INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 46400, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 1.5, actual clock drifts: [0.2967883674255747, 0.9852714749445917, 0.2897844989296319, 1.2372057183335912, -1.2279372352054783, -1.4328407257532767, -1.2010307044489303, 1.240202365574266, -0.3712930744008922, -1.4184710452515739]
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [8, 21, 15, 9, 18, 19, 18, 16, 11, 11], "hlc": [921215, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [8, 14, 16, 9, 10, 14, 19, 16, 9, 7], "hlc": [921214, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [8, 22, 14, 9, 10, 14, 18, 16, 11, 11], "hlc": [921215, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [9, 17, 13, 14, 10, 14, 16, 16, 10, 11], "hlc": [921215, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [8, 21, 15, 9, 19, 19, 18, 16, 11, 11], "hlc": [921215, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [6, 18, 13, 4, 15, 22, 8, 12, 9, 11], "hlc": [921214, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [8, 14, 16, 9, 10, 14, 20, 16, 9, 7], "hlc": [921214, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [6, 0, 1, 0, 9, 4, 6, 8, 14, 12], "hlc": [921214, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [6, 0, 1, 0, 9, 4, 6, 8, 5, 14], "hlc": [921213, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [8, 23, 15, 9, 19, 19, 18, 16, 11, 11], "hlc": [921216, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [9, 17, 16, 15, 10, 14, 20, 16, 10, 11], "hlc": [921216, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [9, 21, 15, 14, 20, 19, 18, 16, 11, 11], "hlc": [921215, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [8, 18, 16, 9, 15, 22, 21, 16, 9, 11], "hlc": [921214, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [8, 18, 16, 9, 15, 22, 22, 16, 9, 14], "hlc": [921214, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [8, 0, 1, 5, 12, 4, 6, 18, 14, 12], "hlc": [921216, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [8, 22, 14, 9, 10, 14, 18, 16, 15, 12], "hlc": [921215, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [12, 0, 1, 0, 9, 4, 6, 8, 5, 13], "hlc": [921215, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [8, 24, 15, 9, 19, 19, 18, 16, 11, 11], "hlc": [921216, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [10, 6, 19, 2, 10, 4, 6, 8, 13, 12], "hlc": [921215, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [6, 18, 13, 4, 15, 23, 8, 12, 9, 11], "hlc": [921214, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [8, 18, 16, 9, 15, 22, 23, 16, 9, 14], "hlc": [921214, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [6, 0, 1, 0, 9, 4, 6, 8, 5, 15], "hlc": [921213, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [10, 21, 19, 14, 21, 19, 18, 16, 13, 12], "hlc": [921215, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [8, 18, 16, 9, 15, 24, 23, 16, 9, 14], "hlc": [921214, 10]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [8, 18, 16, 9, 15, 25, 23, 16, 9, 15], "hlc": [921214, 11]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [12, 18, 16, 9, 15, 22, 24, 16, 9, 14], "hlc": [921215, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [8, 18, 13, 5, 15, 23, 8, 19, 14, 12], "hlc": [921216, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [8, 24, 15, 9, 19, 19, 18, 16, 16, 12], "hlc": [921216, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [8, 25, 15, 9, 19, 19, 18, 16, 11, 11], "hlc": [921216, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [10, 6, 20, 2, 10, 4, 6, 8, 13, 12], "hlc": [921215, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [12, 18, 16, 9, 15, 22, 25, 16, 9, 14], "hlc": [921215, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [6, 0, 1, 0, 9, 4, 6, 8, 5, 16], "hlc": [921214, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [13, 25, 15, 9, 19, 19, 18, 16, 11, 13], "hlc": [921216, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [10, 26, 20, 9, 19, 19, 18, 16, 13, 12], "hlc": [921217, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [8, 18, 16, 9, 15, 26, 23, 16, 9, 16], "hlc": [921214, 12]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [12, 18, 16, 9, 15, 22, 25, 16, 9, 17], "hlc": [921215, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [14, 25, 15, 9, 19, 19, 18, 16, 11, 13], "hlc": [921216, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [10, 27, 20, 9, 19, 19, 18, 16, 13, 12], "hlc": [921217, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [10, 21, 19, 14, 22, 19, 18, 16, 13, 12], "hlc": [921215, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [8, 18, 16, 9, 15, 27, 23, 16, 9, 16], "hlc": [921214, 13]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [12, 18, 16, 9, 15, 22, 26, 16, 9, 14], "hlc": [921215, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [12, 18, 16, 9, 15, 22, 25, 16, 9, 18], "hlc": [921215, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [14, 28, 20, 9, 19, 19, 18, 16, 13, 13], "hlc": [921217, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [14, 29, 20, 9, 19, 27, 23, 16, 13, 16], "hlc": [921217, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [10, 27, 20, 16, 19, 19, 20, 16, 13, 12], "hlc": [921217, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [12, 18, 16, 9, 15, 28, 25, 16, 9, 18], "hlc": [921215, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [12, 24, 16, 9, 19, 22, 26, 16, 17, 14], "hlc": [921216, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [12, 21, 19, 14, 22, 22, 25, 16, 13, 19], "hlc": [921215, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [15, 25, 15, 9, 19, 19, 18, 16, 11, 13], "hlc": [921216, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [14, 30, 20, 9, 19, 27, 23, 16, 13, 16], "hlc": [921217, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [10, 21, 19, 14, 23, 19, 18, 16, 13, 12], "hlc": [921215, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [12, 18, 16, 9, 15, 29, 25, 16, 9, 18], "hlc": [921215, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [12, 18, 16, 9, 15, 22, 27, 16, 9, 14], "hlc": [921215, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [12, 24, 16, 9, 19, 22, 26, 16, 18, 14], "hlc": [921216, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [14, 31, 20, 14, 23, 27, 23, 16, 13, 16], "hlc": [921218, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [15, 25, 21, 9, 19, 19, 18, 16, 13, 13], "hlc": [921217, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [12, 27, 20, 17, 19, 29, 25, 16, 13, 18], "hlc": [921218, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [12, 27, 20, 18, 19, 29, 27, 16, 13, 18], "hlc": [921218, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [14, 30, 20, 9, 19, 27, 23, 20, 14, 16], "hlc": [921218, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [12, 24, 19, 14, 22, 22, 26, 16, 18, 20], "hlc": [921216, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [16, 25, 15, 9, 19, 19, 18, 16, 11, 13], "hlc": [921217, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [15, 25, 22, 9, 19, 19, 18, 16, 13, 13], "hlc": [921217, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [12, 27, 20, 19, 19, 29, 27, 16, 13, 18], "hlc": [921218, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [10, 21, 19, 14, 24, 19, 18, 16, 13, 12], "hlc": [921215, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [12, 18, 16, 9, 15, 30, 25, 16, 9, 18], "hlc": [921215, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [12, 18, 16, 9, 15, 22, 28, 16, 9, 14], "hlc": [921215, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [12, 24, 19, 14, 22, 22, 26, 16, 18, 21], "hlc": [921216, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [17, 25, 16, 9, 19, 22, 28, 16, 11, 14], "hlc": [921217, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [16, 32, 20, 14, 23, 27, 23, 16, 13, 16], "hlc": [921218, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [16, 33, 20, 14, 23, 27, 26, 16, 18, 21], "hlc": [921218, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [15, 27, 22, 20, 19, 29, 27, 16, 13, 18], "hlc": [921218, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [12, 27, 20, 19, 19, 31, 27, 16, 13, 18], "hlc": [921218, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [12, 27, 20, 19, 24, 32, 27, 16, 13, 18], "hlc": [921218, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [14, 30, 20, 9, 19, 30, 25, 21, 14, 18], "hlc": [921218, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [16, 34, 20, 14, 23, 27, 26, 16, 18, 21], "hlc": [921218, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [15, 27, 22, 21, 19, 29, 27, 16, 13, 18], "hlc": [921218, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [12, 27, 20, 19, 24, 33, 27, 16, 13, 18], "hlc": [921218, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [14, 30, 20, 9, 19, 30, 25, 22, 14, 18], "hlc": [921218, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [12, 24, 16, 9, 19, 22, 26, 16, 19, 14], "hlc": [921217, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [18, 27, 22, 21, 19, 29, 28, 16, 13, 18], "hlc": [921218, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [16, 35, 20, 14, 23, 27, 26, 16, 19, 21], "hlc": [921219, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [15, 30, 22, 22, 19, 30, 27, 22, 14, 18], "hlc": [921219, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [16, 34, 20, 14, 25, 27, 26, 16, 18, 21], "hlc": [921218, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [12, 27, 20, 19, 24, 33, 27, 16, 18, 22], "hlc": [921218, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [16, 36, 20, 14, 23, 27, 26, 16, 19, 21], "hlc": [921219, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [15, 30, 22, 23, 19, 30, 27, 22, 14, 18], "hlc": [921219, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [14, 30, 20, 9, 19, 30, 25, 23, 14, 18], "hlc": [921219, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [12, 24, 16, 9, 19, 22, 26, 16, 20, 14], "hlc": [921217, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [12, 27, 20, 19, 24, 33, 27, 16, 18, 23], "hlc": [921218, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [19, 27, 22, 21, 24, 33, 28, 16, 18, 23], "hlc": [921218, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [12, 27, 20, 19, 24, 34, 27, 16, 20, 18], "hlc": [921218, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [16, 36, 20, 14, 23, 27, 29, 16, 19, 21], "hlc": [921219, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [15, 30, 22, 23, 24, 33, 27, 22, 18, 24], "hlc": [921219, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [15, 30, 22, 23, 24, 33, 27, 23, 18, 25], "hlc": [921219, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [20, 27, 22, 21, 24, 33, 28, 16, 18, 23], "hlc": [921218, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [15, 25, 23, 9, 19, 19, 18, 16, 13, 13], "hlc": [921218, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [15, 30, 22, 24, 19, 30, 27, 22, 14, 18], "hlc": [921219, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [16, 34, 20, 14, 26, 27, 26, 16, 18, 21], "hlc": [921218, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [12, 27, 20, 19, 24, 35, 27, 16, 20, 18], "hlc": [921218, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [14, 30, 20, 9, 19, 30, 25, 24, 14, 18], "hlc": [921219, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [15, 30, 22, 23, 24, 33, 27, 23, 18, 26], "hlc": [921219, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [21, 27, 23, 21, 24, 33, 28, 16, 18, 23], "hlc": [921219, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [22, 34, 23, 21, 26, 33, 28, 16, 18, 23], "hlc": [921219, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [23, 34, 23, 21, 26, 33, 28, 24, 18, 23], "hlc": [921219, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [20, 27, 24, 21, 24, 33, 28, 16, 18, 23], "hlc": [921219, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [20, 30, 25, 23, 24, 33, 28, 23, 18, 26], "hlc": [921219, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [15, 30, 22, 25, 24, 35, 27, 22, 20, 18], "hlc": [921220, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [15, 30, 22, 24, 24, 33, 27, 23, 18, 27], "hlc": [921219, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [16, 37, 20, 14, 23, 27, 26, 16, 19, 21], "hlc": [921220, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [20, 30, 26, 23, 24, 33, 28, 23, 18, 26], "hlc": [921219, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [16, 34, 20, 14, 27, 27, 26, 16, 18, 21], "hlc": [921218, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [12, 27, 20, 19, 24, 36, 27, 16, 20, 18], "hlc": [921218, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [16, 36, 20, 14, 23, 27, 30, 16, 19, 21], "hlc": [921219, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [14, 30, 20, 9, 19, 30, 25, 25, 14, 18], "hlc": [921220, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [12, 24, 16, 9, 19, 22, 26, 16, 21, 14], "hlc": [921218, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [15, 30, 22, 24, 24, 33, 27, 23, 18, 28], "hlc": [921219, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [16, 38, 22, 24, 24, 33, 27, 23, 19, 28], "hlc": [921220, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [15, 30, 22, 26, 24, 35, 27, 22, 21, 18], "hlc": [921220, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [20, 34, 26, 23, 28, 33, 28, 23, 18, 26], "hlc": [921219, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [20, 34, 26, 23, 29, 36, 28, 23, 20, 26], "hlc": [921219, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [20, 36, 26, 23, 30, 36, 30, 23, 20, 26], "hlc": [921219, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [20, 36, 26, 23, 31, 36, 30, 25, 20, 26], "hlc": [921220, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [16, 37, 20, 14, 23, 27, 26, 16, 22, 21], "hlc": [921220, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [16, 34, 22, 24, 27, 33, 27, 23, 18, 29], "hlc": [921219, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [24, 34, 23, 21, 26, 33, 28, 24, 18, 23], "hlc": [921219, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [16, 39, 22, 24, 24, 33, 27, 23, 19, 28], "hlc": [921220, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [12, 27, 20, 19, 24, 37, 27, 16, 20, 18], "hlc": [921218, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [14, 30, 20, 9, 19, 30, 25, 26, 14, 18], "hlc": [921220, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [16, 34, 22, 24, 27, 33, 27, 23, 18, 30], "hlc": [921219, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [15, 30, 22, 27, 24, 37, 27, 22, 21, 18], "hlc": [921221, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [20, 36, 26, 23, 32, 36, 30, 26, 20, 26], "hlc": [921220, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [24, 36, 23, 21, 26, 33, 31, 24, 19, 23], "hlc": [921219, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [16, 34, 22, 24, 27, 33, 27, 27, 18, 30], "hlc": [921221, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [16, 39, 22, 24, 27, 33, 27, 23, 19, 31], "hlc": [921220, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [16, 40, 22, 24, 24, 33, 27, 23, 19, 28], "hlc": [921221, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [15, 30, 22, 28, 24, 37, 27, 22, 21, 18], "hlc": [921221, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [20, 36, 26, 23, 33, 36, 30, 26, 20, 26], "hlc": [921220, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [12, 27, 20, 19, 24, 38, 27, 16, 20, 18], "hlc": [921218, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [25, 40, 23, 24, 26, 33, 28, 24, 19, 28], "hlc": [921221, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [20, 41, 26, 24, 33, 36, 30, 26, 20, 28], "hlc": [921221, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [15, 30, 22, 29, 24, 38, 27, 22, 21, 18], "hlc": [921221, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [20, 36, 26, 28, 34, 37, 30, 26, 21, 26], "hlc": [921221, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [26, 40, 23, 24, 26, 33, 28, 24, 19, 28], "hlc": [921221, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [20, 42, 26, 24, 33, 36, 30, 26, 20, 28], "hlc": [921221, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [20, 30, 27, 23, 24, 33, 28, 23, 18, 26], "hlc": [921220, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [15, 30, 22, 30, 24, 38, 27, 22, 21, 18], "hlc": [921221, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [20, 36, 26, 28, 35, 37, 30, 26, 21, 26], "hlc": [921221, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [24, 36, 23, 21, 26, 33, 32, 24, 19, 23], "hlc": [921219, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [27, 40, 27, 24, 26, 33, 28, 24, 19, 28], "hlc": [921221, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [24, 43, 26, 24, 33, 36, 32, 26, 20, 28], "hlc": [921222, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [20, 30, 28, 30, 24, 38, 28, 23, 21, 26], "hlc": [921221, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [20, 42, 26, 24, 33, 39, 30, 26, 20, 28], "hlc": [921221, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [20, 37, 26, 28, 35, 37, 30, 26, 23, 26], "hlc": [921221, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [26, 40, 23, 24, 27, 33, 28, 24, 19, 32], "hlc": [921221, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [24, 44, 26, 24, 33, 36, 32, 26, 20, 28], "hlc": [921222, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [20, 30, 29, 30, 24, 38, 28, 23, 21, 26], "hlc": [921221, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [20, 36, 26, 28, 36, 37, 30, 26, 21, 26], "hlc": [921221, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [20, 42, 26, 24, 33, 40, 30, 26, 20, 28], "hlc": [921221, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [24, 36, 23, 21, 26, 33, 33, 24, 19, 23], "hlc": [921219, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [16, 34, 22, 24, 27, 33, 27, 28, 18, 30], "hlc": [921222, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [20, 37, 26, 28, 35, 37, 30, 26, 24, 26], "hlc": [921221, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [28, 44, 27, 24, 33, 36, 32, 26, 20, 28], "hlc": [921222, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [29, 44, 27, 28, 35, 37, 32, 26, 24, 28], "hlc": [921222, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [20, 36, 30, 30, 36, 38, 30, 26, 21, 26], "hlc": [921221, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [20, 30, 29, 31, 24, 38, 28, 23, 21, 26], "hlc": [921222, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [20, 42, 26, 28, 37, 40, 30, 26, 21, 28], "hlc": [921221, 5]}
