INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 41900, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 9.5, actual clock drifts: [-0.41611347666091447, 9.240202938529617, 6.789142363134719, -3.4488543067980437, -4.875205162554888, -2.215716365995857, -6.407023892982044, -8.280528279365639, 0.34407968079160867, 9.414028019743899]
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [15, 10, 9, 12, 16, 13, 19, 16, 13, 12], "hlc": [921742, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [8, 8, 4, 6, 9, 4, 8, 4, 12, 14], "hlc": [921743, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [16, 12, 11, 21, 11, 10, 12, 19, 12, 14], "hlc": [921743, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [18, 10, 9, 12, 16, 15, 16, 16, 10, 12], "hlc": [921742, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [15, 10, 9, 12, 16, 14, 14, 20, 10, 11], "hlc": [921741, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [16, 14, 9, 18, 11, 10, 12, 19, 14, 11], "hlc": [921743, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [16, 14, 11, 20, 11, 10, 12, 19, 15, 11], "hlc": [921743, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [15, 10, 9, 12, 16, 13, 19, 16, 13, 15], "hlc": [921744, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [16, 15, 9, 18, 11, 10, 12, 19, 11, 11], "hlc": [921743, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [13, 6, 12, 14, 11, 7, 7, 12, 7, 9], "hlc": [921741, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [15, 10, 4, 12, 17, 4, 7, 12, 7, 9], "hlc": [921741, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [18, 10, 9, 12, 16, 16, 16, 16, 10, 12], "hlc": [921742, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [15, 10, 9, 12, 16, 14, 14, 21, 10, 11], "hlc": [921741, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [16, 14, 11, 20, 11, 10, 12, 19, 16, 11], "hlc": [921743, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [16, 16, 11, 20, 11, 10, 12, 19, 16, 11], "hlc": [921744, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [15, 10, 12, 14, 18, 7, 7, 12, 7, 9], "hlc": [921741, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [18, 10, 12, 14, 19, 16, 16, 16, 10, 12], "hlc": [921742, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [18, 10, 9, 12, 17, 17, 16, 16, 10, 12], "hlc": [921742, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [15, 10, 9, 12, 16, 14, 20, 21, 13, 12], "hlc": [921742, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [16, 15, 11, 20, 11, 10, 12, 19, 17, 11], "hlc": [921743, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [19, 8, 9, 12, 11, 7, 16, 16, 10, 12], "hlc": [921742, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [16, 17, 11, 20, 11, 10, 12, 19, 16, 11], "hlc": [921744, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [13, 6, 13, 14, 11, 7, 7, 12, 7, 9], "hlc": [921742, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [18, 10, 12, 14, 20, 16, 16, 16, 10, 12], "hlc": [921742, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [18, 10, 9, 12, 17, 18, 16, 16, 10, 12], "hlc": [921742, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [15, 10, 9, 12, 16, 14, 21, 21, 13, 12], "hlc": [921742, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [15, 10, 9, 12, 16, 14, 14, 22, 10, 11], "hlc": [921741, 11]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [16, 18, 13, 20, 11, 10, 12, 19, 16, 11], "hlc": [921745, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [16, 17, 14, 20, 11, 10, 12, 19, 16, 11], "hlc": [921744, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [16, 17, 15, 20, 16, 14, 21, 21, 16, 12], "hlc": [921744, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [16, 17, 16, 20, 16, 14, 21, 22, 16, 12], "hlc": [921744, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [18, 12, 11, 22, 17, 18, 16, 19, 12, 14], "hlc": [921743, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [19, 15, 11, 20, 11, 10, 16, 19, 18, 12], "hlc": [921743, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [18, 10, 12, 14, 20, 16, 19, 16, 13, 16], "hlc": [921745, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [20, 8, 9, 12, 11, 7, 16, 16, 10, 12], "hlc": [921742, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [16, 19, 13, 20, 11, 10, 12, 19, 16, 11], "hlc": [921745, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [18, 10, 12, 14, 21, 16, 16, 16, 10, 12], "hlc": [921742, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [18, 10, 9, 12, 17, 19, 16, 16, 10, 12], "hlc": [921742, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [15, 10, 9, 12, 16, 14, 14, 23, 10, 11], "hlc": [921741, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [19, 15, 11, 20, 11, 10, 16, 19, 19, 12], "hlc": [921743, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [21, 19, 13, 20, 11, 10, 16, 19, 16, 12], "hlc": [921745, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [20, 17, 17, 20, 16, 14, 21, 22, 16, 12], "hlc": [921744, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [18, 12, 11, 23, 17, 19, 16, 19, 12, 14], "hlc": [921743, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [19, 15, 11, 20, 17, 20, 16, 19, 19, 12], "hlc": [921743, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [18, 10, 12, 14, 21, 16, 16, 24, 10, 12], "hlc": [921742, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [18, 10, 12, 14, 20, 16, 19, 23, 13, 17], "hlc": [921745, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [16, 20, 13, 20, 11, 10, 12, 19, 16, 11], "hlc": [921745, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [18, 12, 11, 24, 17, 19, 16, 19, 12, 14], "hlc": [921743, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [18, 10, 12, 14, 22, 16, 16, 16, 10, 12], "hlc": [921742, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [18, 20, 13, 20, 23, 16, 16, 19, 16, 12], "hlc": [921745, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [18, 10, 12, 14, 22, 16, 16, 25, 10, 12], "hlc": [921742, 11]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [18, 12, 12, 24, 20, 19, 19, 23, 13, 18], "hlc": [921746, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [16, 21, 13, 20, 11, 10, 12, 19, 16, 11], "hlc": [921746, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [20, 17, 18, 20, 16, 14, 21, 22, 16, 12], "hlc": [921744, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [18, 20, 13, 20, 24, 16, 16, 19, 16, 12], "hlc": [921745, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [18, 12, 12, 24, 20, 19, 19, 23, 13, 19], "hlc": [921746, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [20, 21, 19, 20, 16, 14, 21, 22, 16, 12], "hlc": [921746, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [18, 20, 13, 20, 24, 16, 22, 21, 16, 12], "hlc": [921745, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [20, 17, 18, 20, 16, 14, 21, 22, 20, 12], "hlc": [921744, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [20, 17, 18, 24, 20, 19, 21, 23, 21, 19], "hlc": [921746, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [22, 19, 13, 20, 11, 10, 16, 19, 16, 12], "hlc": [921745, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [16, 22, 13, 20, 11, 10, 12, 19, 16, 11], "hlc": [921746, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [18, 12, 11, 25, 17, 19, 16, 19, 12, 14], "hlc": [921743, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [18, 20, 13, 20, 25, 16, 16, 19, 16, 12], "hlc": [921745, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [19, 15, 11, 20, 17, 21, 16, 19, 19, 12], "hlc": [921743, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [18, 20, 13, 20, 24, 16, 23, 21, 16, 12], "hlc": [921745, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [18, 10, 12, 14, 22, 16, 16, 26, 10, 12], "hlc": [921742, 12]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [23, 19, 13, 20, 17, 21, 16, 19, 19, 12], "hlc": [921745, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [18, 22, 13, 26, 17, 19, 16, 19, 16, 14], "hlc": [921746, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [18, 22, 13, 27, 22, 19, 16, 26, 16, 14], "hlc": [921746, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [19, 20, 13, 20, 25, 22, 16, 19, 19, 12], "hlc": [921745, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [19, 20, 13, 20, 25, 23, 23, 21, 19, 12], "hlc": [921745, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [18, 12, 12, 25, 22, 19, 16, 27, 12, 14], "hlc": [921743, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [22, 19, 13, 24, 20, 19, 19, 23, 16, 20], "hlc": [921747, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [24, 19, 13, 20, 17, 21, 16, 19, 19, 12], "hlc": [921745, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [20, 21, 20, 20, 16, 14, 21, 22, 16, 12], "hlc": [921746, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [18, 22, 13, 28, 22, 19, 16, 26, 16, 14], "hlc": [921746, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [18, 20, 13, 20, 26, 16, 16, 19, 16, 12], "hlc": [921745, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [18, 20, 13, 20, 24, 16, 24, 21, 16, 12], "hlc": [921745, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [20, 17, 18, 24, 20, 19, 21, 23, 22, 19], "hlc": [921746, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [22, 19, 13, 24, 20, 19, 19, 23, 16, 21], "hlc": [921747, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [24, 23, 13, 20, 17, 21, 16, 19, 19, 12], "hlc": [921747, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [20, 21, 21, 20, 26, 16, 21, 22, 16, 12], "hlc": [921746, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [22, 21, 22, 24, 26, 19, 21, 23, 16, 21], "hlc": [921747, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [19, 20, 13, 20, 25, 24, 24, 21, 19, 12], "hlc": [921745, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [20, 22, 18, 28, 22, 19, 21, 26, 23, 19], "hlc": [921746, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [22, 21, 20, 24, 20, 19, 21, 23, 16, 22], "hlc": [921747, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [22, 21, 20, 24, 20, 19, 21, 23, 22, 23], "hlc": [921747, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [24, 24, 13, 20, 17, 21, 16, 19, 19, 12], "hlc": [921747, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [18, 22, 13, 29, 22, 19, 16, 26, 16, 14], "hlc": [921746, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [18, 20, 13, 20, 27, 16, 16, 19, 16, 12], "hlc": [921745, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [18, 12, 12, 25, 22, 19, 16, 28, 12, 14], "hlc": [921743, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [22, 21, 20, 24, 20, 19, 21, 23, 22, 24], "hlc": [921747, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [25, 24, 13, 20, 17, 21, 16, 19, 19, 12], "hlc": [921747, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [24, 25, 13, 25, 22, 21, 16, 28, 19, 14], "hlc": [921748, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [24, 26, 20, 25, 22, 21, 21, 28, 22, 24], "hlc": [921748, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [18, 22, 13, 29, 24, 19, 25, 26, 16, 14], "hlc": [921746, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [22, 21, 20, 24, 27, 19, 21, 23, 22, 25], "hlc": [921748, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [24, 27, 20, 25, 22, 21, 21, 28, 22, 24], "hlc": [921748, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [18, 22, 13, 30, 22, 19, 16, 26, 16, 14], "hlc": [921746, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [19, 20, 13, 20, 25, 25, 24, 21, 19, 12], "hlc": [921745, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [18, 22, 13, 29, 24, 19, 26, 26, 16, 14], "hlc": [921746, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [18, 12, 12, 25, 22, 19, 16, 29, 12, 14], "hlc": [921743, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [20, 22, 18, 28, 22, 19, 21, 26, 24, 19], "hlc": [921746, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [26, 24, 13, 30, 22, 21, 16, 26, 19, 14], "hlc": [921747, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [24, 28, 20, 25, 25, 25, 24, 28, 22, 24], "hlc": [921748, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [18, 22, 13, 31, 22, 19, 16, 29, 16, 14], "hlc": [921746, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [24, 27, 20, 25, 25, 26, 24, 28, 22, 24], "hlc": [921748, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [24, 27, 20, 29, 25, 27, 26, 28, 22, 24], "hlc": [921748, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [20, 22, 18, 28, 22, 19, 21, 30, 24, 19], "hlc": [921746, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [27, 24, 13, 30, 22, 21, 16, 26, 19, 14], "hlc": [921747, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [24, 29, 20, 25, 25, 25, 24, 28, 22, 24], "hlc": [921748, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [22, 21, 23, 24, 26, 19, 21, 23, 16, 21], "hlc": [921747, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [24, 27, 20, 29, 25, 28, 26, 28, 22, 24], "hlc": [921748, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [18, 22, 13, 29, 24, 19, 27, 26, 16, 14], "hlc": [921746, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [20, 22, 18, 28, 22, 19, 21, 31, 24, 19], "hlc": [921746, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [20, 22, 18, 28, 22, 19, 21, 26, 25, 19], "hlc": [921746, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [22, 21, 20, 24, 27, 19, 21, 23, 22, 26], "hlc": [921748, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [28, 24, 18, 30, 22, 21, 21, 26, 25, 19], "hlc": [921747, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [29, 24, 20, 30, 27, 21, 21, 26, 25, 26], "hlc": [921748, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [27, 24, 13, 30, 28, 21, 16, 26, 19, 14], "hlc": [921747, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [27, 24, 23, 30, 29, 21, 21, 26, 19, 21], "hlc": [921747, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [24, 27, 20, 29, 25, 29, 26, 31, 24, 24], "hlc": [921748, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [24, 27, 20, 29, 25, 28, 26, 32, 24, 24], "hlc": [921748, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [24, 29, 20, 25, 27, 25, 24, 28, 22, 27], "hlc": [921749, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [24, 29, 20, 29, 27, 25, 27, 28, 22, 28], "hlc": [921749, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [30, 24, 20, 30, 27, 21, 21, 26, 25, 26], "hlc": [921748, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [24, 30, 20, 25, 25, 25, 24, 28, 22, 24], "hlc": [921749, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [22, 21, 24, 24, 26, 19, 21, 23, 16, 21], "hlc": [921747, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [18, 22, 13, 32, 22, 19, 16, 29, 16, 14], "hlc": [921746, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [27, 24, 23, 30, 30, 21, 21, 26, 19, 21], "hlc": [921747, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [24, 27, 20, 29, 25, 30, 26, 31, 24, 24], "hlc": [921748, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [24, 27, 20, 29, 25, 28, 26, 33, 24, 24], "hlc": [921748, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [24, 29, 20, 29, 27, 25, 27, 28, 22, 29], "hlc": [921749, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [31, 24, 20, 32, 27, 21, 21, 29, 25, 26], "hlc": [921748, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [32, 27, 20, 32, 27, 28, 26, 33, 25, 26], "hlc": [921748, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [30, 31, 20, 30, 27, 25, 24, 28, 25, 26], "hlc": [921749, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [30, 32, 23, 30, 30, 25, 24, 28, 25, 26], "hlc": [921749, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [27, 27, 23, 30, 31, 30, 26, 31, 24, 24], "hlc": [921748, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [24, 29, 20, 29, 27, 31, 27, 31, 24, 29], "hlc": [921749, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [24, 30, 20, 29, 27, 25, 27, 28, 22, 30], "hlc": [921749, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [24, 30, 24, 29, 27, 25, 27, 28, 22, 31], "hlc": [921749, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [30, 33, 23, 30, 30, 25, 24, 28, 25, 26], "hlc": [921749, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [18, 22, 13, 33, 22, 19, 16, 29, 16, 14], "hlc": [921746, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [24, 29, 20, 29, 27, 32, 27, 31, 24, 29], "hlc": [921749, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [18, 22, 13, 29, 24, 19, 28, 26, 16, 14], "hlc": [921746, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [24, 27, 20, 29, 25, 28, 26, 34, 24, 24], "hlc": [921748, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [20, 22, 18, 28, 22, 19, 21, 26, 26, 19], "hlc": [921746, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [24, 30, 24, 29, 27, 25, 27, 28, 22, 32], "hlc": [921749, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [22, 22, 25, 33, 26, 19, 21, 29, 16, 21], "hlc": [921747, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [24, 29, 20, 34, 27, 32, 27, 31, 24, 29], "hlc": [921749, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [24, 29, 20, 35, 27, 32, 27, 34, 24, 29], "hlc": [921749, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [24, 29, 20, 36, 27, 32, 27, 34, 26, 29], "hlc": [921749, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [30, 33, 23, 30, 30, 33, 27, 31, 25, 29], "hlc": [921749, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [24, 30, 24, 29, 27, 25, 29, 28, 22, 32], "hlc": [921749, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [20, 22, 18, 29, 24, 19, 28, 26, 27, 19], "hlc": [921746, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [33, 27, 20, 32, 27, 28, 26, 33, 25, 26], "hlc": [921748, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [22, 22, 26, 33, 26, 19, 21, 29, 16, 21], "hlc": [921747, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [27, 27, 23, 30, 32, 30, 26, 31, 24, 24], "hlc": [921748, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [30, 33, 23, 30, 30, 34, 27, 31, 25, 29], "hlc": [921749, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [24, 27, 20, 29, 25, 28, 26, 35, 24, 24], "hlc": [921748, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [34, 27, 20, 32, 27, 28, 26, 35, 25, 26], "hlc": [921748, 10]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [24, 30, 26, 33, 27, 25, 30, 29, 22, 32], "hlc": [921749, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [30, 33, 26, 33, 30, 34, 31, 31, 25, 32], "hlc": [921749, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [33, 27, 20, 32, 27, 28, 28, 33, 28, 26], "hlc": [921748, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [33, 27, 23, 32, 32, 30, 28, 33, 29, 26], "hlc": [921748, 11]}
