INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 43600, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 6.5, actual clock drifts: [3.1756500833812833, 1.9981189640440622, 5.023723171009705, 1.2370294801019428, 2.8048445978807557, 1.2985883444248127, 1.5591785532180946, 0.2557504640536923, 5.172028960143978, -4.642300686874303]
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [15, 11, 11, 17, 20, 9, 10, 11, 6, 18], "hlc": [921698, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [6, 9, 1, 7, 23, 8, 11, 9, 2, 10], "hlc": [921697, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [19, 4, 8, 5, 21, 14, 8, 14, 4, 11], "hlc": [921697, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [15, 9, 12, 7, 20, 8, 12, 11, 4, 14], "hlc": [921698, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [15, 11, 11, 16, 20, 9, 10, 11, 6, 19], "hlc": [921698, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [21, 4, 8, 5, 22, 10, 8, 14, 4, 11], "hlc": [921697, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [6, 12, 1, 11, 17, 6, 4, 7, 6, 10], "hlc": [921697, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [15, 4, 13, 5, 20, 8, 8, 11, 4, 14], "hlc": [921699, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [6, 9, 1, 7, 24, 8, 11, 9, 2, 10], "hlc": [921697, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [15, 9, 12, 7, 20, 8, 13, 11, 4, 14], "hlc": [921698, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [11, 6, 6, 13, 20, 11, 5, 18, 7, 16], "hlc": [921698, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [6, 6, 1, 11, 17, 6, 4, 7, 8, 9], "hlc": [921699, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [22, 4, 13, 5, 22, 10, 8, 14, 4, 14], "hlc": [921699, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [21, 13, 8, 11, 22, 10, 8, 14, 6, 11], "hlc": [921697, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [21, 14, 8, 11, 24, 10, 11, 14, 6, 11], "hlc": [921697, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [15, 12, 11, 18, 20, 9, 10, 11, 6, 18], "hlc": [921698, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [19, 9, 12, 7, 21, 15, 13, 14, 4, 14], "hlc": [921698, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [11, 6, 6, 13, 20, 11, 5, 19, 8, 16], "hlc": [921699, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [15, 11, 11, 16, 20, 11, 10, 18, 7, 20], "hlc": [921698, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [23, 4, 13, 5, 22, 10, 8, 14, 4, 14], "hlc": [921699, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [21, 15, 8, 11, 24, 10, 11, 14, 6, 11], "hlc": [921697, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [15, 4, 14, 5, 20, 8, 8, 11, 4, 14], "hlc": [921699, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [15, 12, 11, 19, 20, 9, 10, 11, 6, 18], "hlc": [921698, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [6, 9, 1, 7, 25, 8, 11, 9, 2, 10], "hlc": [921697, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [11, 6, 6, 13, 20, 11, 5, 20, 8, 16], "hlc": [921699, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [15, 11, 11, 16, 20, 11, 10, 18, 7, 21], "hlc": [921698, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [24, 15, 13, 11, 24, 10, 11, 14, 6, 14], "hlc": [921699, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [15, 12, 15, 19, 20, 9, 10, 11, 6, 18], "hlc": [921700, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [15, 12, 16, 19, 25, 9, 11, 11, 6, 18], "hlc": [921700, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [11, 9, 6, 13, 26, 11, 11, 20, 8, 16], "hlc": [921699, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [23, 9, 13, 7, 22, 16, 13, 14, 4, 14], "hlc": [921699, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [23, 9, 14, 7, 22, 17, 13, 14, 4, 14], "hlc": [921699, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [15, 11, 11, 16, 20, 11, 10, 21, 8, 21], "hlc": [921699, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [25, 15, 13, 11, 24, 10, 11, 14, 6, 14], "hlc": [921699, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [15, 12, 17, 19, 25, 9, 11, 11, 6, 18], "hlc": [921700, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [11, 9, 6, 13, 27, 11, 11, 20, 8, 16], "hlc": [921699, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [15, 9, 12, 7, 20, 8, 14, 11, 4, 14], "hlc": [921698, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [15, 11, 11, 16, 20, 11, 10, 22, 8, 21], "hlc": [921699, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [6, 6, 1, 11, 17, 6, 4, 7, 9, 9], "hlc": [921700, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [15, 11, 11, 16, 20, 11, 10, 18, 7, 22], "hlc": [921698, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [21, 16, 8, 13, 27, 11, 11, 20, 8, 16], "hlc": [921699, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [15, 12, 18, 19, 25, 9, 11, 11, 9, 18], "hlc": [921700, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [15, 9, 12, 13, 28, 11, 14, 20, 8, 16], "hlc": [921699, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [15, 11, 12, 16, 20, 11, 15, 22, 8, 21], "hlc": [921699, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [15, 12, 17, 19, 25, 11, 11, 23, 8, 21], "hlc": [921700, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [25, 15, 13, 11, 24, 10, 11, 14, 10, 14], "hlc": [921700, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [25, 15, 13, 16, 24, 11, 11, 18, 11, 22], "hlc": [921700, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [26, 15, 13, 11, 24, 10, 11, 14, 6, 14], "hlc": [921699, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [21, 17, 8, 13, 27, 11, 11, 20, 8, 16], "hlc": [921699, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [15, 12, 11, 20, 20, 9, 10, 11, 6, 18], "hlc": [921698, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [15, 9, 12, 13, 29, 11, 14, 20, 8, 16], "hlc": [921699, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [15, 11, 12, 16, 20, 11, 16, 22, 8, 21], "hlc": [921699, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [15, 12, 17, 19, 25, 11, 11, 24, 8, 21], "hlc": [921700, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [15, 11, 11, 16, 20, 11, 10, 18, 7, 23], "hlc": [921698, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [27, 15, 13, 16, 24, 11, 16, 22, 8, 21], "hlc": [921699, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [21, 18, 11, 20, 27, 11, 11, 20, 8, 18], "hlc": [921699, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [21, 19, 17, 20, 27, 11, 11, 24, 8, 21], "hlc": [921700, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [15, 12, 12, 21, 29, 11, 14, 20, 8, 18], "hlc": [921699, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [26, 15, 13, 16, 24, 11, 17, 22, 8, 21], "hlc": [921699, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [21, 17, 17, 19, 27, 11, 11, 25, 8, 21], "hlc": [921700, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [25, 15, 13, 16, 24, 11, 11, 18, 12, 23], "hlc": [921701, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [28, 15, 13, 16, 24, 11, 16, 22, 8, 21], "hlc": [921699, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [21, 20, 17, 20, 27, 11, 11, 24, 8, 21], "hlc": [921700, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [15, 12, 19, 19, 25, 9, 11, 11, 9, 18], "hlc": [921701, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [15, 9, 12, 13, 30, 11, 14, 20, 8, 16], "hlc": [921699, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [21, 17, 17, 19, 27, 11, 11, 26, 8, 21], "hlc": [921700, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [25, 15, 13, 16, 24, 11, 11, 18, 13, 23], "hlc": [921701, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [29, 20, 17, 20, 27, 11, 16, 24, 8, 21], "hlc": [921700, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [26, 15, 19, 19, 25, 11, 18, 22, 9, 21], "hlc": [921701, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [26, 15, 19, 19, 30, 11, 19, 22, 9, 21], "hlc": [921701, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [25, 17, 17, 19, 27, 11, 11, 27, 13, 23], "hlc": [921701, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [28, 15, 13, 16, 24, 11, 16, 22, 14, 23], "hlc": [921701, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [21, 17, 17, 19, 27, 11, 11, 26, 8, 24], "hlc": [921700, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [30, 20, 17, 20, 27, 11, 16, 24, 8, 21], "hlc": [921700, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [15, 9, 12, 13, 31, 11, 14, 20, 8, 16], "hlc": [921699, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [23, 9, 14, 7, 22, 18, 13, 14, 4, 14], "hlc": [921699, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [26, 15, 19, 19, 30, 11, 20, 22, 9, 21], "hlc": [921701, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [25, 17, 17, 19, 27, 11, 11, 28, 13, 23], "hlc": [921701, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [31, 20, 17, 20, 27, 11, 16, 28, 13, 23], "hlc": [921701, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [26, 21, 19, 20, 30, 11, 20, 24, 9, 21], "hlc": [921701, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [30, 20, 20, 20, 27, 11, 16, 24, 9, 21], "hlc": [921702, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [15, 12, 12, 22, 31, 11, 14, 20, 8, 18], "hlc": [921699, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [23, 12, 14, 23, 31, 18, 14, 20, 8, 18], "hlc": [921699, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [32, 20, 17, 20, 27, 11, 16, 28, 13, 23], "hlc": [921701, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [30, 20, 21, 20, 27, 11, 16, 24, 9, 21], "hlc": [921702, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [23, 12, 14, 24, 31, 18, 14, 20, 8, 18], "hlc": [921699, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [25, 17, 17, 19, 27, 11, 11, 29, 13, 23], "hlc": [921701, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [28, 15, 13, 16, 24, 11, 16, 22, 15, 23], "hlc": [921702, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [33, 20, 17, 20, 27, 11, 16, 28, 15, 23], "hlc": [921702, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [25, 17, 17, 25, 31, 18, 14, 29, 13, 23], "hlc": [921701, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [23, 12, 14, 24, 32, 18, 14, 20, 8, 18], "hlc": [921700, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [32, 20, 19, 20, 30, 11, 21, 28, 13, 23], "hlc": [921701, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [30, 20, 21, 20, 27, 11, 16, 26, 9, 25], "hlc": [921702, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [30, 20, 22, 20, 27, 11, 16, 24, 9, 21], "hlc": [921702, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [25, 17, 17, 26, 31, 18, 14, 29, 13, 23], "hlc": [921701, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [32, 20, 19, 20, 30, 11, 22, 28, 13, 23], "hlc": [921701, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [25, 17, 17, 19, 27, 11, 11, 30, 13, 23], "hlc": [921701, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [30, 20, 21, 20, 27, 11, 16, 26, 9, 26], "hlc": [921702, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [34, 20, 22, 20, 27, 11, 16, 28, 15, 23], "hlc": [921702, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [30, 20, 23, 26, 31, 18, 16, 29, 13, 23], "hlc": [921703, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [32, 20, 19, 24, 33, 18, 22, 28, 13, 23], "hlc": [921701, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [30, 20, 21, 20, 27, 19, 16, 26, 9, 26], "hlc": [921702, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [28, 17, 17, 19, 27, 11, 16, 30, 16, 23], "hlc": [921703, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [35, 20, 22, 20, 27, 11, 16, 28, 15, 23], "hlc": [921702, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [25, 17, 17, 27, 31, 18, 14, 29, 13, 23], "hlc": [921701, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [32, 20, 19, 24, 34, 18, 22, 28, 13, 23], "hlc": [921701, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [30, 20, 21, 20, 27, 11, 16, 26, 9, 27], "hlc": [921702, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [35, 20, 24, 26, 31, 18, 16, 29, 15, 23], "hlc": [921703, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [32, 20, 19, 27, 31, 18, 23, 29, 13, 23], "hlc": [921701, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [32, 20, 21, 27, 31, 18, 24, 29, 13, 27], "hlc": [921702, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [32, 20, 19, 24, 34, 18, 22, 31, 13, 23], "hlc": [921701, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [36, 20, 22, 20, 27, 11, 16, 28, 15, 23], "hlc": [921702, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [26, 22, 19, 20, 30, 11, 20, 24, 9, 21], "hlc": [921701, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [35, 20, 25, 26, 31, 18, 16, 29, 15, 23], "hlc": [921703, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [25, 17, 17, 28, 31, 18, 14, 29, 13, 23], "hlc": [921701, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [30, 20, 21, 20, 27, 20, 16, 26, 9, 26], "hlc": [921702, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [32, 20, 19, 24, 34, 18, 22, 32, 13, 23], "hlc": [921701, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [30, 20, 21, 20, 27, 11, 16, 26, 9, 28], "hlc": [921702, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [30, 23, 21, 20, 30, 20, 20, 26, 9, 26], "hlc": [921702, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [35, 22, 26, 26, 31, 18, 20, 29, 15, 23], "hlc": [921704, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [36, 20, 22, 24, 35, 18, 22, 28, 15, 23], "hlc": [921702, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [36, 20, 25, 26, 36, 18, 22, 29, 15, 23], "hlc": [921703, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [36, 20, 25, 28, 37, 18, 22, 29, 15, 23], "hlc": [921703, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [30, 20, 21, 20, 27, 11, 16, 30, 17, 28], "hlc": [921704, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [32, 20, 21, 24, 34, 18, 22, 32, 13, 29], "hlc": [921702, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [37, 20, 22, 20, 27, 11, 16, 28, 15, 23], "hlc": [921702, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [30, 24, 21, 20, 30, 20, 20, 26, 9, 26], "hlc": [921702, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [35, 22, 27, 26, 31, 18, 20, 29, 15, 23], "hlc": [921704, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [25, 17, 17, 29, 31, 18, 14, 29, 13, 23], "hlc": [921701, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [36, 20, 25, 28, 38, 18, 22, 29, 15, 23], "hlc": [921703, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [30, 20, 21, 20, 27, 21, 16, 26, 9, 26], "hlc": [921702, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [32, 20, 21, 27, 31, 18, 25, 29, 13, 27], "hlc": [921702, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [32, 20, 19, 24, 34, 18, 22, 33, 13, 23], "hlc": [921701, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [30, 20, 21, 20, 27, 11, 16, 30, 18, 28], "hlc": [921704, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [32, 20, 21, 24, 34, 18, 22, 32, 13, 30], "hlc": [921702, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [38, 20, 22, 24, 34, 18, 22, 33, 15, 23], "hlc": [921702, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [35, 25, 27, 26, 31, 20, 20, 29, 15, 26], "hlc": [921704, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [36, 22, 28, 28, 38, 18, 22, 29, 15, 23], "hlc": [921704, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [36, 20, 25, 29, 39, 18, 22, 29, 15, 23], "hlc": [921703, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [36, 20, 25, 29, 40, 18, 22, 30, 18, 28], "hlc": [921704, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [30, 24, 21, 20, 30, 22, 20, 26, 9, 26], "hlc": [921702, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [32, 20, 21, 27, 31, 21, 26, 29, 13, 27], "hlc": [921702, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [32, 20, 21, 27, 34, 21, 27, 32, 13, 30], "hlc": [921702, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [32, 20, 21, 27, 34, 18, 25, 34, 13, 27], "hlc": [921702, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [37, 20, 22, 20, 27, 11, 16, 30, 19, 28], "hlc": [921704, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [35, 26, 27, 26, 31, 20, 20, 29, 15, 26], "hlc": [921704, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [36, 20, 25, 29, 41, 18, 22, 30, 18, 28], "hlc": [921704, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [30, 24, 21, 20, 30, 23, 20, 26, 9, 26], "hlc": [921702, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [32, 20, 21, 27, 34, 21, 28, 32, 13, 30], "hlc": [921702, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [32, 20, 21, 27, 34, 18, 25, 35, 13, 27], "hlc": [921702, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [37, 20, 22, 20, 27, 11, 16, 30, 20, 28], "hlc": [921704, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [32, 20, 21, 24, 34, 18, 22, 32, 13, 31], "hlc": [921702, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [36, 27, 27, 29, 41, 20, 22, 30, 18, 28], "hlc": [921704, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [37, 28, 27, 29, 41, 20, 22, 30, 20, 28], "hlc": [921704, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [36, 22, 29, 28, 38, 21, 28, 32, 15, 30], "hlc": [921705, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [36, 22, 30, 28, 38, 21, 28, 32, 15, 31], "hlc": [921705, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [36, 20, 25, 29, 42, 18, 25, 35, 18, 28], "hlc": [921704, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [37, 26, 27, 26, 31, 20, 20, 30, 21, 28], "hlc": [921705, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [32, 24, 21, 24, 34, 23, 22, 32, 13, 32], "hlc": [921702, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [39, 20, 22, 24, 34, 18, 22, 33, 15, 23], "hlc": [921703, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [37, 29, 27, 29, 41, 20, 22, 30, 20, 28], "hlc": [921704, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [32, 20, 21, 27, 34, 18, 25, 36, 13, 27], "hlc": [921702, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [39, 20, 22, 30, 34, 18, 22, 33, 15, 23], "hlc": [921703, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [39, 20, 22, 31, 34, 18, 25, 36, 15, 27], "hlc": [921703, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [37, 29, 27, 29, 41, 23, 22, 32, 20, 33], "hlc": [921704, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [40, 20, 22, 24, 34, 18, 22, 33, 15, 23], "hlc": [921703, 1]}
