INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 46300, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 8.5, actual clock drifts: [7.585987728563396, 1.6008081178491516, 6.979053081027349, -7.010896705543091, -1.2409630720320397, 4.269954115470581, 1.294701968697499, 3.6050461764102018, 7.776180883511692, 5.414677225620519]
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [7, 15, 4, 6, 6, 7, 14, 4, 7, 8], "hlc": [921725, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [10, 13, 15, 6, 9, 11, 14, 4, 7, 8], "hlc": [921728, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [14, 11, 10, 19, 11, 8, 12, 9, 12, 15], "hlc": [921727, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [10, 9, 10, 13, 15, 6, 10, 7, 5, 5], "hlc": [921725, 15]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [17, 11, 11, 10, 10, 13, 17, 8, 7, 12], "hlc": [921728, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [14, 13, 14, 16, 13, 11, 14, 7, 17, 15], "hlc": [921729, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [20, 15, 7, 10, 10, 9, 17, 10, 11, 17], "hlc": [921729, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [14, 16, 14, 16, 13, 11, 14, 7, 17, 15], "hlc": [921729, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [14, 13, 15, 16, 13, 11, 19, 7, 16, 15], "hlc": [921728, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [14, 13, 15, 19, 13, 11, 20, 9, 16, 15], "hlc": [921728, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [14, 14, 10, 18, 15, 8, 14, 9, 12, 20], "hlc": [921727, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [17, 14, 11, 18, 15, 13, 17, 9, 12, 21], "hlc": [921728, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [21, 15, 7, 10, 10, 9, 17, 10, 11, 17], "hlc": [921729, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [14, 17, 14, 16, 13, 11, 14, 7, 17, 15], "hlc": [921729, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [10, 13, 16, 6, 9, 11, 14, 4, 7, 8], "hlc": [921728, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [14, 11, 10, 20, 11, 8, 12, 9, 12, 15], "hlc": [921727, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [14, 13, 15, 19, 13, 11, 21, 9, 16, 15], "hlc": [921728, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [14, 13, 14, 16, 13, 11, 14, 7, 18, 15], "hlc": [921729, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [17, 14, 11, 18, 15, 13, 17, 9, 12, 22], "hlc": [921728, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [22, 15, 10, 20, 11, 9, 17, 10, 12, 17], "hlc": [921730, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [17, 18, 14, 18, 15, 13, 17, 9, 17, 22], "hlc": [921729, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [14, 13, 17, 19, 13, 11, 21, 9, 16, 15], "hlc": [921729, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [17, 13, 16, 10, 10, 14, 17, 8, 7, 12], "hlc": [921728, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [14, 13, 14, 16, 13, 11, 14, 11, 18, 15], "hlc": [921729, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [21, 15, 11, 18, 15, 13, 17, 10, 12, 23], "hlc": [921729, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [21, 17, 14, 18, 15, 13, 17, 10, 17, 24], "hlc": [921729, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [17, 19, 14, 18, 15, 13, 17, 9, 17, 22], "hlc": [921729, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [10, 9, 10, 13, 16, 6, 10, 7, 5, 5], "hlc": [921725, 16]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [14, 13, 15, 19, 13, 11, 22, 9, 16, 15], "hlc": [921728, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [14, 13, 14, 16, 13, 11, 14, 12, 18, 15], "hlc": [921729, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [14, 13, 14, 16, 13, 11, 14, 7, 19, 15], "hlc": [921730, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [21, 17, 14, 18, 15, 13, 17, 10, 17, 25], "hlc": [921729, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [23, 19, 14, 20, 15, 13, 17, 10, 17, 22], "hlc": [921730, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [14, 13, 18, 19, 13, 11, 22, 9, 16, 15], "hlc": [921729, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [21, 17, 19, 19, 15, 13, 22, 10, 17, 25], "hlc": [921729, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [14, 13, 14, 21, 13, 11, 14, 12, 18, 15], "hlc": [921729, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [17, 13, 16, 16, 13, 15, 17, 8, 19, 15], "hlc": [921730, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [14, 13, 14, 16, 16, 11, 14, 7, 20, 15], "hlc": [921730, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [24, 19, 14, 20, 15, 13, 17, 10, 17, 22], "hlc": [921730, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [17, 20, 14, 18, 15, 13, 17, 9, 17, 22], "hlc": [921729, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [14, 13, 14, 22, 13, 11, 14, 12, 18, 15], "hlc": [921729, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [10, 9, 10, 13, 17, 6, 10, 7, 5, 5], "hlc": [921725, 17]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [17, 13, 16, 16, 13, 16, 17, 8, 19, 15], "hlc": [921730, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [14, 13, 14, 16, 13, 11, 14, 13, 18, 15], "hlc": [921729, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [14, 13, 14, 16, 16, 11, 14, 7, 21, 15], "hlc": [921730, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [21, 17, 14, 18, 15, 13, 17, 10, 17, 26], "hlc": [921729, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [25, 20, 14, 20, 15, 13, 17, 10, 17, 22], "hlc": [921731, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [21, 17, 20, 19, 15, 16, 22, 10, 19, 25], "hlc": [921730, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [21, 17, 21, 19, 15, 16, 22, 13, 19, 25], "hlc": [921730, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [14, 13, 14, 22, 18, 11, 14, 12, 18, 15], "hlc": [921729, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [17, 13, 16, 16, 16, 17, 17, 8, 21, 15], "hlc": [921730, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [21, 17, 16, 18, 16, 18, 17, 10, 21, 26], "hlc": [921730, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [14, 13, 14, 16, 17, 11, 14, 7, 22, 15], "hlc": [921731, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [24, 19, 14, 20, 15, 13, 17, 10, 17, 27], "hlc": [921730, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [14, 13, 15, 19, 13, 11, 23, 9, 16, 15], "hlc": [921728, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [14, 13, 14, 16, 13, 11, 14, 14, 18, 15], "hlc": [921729, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [14, 13, 14, 16, 17, 11, 14, 7, 23, 15], "hlc": [921731, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [26, 20, 15, 20, 15, 13, 23, 10, 17, 22], "hlc": [921731, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [14, 13, 14, 22, 19, 11, 14, 12, 23, 15], "hlc": [921731, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [14, 13, 14, 16, 17, 11, 14, 14, 24, 15], "hlc": [921731, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [27, 20, 15, 20, 15, 13, 23, 10, 17, 22], "hlc": [921731, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [21, 17, 22, 19, 15, 16, 22, 13, 19, 25], "hlc": [921731, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [21, 17, 16, 18, 16, 19, 17, 10, 21, 26], "hlc": [921730, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [14, 13, 15, 19, 13, 11, 24, 9, 16, 15], "hlc": [921728, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [14, 13, 14, 16, 17, 11, 14, 14, 25, 15], "hlc": [921731, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [14, 13, 14, 23, 17, 11, 14, 14, 25, 15], "hlc": [921731, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [14, 13, 15, 22, 20, 11, 24, 12, 23, 15], "hlc": [921731, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [27, 20, 16, 20, 16, 20, 23, 10, 21, 26], "hlc": [921731, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [21, 17, 22, 19, 15, 16, 25, 13, 19, 25], "hlc": [921731, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [21, 17, 16, 18, 17, 19, 17, 14, 26, 26], "hlc": [921732, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [17, 21, 14, 18, 15, 13, 17, 9, 17, 22], "hlc": [921729, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [21, 17, 23, 19, 15, 16, 22, 13, 19, 25], "hlc": [921731, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [14, 13, 14, 24, 17, 11, 14, 14, 25, 15], "hlc": [921731, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [14, 13, 15, 22, 21, 11, 24, 12, 23, 15], "hlc": [921731, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [21, 17, 22, 19, 15, 16, 26, 13, 19, 25], "hlc": [921731, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [14, 13, 14, 16, 13, 11, 14, 15, 18, 15], "hlc": [921729, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [21, 17, 16, 18, 17, 19, 17, 14, 27, 26], "hlc": [921732, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [24, 19, 14, 20, 15, 13, 17, 10, 17, 28], "hlc": [921730, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [28, 20, 22, 20, 15, 16, 26, 13, 19, 25], "hlc": [921732, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [24, 22, 14, 20, 15, 13, 17, 10, 17, 28], "hlc": [921730, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [14, 13, 14, 25, 17, 11, 14, 15, 25, 15], "hlc": [921731, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [17, 21, 15, 22, 22, 13, 24, 12, 23, 22], "hlc": [921731, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [27, 20, 16, 24, 17, 21, 23, 14, 25, 26], "hlc": [921731, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [21, 17, 22, 19, 17, 19, 27, 14, 27, 26], "hlc": [921732, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [14, 13, 15, 22, 21, 11, 24, 16, 23, 15], "hlc": [921731, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [24, 19, 23, 20, 15, 16, 22, 13, 19, 29], "hlc": [921731, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [24, 23, 14, 20, 15, 13, 17, 10, 17, 28], "hlc": [921730, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [21, 17, 24, 19, 15, 16, 22, 13, 19, 25], "hlc": [921732, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [27, 20, 16, 24, 17, 22, 23, 14, 25, 26], "hlc": [921731, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [21, 17, 16, 18, 17, 19, 17, 14, 28, 26], "hlc": [921732, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [29, 20, 24, 20, 15, 16, 26, 13, 19, 25], "hlc": [921733, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [27, 21, 16, 24, 23, 22, 24, 14, 25, 26], "hlc": [921731, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [27, 21, 16, 24, 24, 22, 24, 14, 28, 26], "hlc": [921732, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [24, 23, 23, 20, 15, 16, 22, 13, 19, 30], "hlc": [921731, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [14, 13, 14, 26, 17, 11, 14, 15, 25, 15], "hlc": [921731, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [27, 21, 16, 24, 25, 22, 24, 14, 28, 26], "hlc": [921732, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [27, 20, 16, 24, 17, 23, 23, 14, 25, 26], "hlc": [921731, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [21, 17, 22, 19, 17, 19, 28, 14, 27, 26], "hlc": [921732, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [14, 13, 15, 22, 21, 11, 24, 17, 23, 15], "hlc": [921731, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [30, 20, 24, 24, 17, 23, 26, 14, 25, 26], "hlc": [921733, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [24, 24, 15, 22, 21, 13, 24, 17, 23, 28], "hlc": [921731, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [21, 17, 22, 27, 17, 19, 28, 15, 27, 26], "hlc": [921732, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [27, 20, 16, 26, 17, 24, 23, 15, 25, 26], "hlc": [921731, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [27, 21, 16, 24, 25, 22, 24, 14, 29, 26], "hlc": [921733, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [31, 20, 24, 24, 17, 23, 26, 14, 25, 26], "hlc": [921733, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [21, 17, 22, 28, 17, 19, 28, 15, 27, 26], "hlc": [921732, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [27, 21, 16, 24, 26, 22, 24, 14, 28, 26], "hlc": [921732, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [27, 20, 16, 26, 17, 25, 23, 15, 25, 26], "hlc": [921731, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [21, 17, 22, 19, 17, 19, 29, 14, 27, 26], "hlc": [921732, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [24, 23, 23, 20, 15, 16, 22, 13, 19, 31], "hlc": [921731, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [27, 20, 25, 26, 17, 25, 23, 15, 25, 26], "hlc": [921733, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [27, 23, 26, 26, 17, 25, 23, 15, 25, 31], "hlc": [921733, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [31, 20, 24, 29, 17, 23, 28, 15, 27, 26], "hlc": [921733, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [27, 20, 22, 28, 17, 26, 28, 15, 27, 26], "hlc": [921732, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [27, 21, 22, 24, 26, 22, 30, 14, 28, 26], "hlc": [921732, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [27, 21, 22, 24, 25, 22, 29, 14, 30, 26], "hlc": [921734, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [32, 20, 24, 24, 17, 23, 26, 14, 25, 26], "hlc": [921734, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [27, 23, 27, 26, 17, 25, 23, 15, 25, 31], "hlc": [921733, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [31, 20, 24, 30, 17, 23, 28, 15, 27, 26], "hlc": [921733, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [27, 21, 22, 24, 26, 22, 31, 14, 28, 26], "hlc": [921732, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [32, 25, 24, 24, 21, 23, 26, 17, 25, 28], "hlc": [921734, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [31, 21, 24, 31, 26, 23, 31, 15, 28, 26], "hlc": [921733, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [31, 21, 24, 30, 27, 23, 28, 15, 28, 26], "hlc": [921733, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [27, 23, 27, 26, 25, 25, 29, 15, 31, 31], "hlc": [921734, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [32, 26, 24, 24, 21, 23, 26, 17, 25, 28], "hlc": [921734, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [27, 23, 28, 26, 17, 25, 23, 15, 25, 31], "hlc": [921734, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [31, 21, 24, 32, 26, 23, 31, 15, 28, 26], "hlc": [921733, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [27, 21, 22, 24, 26, 22, 32, 14, 28, 26], "hlc": [921732, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [27, 23, 27, 26, 25, 25, 29, 15, 32, 31], "hlc": [921734, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [24, 23, 23, 20, 15, 16, 22, 13, 19, 32], "hlc": [921732, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [33, 21, 24, 24, 26, 23, 32, 14, 28, 26], "hlc": [921735, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [31, 23, 29, 32, 26, 25, 31, 15, 28, 31], "hlc": [921734, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [31, 23, 28, 33, 26, 25, 31, 15, 28, 31], "hlc": [921734, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [31, 23, 27, 30, 28, 25, 29, 15, 32, 31], "hlc": [921734, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [24, 23, 23, 22, 21, 16, 24, 18, 23, 32], "hlc": [921732, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [32, 26, 24, 24, 21, 23, 26, 17, 25, 33], "hlc": [921734, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [34, 21, 24, 24, 26, 23, 32, 14, 28, 26], "hlc": [921735, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [32, 27, 24, 24, 21, 23, 26, 17, 25, 28], "hlc": [921734, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [31, 23, 28, 34, 26, 25, 31, 15, 28, 31], "hlc": [921734, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [31, 23, 27, 30, 29, 25, 29, 15, 32, 31], "hlc": [921734, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [27, 20, 22, 28, 17, 27, 28, 15, 27, 26], "hlc": [921732, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [27, 23, 27, 26, 25, 25, 29, 15, 33, 31], "hlc": [921735, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [32, 26, 24, 24, 21, 23, 26, 17, 25, 34], "hlc": [921734, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [35, 23, 27, 30, 29, 25, 32, 15, 32, 31], "hlc": [921735, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [32, 28, 28, 34, 26, 25, 31, 17, 28, 31], "hlc": [921734, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [31, 23, 30, 32, 26, 25, 31, 15, 33, 31], "hlc": [921735, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [32, 26, 27, 30, 30, 25, 29, 17, 32, 34], "hlc": [921734, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [34, 21, 24, 28, 26, 28, 32, 15, 28, 26], "hlc": [921735, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [32, 27, 24, 24, 26, 23, 33, 17, 28, 28], "hlc": [921734, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [27, 23, 23, 28, 21, 27, 28, 19, 27, 32], "hlc": [921732, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [36, 23, 27, 30, 29, 25, 32, 15, 32, 31], "hlc": [921735, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [32, 29, 28, 34, 26, 25, 31, 17, 28, 31], "hlc": [921734, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [31, 23, 31, 32, 26, 25, 31, 15, 33, 31], "hlc": [921735, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [32, 27, 24, 24, 26, 23, 34, 17, 28, 28], "hlc": [921734, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [32, 26, 24, 24, 21, 23, 26, 17, 25, 35], "hlc": [921734, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [36, 23, 32, 32, 29, 25, 32, 15, 33, 31], "hlc": [921735, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [32, 27, 28, 35, 26, 25, 34, 17, 28, 31], "hlc": [921734, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [34, 26, 24, 28, 26, 29, 32, 17, 28, 35], "hlc": [921735, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [31, 23, 31, 32, 26, 27, 31, 20, 33, 32], "hlc": [921735, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [32, 29, 28, 34, 26, 25, 31, 17, 34, 31], "hlc": [921736, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [32, 30, 28, 34, 26, 25, 31, 17, 28, 31], "hlc": [921734, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [36, 23, 33, 32, 29, 25, 32, 15, 33, 31], "hlc": [921735, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [32, 27, 28, 36, 26, 25, 34, 17, 28, 31], "hlc": [921734, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [32, 26, 27, 30, 31, 25, 29, 17, 32, 34], "hlc": [921734, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [32, 27, 24, 24, 26, 23, 35, 17, 28, 28], "hlc": [921734, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [31, 23, 31, 32, 26, 27, 31, 21, 33, 32], "hlc": [921735, 4]}
