INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 43900, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 4.5, actual clock drifts: [1.5853754317394593, -1.3335141806563184, 2.7697655542192043, -1.0248469125339996, -0.3289080402695186, 2.6893198594934873, -2.973326545200625, 4.037019997055346, 1.7866022384000537, -3.4694807048440857]
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [8, 13, 10, 8, 22, 12, 6, 13, 9, 7], "hlc": [921560, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [9, 15, 11, 12, 10, 16, 16, 7, 12, 10], "hlc": [921557, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [9, 17, 13, 8, 19, 16, 13, 12, 15, 10], "hlc": [921559, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [11, 13, 8, 9, 16, 20, 10, 10, 9, 16], "hlc": [921558, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [9, 15, 11, 12, 23, 16, 16, 13, 12, 10], "hlc": [921560, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [9, 17, 13, 12, 24, 16, 16, 13, 15, 10], "hlc": [921560, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [12, 15, 11, 12, 10, 16, 17, 7, 12, 10], "hlc": [921558, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [9, 17, 13, 8, 22, 16, 13, 13, 16, 10], "hlc": [921560, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [11, 17, 13, 9, 22, 20, 13, 13, 17, 16], "hlc": [921560, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [6, 15, 6, 13, 10, 12, 6, 5, 5, 3], "hlc": [921556, 16]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [9, 17, 13, 12, 25, 16, 16, 13, 15, 10], "hlc": [921560, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [8, 13, 10, 9, 20, 22, 9, 10, 9, 7], "hlc": [921559, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [11, 13, 10, 9, 19, 20, 10, 15, 9, 15], "hlc": [921561, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [11, 13, 8, 9, 16, 20, 10, 10, 9, 17], "hlc": [921558, 11]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [9, 18, 13, 9, 20, 22, 13, 10, 9, 10], "hlc": [921559, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [11, 19, 13, 9, 20, 22, 13, 15, 9, 15], "hlc": [921561, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [11, 14, 15, 10, 16, 20, 13, 10, 9, 17], "hlc": [921560, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [9, 17, 13, 14, 25, 16, 16, 13, 15, 10], "hlc": [921560, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [8, 15, 10, 13, 20, 23, 9, 10, 9, 7], "hlc": [921560, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [13, 2, 0, 0, 0, 0, 0, 0, 2, 2], "hlc": [921559, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [11, 20, 13, 9, 20, 22, 13, 15, 9, 15], "hlc": [921561, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [9, 17, 13, 15, 25, 16, 16, 13, 15, 10], "hlc": [921560, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [9, 17, 13, 12, 26, 16, 16, 13, 15, 10], "hlc": [921560, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [8, 15, 10, 13, 20, 24, 9, 10, 9, 7], "hlc": [921560, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [12, 15, 11, 12, 10, 16, 18, 7, 12, 10], "hlc": [921558, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [11, 13, 8, 9, 16, 20, 10, 10, 9, 18], "hlc": [921558, 12]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [11, 15, 16, 13, 20, 24, 13, 10, 9, 17], "hlc": [921560, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [9, 17, 13, 16, 26, 16, 16, 13, 15, 10], "hlc": [921560, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [9, 17, 13, 15, 25, 25, 16, 13, 15, 10], "hlc": [921560, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [13, 15, 11, 12, 10, 16, 19, 7, 12, 10], "hlc": [921559, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [12, 15, 11, 12, 19, 20, 18, 16, 12, 15], "hlc": [921562, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [12, 15, 11, 12, 19, 20, 18, 17, 12, 18], "hlc": [921562, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [11, 20, 13, 9, 20, 22, 13, 15, 9, 19], "hlc": [921561, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [14, 2, 0, 0, 0, 0, 0, 0, 2, 2], "hlc": [921559, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [11, 21, 13, 9, 20, 22, 13, 15, 9, 15], "hlc": [921561, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [11, 15, 17, 13, 20, 24, 13, 10, 9, 17], "hlc": [921560, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [9, 17, 13, 15, 25, 26, 16, 13, 15, 10], "hlc": [921560, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [12, 15, 11, 12, 19, 20, 18, 18, 12, 18], "hlc": [921562, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [11, 17, 13, 9, 22, 20, 13, 13, 18, 16], "hlc": [921560, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [15, 21, 13, 9, 20, 22, 13, 15, 9, 15], "hlc": [921561, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [11, 17, 18, 15, 25, 26, 16, 13, 15, 17], "hlc": [921561, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [11, 17, 17, 15, 25, 27, 16, 13, 15, 17], "hlc": [921561, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [11, 17, 17, 15, 25, 28, 16, 13, 18, 17], "hlc": [921561, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [14, 15, 11, 12, 10, 16, 20, 7, 12, 10], "hlc": [921559, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [12, 17, 13, 12, 22, 20, 18, 18, 19, 18], "hlc": [921562, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [16, 21, 13, 9, 20, 22, 13, 15, 9, 15], "hlc": [921561, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [9, 17, 13, 17, 26, 16, 16, 13, 15, 10], "hlc": [921560, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [9, 17, 13, 12, 27, 16, 16, 13, 15, 10], "hlc": [921560, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [12, 17, 13, 12, 22, 20, 18, 18, 20, 18], "hlc": [921562, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [11, 20, 13, 9, 20, 22, 13, 15, 9, 20], "hlc": [921561, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [17, 21, 13, 17, 26, 22, 16, 15, 15, 15], "hlc": [921561, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [11, 20, 19, 15, 25, 26, 16, 15, 15, 20], "hlc": [921561, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [12, 17, 13, 12, 28, 20, 18, 18, 20, 18], "hlc": [921562, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [16, 21, 13, 12, 20, 22, 21, 15, 12, 15], "hlc": [921561, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [12, 17, 13, 12, 27, 20, 18, 19, 15, 18], "hlc": [921563, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [11, 17, 17, 15, 25, 29, 16, 13, 18, 17], "hlc": [921561, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [12, 17, 13, 12, 22, 20, 18, 18, 21, 18], "hlc": [921562, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [18, 21, 13, 17, 26, 22, 18, 18, 21, 18], "hlc": [921562, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [12, 17, 17, 15, 27, 29, 18, 20, 18, 18], "hlc": [921563, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [11, 22, 13, 9, 20, 22, 13, 15, 9, 15], "hlc": [921561, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [11, 20, 20, 15, 25, 26, 16, 15, 15, 20], "hlc": [921562, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [12, 17, 13, 12, 29, 20, 18, 18, 20, 18], "hlc": [921562, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [12, 17, 17, 15, 27, 29, 18, 21, 18, 18], "hlc": [921563, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [12, 17, 13, 12, 22, 20, 18, 18, 22, 18], "hlc": [921562, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [11, 20, 13, 9, 20, 22, 13, 15, 9, 21], "hlc": [921561, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [12, 23, 13, 12, 29, 22, 18, 18, 20, 18], "hlc": [921562, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [12, 17, 13, 18, 26, 20, 18, 18, 22, 18], "hlc": [921562, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [12, 17, 17, 15, 27, 30, 18, 21, 18, 18], "hlc": [921563, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [16, 22, 13, 12, 20, 22, 22, 15, 12, 15], "hlc": [921561, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [12, 20, 20, 15, 27, 29, 18, 22, 18, 20], "hlc": [921564, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [12, 20, 20, 15, 27, 29, 18, 23, 18, 21], "hlc": [921564, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [19, 21, 13, 17, 26, 22, 18, 18, 21, 18], "hlc": [921562, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [12, 17, 13, 19, 26, 20, 18, 18, 22, 18], "hlc": [921562, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [12, 17, 13, 12, 30, 20, 18, 18, 20, 18], "hlc": [921562, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [12, 17, 17, 15, 27, 31, 18, 21, 18, 18], "hlc": [921563, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [16, 22, 13, 12, 20, 22, 23, 15, 12, 15], "hlc": [921561, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [12, 17, 13, 12, 22, 20, 18, 18, 23, 18], "hlc": [921562, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [11, 20, 13, 9, 20, 22, 13, 15, 9, 22], "hlc": [921561, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [12, 24, 13, 19, 29, 22, 18, 18, 22, 18], "hlc": [921562, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [16, 25, 13, 19, 29, 22, 23, 18, 22, 18], "hlc": [921562, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [12, 20, 21, 15, 30, 26, 18, 18, 20, 20], "hlc": [921563, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [12, 20, 22, 15, 30, 31, 18, 21, 20, 20], "hlc": [921563, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [19, 21, 17, 17, 27, 32, 18, 21, 21, 18], "hlc": [921563, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [19, 21, 17, 17, 27, 33, 18, 21, 23, 18], "hlc": [921563, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [19, 21, 17, 17, 27, 34, 18, 21, 23, 22], "hlc": [921563, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [20, 21, 13, 17, 26, 22, 18, 18, 21, 18], "hlc": [921562, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [12, 20, 23, 15, 30, 31, 18, 21, 20, 20], "hlc": [921563, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [19, 21, 17, 17, 27, 35, 18, 21, 23, 22], "hlc": [921563, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [16, 22, 13, 12, 20, 22, 24, 15, 12, 15], "hlc": [921561, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [12, 17, 13, 12, 22, 20, 18, 18, 24, 18], "hlc": [921562, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [11, 20, 13, 9, 20, 22, 13, 15, 9, 23], "hlc": [921561, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [12, 20, 24, 15, 30, 31, 18, 21, 24, 20], "hlc": [921563, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [12, 20, 25, 15, 30, 31, 18, 21, 24, 23], "hlc": [921563, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [19, 21, 17, 20, 27, 35, 18, 21, 23, 22], "hlc": [921563, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [16, 22, 13, 12, 31, 22, 24, 18, 20, 18], "hlc": [921562, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [20, 21, 17, 17, 27, 36, 18, 21, 23, 22], "hlc": [921563, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [16, 22, 23, 15, 30, 31, 25, 21, 20, 20], "hlc": [921563, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [21, 21, 13, 17, 26, 22, 18, 18, 21, 18], "hlc": [921562, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [16, 26, 13, 19, 29, 22, 23, 18, 22, 18], "hlc": [921562, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [12, 20, 26, 15, 30, 31, 18, 21, 24, 23], "hlc": [921563, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [20, 21, 17, 17, 27, 37, 18, 21, 23, 22], "hlc": [921563, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [16, 22, 23, 15, 30, 31, 26, 21, 20, 20], "hlc": [921563, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [11, 20, 13, 9, 20, 22, 13, 15, 9, 24], "hlc": [921561, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [22, 21, 26, 17, 30, 31, 18, 21, 24, 23], "hlc": [921563, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [21, 21, 17, 21, 27, 35, 18, 21, 23, 22], "hlc": [921563, 10]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [20, 26, 17, 19, 29, 38, 23, 21, 23, 22], "hlc": [921564, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [20, 21, 20, 17, 27, 37, 18, 24, 23, 22], "hlc": [921565, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [20, 22, 23, 17, 30, 37, 26, 25, 23, 22], "hlc": [921565, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [12, 20, 13, 12, 22, 22, 18, 18, 25, 24], "hlc": [921563, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [16, 27, 13, 19, 29, 22, 23, 18, 22, 18], "hlc": [921562, 12]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [12, 20, 27, 15, 30, 31, 18, 21, 24, 23], "hlc": [921564, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [21, 21, 17, 22, 27, 35, 18, 21, 23, 22], "hlc": [921563, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [16, 22, 13, 12, 32, 22, 24, 18, 20, 18], "hlc": [921562, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [16, 22, 23, 15, 30, 31, 27, 21, 20, 20], "hlc": [921563, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [20, 22, 23, 17, 30, 37, 26, 26, 23, 22], "hlc": [921565, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [12, 20, 13, 12, 22, 22, 18, 18, 26, 24], "hlc": [921563, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [11, 20, 13, 9, 20, 22, 13, 15, 9, 25], "hlc": [921561, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [23, 22, 26, 17, 30, 31, 27, 21, 24, 23], "hlc": [921563, 11]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [20, 28, 23, 19, 30, 37, 26, 26, 23, 22], "hlc": [921565, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [16, 27, 28, 19, 30, 31, 23, 21, 24, 23], "hlc": [921564, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [16, 27, 29, 19, 32, 31, 24, 21, 24, 23], "hlc": [921564, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [21, 21, 27, 23, 30, 35, 18, 21, 24, 23], "hlc": [921564, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [21, 22, 17, 22, 33, 35, 24, 21, 23, 22], "hlc": [921563, 12]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [21, 22, 17, 22, 34, 35, 24, 21, 26, 24], "hlc": [921563, 13]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [20, 26, 17, 19, 29, 39, 23, 21, 23, 25], "hlc": [921564, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [24, 22, 26, 17, 30, 31, 27, 21, 24, 23], "hlc": [921563, 12]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [20, 29, 23, 19, 30, 37, 26, 26, 23, 22], "hlc": [921565, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [16, 27, 30, 19, 32, 31, 24, 21, 24, 23], "hlc": [921564, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [21, 22, 17, 22, 35, 35, 24, 21, 26, 24], "hlc": [921563, 14]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [20, 26, 17, 19, 29, 40, 23, 21, 23, 25], "hlc": [921564, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [16, 22, 23, 15, 30, 31, 28, 21, 20, 20], "hlc": [921563, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [20, 22, 23, 17, 30, 37, 26, 27, 23, 22], "hlc": [921566, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [12, 20, 13, 12, 22, 22, 18, 18, 27, 24], "hlc": [921563, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [11, 20, 13, 9, 20, 22, 13, 15, 9, 26], "hlc": [921561, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [25, 27, 30, 19, 32, 31, 27, 21, 24, 23], "hlc": [921564, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [20, 30, 23, 19, 30, 40, 26, 26, 23, 25], "hlc": [921565, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [21, 22, 17, 22, 36, 35, 24, 21, 26, 26], "hlc": [921563, 15]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [20, 29, 23, 19, 30, 41, 26, 26, 23, 25], "hlc": [921565, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [21, 29, 23, 22, 35, 42, 26, 26, 26, 25], "hlc": [921565, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [21, 29, 23, 22, 35, 43, 28, 26, 26, 25], "hlc": [921565, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [20, 22, 23, 17, 30, 37, 29, 27, 23, 22], "hlc": [921566, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [20, 22, 23, 17, 30, 37, 26, 28, 27, 24], "hlc": [921566, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [24, 22, 26, 17, 30, 31, 27, 21, 24, 27], "hlc": [921563, 13]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [20, 31, 23, 19, 30, 40, 26, 26, 23, 25], "hlc": [921565, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [16, 27, 31, 19, 32, 31, 24, 21, 24, 23], "hlc": [921565, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [21, 21, 27, 24, 30, 35, 18, 21, 24, 23], "hlc": [921564, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [21, 22, 17, 22, 37, 35, 24, 21, 26, 26], "hlc": [921563, 16]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [20, 22, 23, 17, 30, 37, 30, 27, 23, 22], "hlc": [921566, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [20, 22, 23, 17, 30, 37, 26, 29, 27, 24], "hlc": [921566, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [12, 20, 13, 12, 22, 22, 18, 18, 28, 24], "hlc": [921564, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [24, 22, 26, 17, 30, 31, 27, 21, 24, 28], "hlc": [921563, 14]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [20, 27, 32, 19, 32, 37, 26, 29, 27, 24], "hlc": [921566, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [21, 27, 31, 25, 32, 35, 24, 21, 24, 23], "hlc": [921565, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [21, 22, 27, 24, 38, 35, 24, 21, 26, 26], "hlc": [921564, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [21, 22, 27, 24, 39, 35, 24, 21, 28, 26], "hlc": [921564, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [24, 22, 27, 24, 40, 35, 27, 21, 28, 28], "hlc": [921564, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [21, 29, 23, 22, 35, 44, 30, 27, 26, 25], "hlc": [921566, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [20, 31, 23, 19, 30, 40, 31, 27, 23, 25], "hlc": [921566, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [21, 22, 23, 22, 37, 37, 26, 30, 27, 26], "hlc": [921567, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [26, 27, 30, 19, 32, 31, 27, 21, 24, 23], "hlc": [921564, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [20, 32, 23, 19, 30, 40, 26, 26, 23, 25], "hlc": [921565, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [21, 27, 31, 26, 32, 35, 24, 21, 24, 23], "hlc": [921565, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [24, 22, 27, 24, 41, 35, 27, 21, 28, 28], "hlc": [921564, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [20, 31, 23, 19, 30, 40, 32, 27, 23, 25], "hlc": [921566, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [21, 22, 23, 22, 37, 37, 26, 31, 27, 26], "hlc": [921567, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [26, 33, 30, 19, 32, 40, 27, 26, 24, 25], "hlc": [921565, 8]}
