INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 49200, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 2.5, actual clock drifts: [-1.648203973860975, -0.8455879061870042, -1.1523903140039056, 0.5774083441677309, -2.4247753605919593, 1.4345167296798795, 0.8359340082566358, 1.7717441120057087, -1.821887158946352, -1.6271476050242373]
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [13, 16, 11, 21, 14, 10, 15, 7, 7, 10], "hlc": [921530, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [11, 12, 14, 9, 8, 12, 11, 13, 7, 9], "hlc": [921532, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [11, 7, 10, 17, 7, 10, 12, 11, 12, 14], "hlc": [921531, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [16, 18, 11, 20, 14, 14, 13, 7, 7, 10], "hlc": [921530, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [13, 16, 11, 22, 14, 10, 15, 7, 7, 10], "hlc": [921530, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [11, 6, 10, 15, 7, 10, 8, 11, 13, 9], "hlc": [921531, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [11, 7, 10, 17, 7, 10, 12, 11, 12, 15], "hlc": [921531, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [17, 18, 11, 20, 14, 14, 13, 11, 13, 10], "hlc": [921531, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [13, 16, 16, 22, 14, 12, 15, 12, 7, 10], "hlc": [921531, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [13, 16, 17, 22, 14, 12, 15, 12, 12, 15], "hlc": [921531, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [16, 18, 14, 20, 14, 14, 13, 14, 7, 10], "hlc": [921532, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [18, 18, 11, 20, 14, 14, 13, 11, 13, 10], "hlc": [921531, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [8, 19, 9, 13, 11, 14, 13, 7, 7, 10], "hlc": [921530, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [13, 16, 18, 22, 14, 12, 15, 12, 12, 15], "hlc": [921531, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [9, 12, 13, 15, 18, 12, 11, 7, 10, 5], "hlc": [921530, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [9, 12, 11, 17, 16, 17, 13, 7, 10, 13], "hlc": [921532, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [8, 16, 9, 13, 11, 9, 16, 7, 7, 10], "hlc": [921531, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [13, 19, 19, 22, 14, 14, 15, 12, 12, 15], "hlc": [921531, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [18, 18, 11, 23, 14, 14, 15, 11, 13, 10], "hlc": [921531, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [18, 18, 13, 24, 18, 14, 15, 11, 13, 10], "hlc": [921531, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [13, 16, 18, 22, 16, 18, 15, 12, 12, 15], "hlc": [921532, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [9, 16, 11, 17, 16, 17, 17, 7, 10, 13], "hlc": [921532, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [16, 18, 14, 20, 14, 14, 16, 15, 7, 10], "hlc": [921533, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [13, 16, 18, 22, 16, 19, 15, 12, 12, 15], "hlc": [921532, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [9, 16, 11, 17, 16, 17, 18, 7, 10, 13], "hlc": [921532, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [11, 6, 10, 15, 7, 10, 8, 11, 14, 9], "hlc": [921531, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [11, 7, 10, 17, 7, 10, 12, 11, 12, 16], "hlc": [921531, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [11, 20, 10, 15, 11, 14, 13, 11, 14, 10], "hlc": [921531, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [13, 19, 20, 22, 16, 17, 18, 12, 12, 15], "hlc": [921532, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [13, 19, 21, 22, 16, 17, 18, 12, 12, 16], "hlc": [921532, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [18, 18, 18, 25, 18, 19, 15, 12, 13, 15], "hlc": [921532, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [11, 21, 10, 15, 11, 14, 13, 11, 14, 10], "hlc": [921531, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [13, 19, 22, 22, 16, 17, 18, 12, 12, 16], "hlc": [921532, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [18, 18, 18, 26, 18, 19, 15, 12, 13, 15], "hlc": [921532, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [9, 12, 13, 15, 19, 12, 11, 7, 10, 5], "hlc": [921530, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [9, 16, 11, 17, 16, 17, 19, 7, 10, 13], "hlc": [921532, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [11, 6, 10, 15, 7, 10, 8, 11, 15, 9], "hlc": [921531, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [19, 18, 11, 20, 16, 17, 19, 11, 13, 13], "hlc": [921532, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [11, 22, 13, 15, 19, 14, 13, 11, 14, 10], "hlc": [921531, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [18, 18, 18, 26, 20, 19, 15, 12, 13, 15], "hlc": [921532, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [13, 21, 18, 22, 16, 20, 15, 12, 14, 15], "hlc": [921533, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [13, 19, 22, 22, 16, 17, 18, 12, 16, 16], "hlc": [921532, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [11, 7, 10, 17, 7, 10, 12, 11, 15, 17], "hlc": [921531, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [18, 18, 18, 27, 18, 19, 15, 12, 13, 15], "hlc": [921532, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [16, 18, 14, 20, 14, 14, 16, 16, 7, 10], "hlc": [921534, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [18, 19, 23, 27, 18, 19, 18, 12, 13, 16], "hlc": [921532, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [18, 18, 18, 28, 18, 19, 16, 16, 13, 15], "hlc": [921534, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [20, 18, 11, 20, 16, 17, 19, 11, 13, 13], "hlc": [921532, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [11, 23, 13, 15, 19, 14, 13, 11, 14, 10], "hlc": [921531, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [18, 19, 24, 27, 18, 19, 18, 12, 13, 16], "hlc": [921532, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [9, 16, 11, 17, 16, 17, 20, 7, 10, 13], "hlc": [921533, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [16, 18, 14, 20, 14, 14, 16, 17, 7, 10], "hlc": [921534, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [16, 24, 14, 20, 19, 14, 16, 17, 14, 10], "hlc": [921534, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [20, 18, 18, 29, 18, 19, 19, 16, 13, 15], "hlc": [921534, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [13, 23, 18, 22, 19, 21, 15, 12, 14, 15], "hlc": [921534, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [18, 23, 24, 27, 19, 22, 18, 12, 14, 16], "hlc": [921534, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [13, 19, 22, 22, 16, 17, 20, 12, 17, 16], "hlc": [921533, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [16, 25, 14, 20, 19, 14, 16, 17, 14, 10], "hlc": [921534, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [18, 19, 25, 27, 18, 19, 18, 12, 13, 16], "hlc": [921532, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [18, 18, 18, 26, 21, 19, 15, 12, 13, 15], "hlc": [921532, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [9, 16, 11, 17, 16, 17, 21, 7, 10, 13], "hlc": [921534, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [13, 19, 22, 22, 16, 17, 20, 12, 18, 16], "hlc": [921533, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [18, 19, 26, 27, 18, 19, 20, 12, 18, 16], "hlc": [921533, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [20, 25, 18, 30, 19, 19, 19, 17, 14, 15], "hlc": [921534, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [18, 19, 25, 27, 18, 19, 20, 12, 19, 16], "hlc": [921533, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [18, 19, 25, 27, 21, 19, 20, 12, 20, 16], "hlc": [921533, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [11, 16, 11, 17, 16, 17, 21, 11, 15, 18], "hlc": [921534, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [18, 19, 27, 27, 18, 19, 20, 12, 18, 16], "hlc": [921533, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [9, 16, 11, 17, 16, 17, 22, 7, 10, 13], "hlc": [921534, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [18, 19, 25, 27, 21, 19, 20, 12, 21, 16], "hlc": [921533, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [11, 16, 11, 17, 16, 17, 21, 11, 15, 19], "hlc": [921534, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [21, 18, 11, 20, 16, 17, 21, 11, 15, 19], "hlc": [921534, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [18, 23, 24, 27, 19, 23, 22, 12, 14, 16], "hlc": [921535, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [18, 19, 27, 27, 21, 19, 20, 12, 22, 16], "hlc": [921533, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [18, 19, 25, 27, 21, 19, 21, 12, 21, 20], "hlc": [921534, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [22, 18, 11, 20, 16, 17, 21, 11, 15, 19], "hlc": [921534, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [18, 19, 28, 27, 18, 19, 20, 12, 18, 16], "hlc": [921533, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [20, 25, 18, 31, 19, 19, 19, 17, 14, 15], "hlc": [921534, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [18, 18, 18, 26, 22, 19, 15, 12, 13, 15], "hlc": [921532, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [16, 18, 14, 20, 14, 14, 16, 18, 7, 10], "hlc": [921536, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [22, 23, 24, 27, 19, 24, 22, 12, 15, 19], "hlc": [921536, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [22, 23, 28, 27, 19, 25, 22, 12, 18, 19], "hlc": [921536, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [22, 25, 28, 31, 19, 26, 22, 17, 18, 19], "hlc": [921536, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [18, 18, 18, 26, 22, 19, 23, 12, 13, 15], "hlc": [921535, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [18, 19, 25, 27, 21, 19, 21, 18, 21, 21], "hlc": [921536, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [16, 26, 14, 20, 19, 14, 16, 17, 14, 10], "hlc": [921534, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [18, 18, 18, 26, 23, 19, 15, 12, 13, 15], "hlc": [921532, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [18, 18, 18, 26, 22, 19, 24, 12, 13, 15], "hlc": [921535, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [18, 19, 27, 27, 21, 19, 20, 12, 23, 16], "hlc": [921533, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [18, 19, 25, 27, 21, 19, 21, 18, 21, 22], "hlc": [921536, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [18, 27, 25, 27, 21, 19, 21, 18, 21, 22], "hlc": [921536, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [20, 25, 27, 32, 21, 19, 20, 17, 23, 16], "hlc": [921535, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [22, 26, 28, 31, 19, 27, 22, 17, 18, 19], "hlc": [921536, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [18, 18, 18, 26, 22, 19, 24, 19, 13, 15], "hlc": [921537, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [18, 19, 27, 27, 23, 19, 20, 12, 24, 16], "hlc": [921533, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [23, 18, 11, 20, 16, 17, 21, 11, 15, 19], "hlc": [921534, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [18, 19, 29, 27, 18, 19, 20, 12, 18, 16], "hlc": [921534, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [20, 25, 27, 33, 21, 19, 20, 17, 23, 16], "hlc": [921535, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [18, 18, 18, 26, 24, 19, 15, 12, 13, 15], "hlc": [921532, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [18, 18, 18, 26, 22, 19, 25, 12, 13, 15], "hlc": [921536, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [18, 18, 18, 26, 22, 19, 24, 20, 13, 15], "hlc": [921537, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [18, 19, 27, 27, 23, 19, 20, 12, 25, 16], "hlc": [921533, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [18, 19, 25, 27, 21, 19, 21, 18, 21, 23], "hlc": [921536, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [24, 18, 18, 26, 22, 19, 25, 12, 15, 19], "hlc": [921536, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [25, 19, 27, 27, 23, 19, 25, 12, 25, 19], "hlc": [921536, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [18, 28, 29, 27, 21, 19, 21, 18, 21, 22], "hlc": [921536, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [18, 29, 29, 27, 22, 19, 24, 20, 21, 22], "hlc": [921537, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [23, 19, 30, 27, 18, 19, 21, 12, 18, 19], "hlc": [921534, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [20, 25, 27, 34, 24, 19, 20, 17, 23, 16], "hlc": [921536, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [18, 19, 25, 27, 22, 19, 26, 18, 21, 23], "hlc": [921536, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [20, 25, 27, 33, 22, 19, 24, 21, 23, 16], "hlc": [921537, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [26, 19, 27, 27, 23, 19, 25, 12, 25, 19], "hlc": [921536, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [18, 30, 29, 27, 22, 19, 24, 20, 21, 22], "hlc": [921537, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [18, 18, 18, 26, 25, 19, 15, 12, 13, 15], "hlc": [921533, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [18, 19, 27, 27, 23, 19, 20, 12, 26, 16], "hlc": [921533, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [18, 19, 25, 27, 21, 19, 21, 18, 21, 24], "hlc": [921536, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [27, 19, 27, 27, 25, 19, 25, 12, 25, 19], "hlc": [921536, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [28, 19, 27, 27, 25, 19, 25, 12, 26, 19], "hlc": [921536, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [18, 31, 29, 27, 22, 19, 24, 20, 21, 24], "hlc": [921537, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [26, 19, 31, 27, 23, 19, 25, 12, 25, 19], "hlc": [921536, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [18, 30, 29, 27, 23, 19, 24, 20, 27, 22], "hlc": [921537, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [29, 19, 27, 27, 25, 19, 25, 12, 26, 19], "hlc": [921536, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [18, 32, 29, 27, 22, 19, 24, 20, 21, 24], "hlc": [921537, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [26, 19, 32, 27, 23, 19, 25, 12, 25, 19], "hlc": [921536, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [20, 25, 27, 35, 24, 19, 20, 17, 23, 16], "hlc": [921536, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [18, 19, 25, 27, 22, 19, 27, 18, 21, 23], "hlc": [921537, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [18, 30, 29, 27, 23, 19, 24, 20, 28, 22], "hlc": [921537, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [30, 32, 29, 27, 25, 19, 25, 20, 26, 24], "hlc": [921537, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [29, 26, 28, 31, 25, 28, 25, 17, 26, 19], "hlc": [921538, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [29, 26, 28, 31, 25, 29, 27, 18, 26, 23], "hlc": [921538, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [18, 30, 29, 27, 23, 19, 28, 20, 28, 23], "hlc": [921537, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [20, 25, 27, 35, 24, 19, 24, 22, 23, 16], "hlc": [921538, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [26, 30, 32, 27, 23, 19, 25, 20, 29, 22], "hlc": [921537, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [31, 32, 29, 27, 25, 19, 25, 20, 26, 24], "hlc": [921537, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [18, 33, 29, 27, 22, 19, 24, 20, 21, 24], "hlc": [921537, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [26, 19, 33, 27, 23, 19, 25, 12, 25, 19], "hlc": [921536, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [20, 25, 27, 36, 24, 19, 20, 17, 23, 16], "hlc": [921537, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [18, 18, 18, 26, 26, 19, 15, 12, 13, 15], "hlc": [921534, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [29, 26, 28, 31, 25, 30, 27, 18, 26, 23], "hlc": [921538, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [18, 30, 29, 27, 23, 19, 29, 20, 28, 23], "hlc": [921537, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [18, 19, 25, 27, 21, 19, 21, 18, 21, 25], "hlc": [921536, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [29, 34, 29, 31, 25, 30, 27, 20, 26, 24], "hlc": [921538, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [31, 32, 29, 37, 25, 19, 25, 20, 26, 24], "hlc": [921537, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [31, 33, 29, 38, 25, 19, 25, 20, 26, 24], "hlc": [921537, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [31, 33, 29, 39, 26, 19, 25, 20, 26, 24], "hlc": [921537, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [26, 19, 33, 27, 27, 19, 25, 12, 25, 19], "hlc": [921536, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [29, 26, 28, 31, 25, 31, 27, 18, 26, 25], "hlc": [921538, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [20, 30, 29, 35, 24, 19, 29, 23, 28, 23], "hlc": [921539, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [26, 30, 32, 36, 24, 19, 25, 20, 30, 22], "hlc": [921537, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [32, 32, 29, 27, 25, 19, 25, 20, 26, 24], "hlc": [921537, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [29, 35, 29, 31, 25, 30, 27, 20, 26, 24], "hlc": [921538, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [31, 33, 29, 40, 26, 19, 25, 20, 26, 24], "hlc": [921537, 11]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [29, 26, 28, 31, 25, 32, 27, 18, 26, 25], "hlc": [921538, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [18, 30, 29, 27, 23, 19, 30, 20, 28, 23], "hlc": [921538, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [20, 30, 29, 35, 24, 19, 29, 24, 28, 23], "hlc": [921539, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [33, 32, 29, 35, 25, 19, 29, 24, 28, 24], "hlc": [921539, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [29, 26, 34, 31, 25, 32, 27, 18, 26, 25], "hlc": [921538, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [29, 30, 35, 31, 25, 32, 30, 20, 28, 25], "hlc": [921538, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [32, 32, 29, 35, 25, 19, 29, 25, 28, 24], "hlc": [921539, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [32, 35, 29, 35, 25, 30, 29, 26, 28, 24], "hlc": [921539, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [32, 35, 29, 40, 26, 30, 29, 27, 28, 24], "hlc": [921539, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [34, 32, 29, 35, 25, 19, 29, 24, 28, 24], "hlc": [921539, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [29, 30, 36, 31, 25, 32, 30, 20, 28, 25], "hlc": [921538, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [31, 33, 29, 41, 26, 19, 25, 20, 26, 24], "hlc": [921538, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [29, 26, 28, 31, 25, 33, 27, 18, 26, 25], "hlc": [921539, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [18, 30, 29, 27, 23, 19, 31, 20, 28, 23], "hlc": [921538, 1]}
