INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 40400, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 7.5, actual clock drifts: [1.3959306515853207, -3.1334209064736394, -2.056964193643015, -7.460444967501718, -0.6339459155877094, 4.846404761654547, 0.3241498994679839, 5.565218479943878, 1.7825041362752305, 4.448884580952111]
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [10, 12, 19, 7, 14, 11, 8, 8, 7, 17], "hlc": [921713, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [9, 7, 13, 15, 16, 17, 12, 13, 14, 14], "hlc": [921715, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [9, 7, 12, 15, 11, 18, 14, 11, 16, 14], "hlc": [921715, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [13, 7, 13, 17, 14, 16, 13, 11, 9, 20], "hlc": [921714, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [14, 4, 5, 7, 11, 16, 9, 11, 4, 9], "hlc": [921713, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [10, 12, 20, 7, 14, 11, 8, 8, 7, 17], "hlc": [921713, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [9, 7, 12, 15, 11, 19, 14, 11, 16, 14], "hlc": [921715, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [9, 7, 12, 15, 9, 11, 12, 14, 14, 14], "hlc": [921715, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [9, 7, 12, 15, 9, 11, 14, 9, 17, 14], "hlc": [921712, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [13, 7, 13, 17, 14, 16, 13, 11, 9, 21], "hlc": [921714, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [15, 7, 12, 15, 11, 16, 12, 14, 14, 14], "hlc": [921715, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [10, 12, 21, 15, 14, 19, 14, 11, 16, 17], "hlc": [921715, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [13, 9, 18, 19, 14, 16, 13, 11, 9, 21], "hlc": [921714, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [14, 7, 12, 15, 11, 16, 14, 11, 18, 14], "hlc": [921713, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [14, 12, 20, 15, 14, 16, 14, 11, 19, 17], "hlc": [921713, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [13, 7, 13, 17, 14, 16, 14, 11, 17, 22], "hlc": [921715, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [3, 13, 15, 5, 14, 5, 8, 8, 7, 17], "hlc": [921713, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [9, 7, 13, 15, 17, 17, 12, 13, 14, 14], "hlc": [921715, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [9, 7, 12, 15, 11, 20, 14, 11, 16, 14], "hlc": [921715, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [9, 7, 12, 15, 9, 11, 12, 15, 14, 14], "hlc": [921716, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [14, 12, 20, 15, 14, 16, 14, 11, 20, 17], "hlc": [921713, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [9, 14, 15, 15, 14, 20, 14, 11, 16, 17], "hlc": [921715, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [10, 12, 22, 15, 17, 19, 14, 13, 16, 17], "hlc": [921715, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [14, 12, 20, 15, 18, 17, 14, 13, 20, 17], "hlc": [921715, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [9, 7, 12, 15, 11, 21, 14, 15, 16, 14], "hlc": [921716, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [14, 13, 20, 15, 14, 16, 14, 11, 21, 17], "hlc": [921713, 11]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [16, 7, 12, 15, 11, 16, 12, 14, 14, 14], "hlc": [921715, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [10, 12, 23, 15, 17, 19, 14, 13, 16, 17], "hlc": [921715, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [13, 9, 18, 20, 14, 16, 13, 11, 9, 21], "hlc": [921714, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [14, 12, 20, 15, 19, 17, 14, 13, 20, 17], "hlc": [921715, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [9, 7, 12, 15, 11, 22, 14, 15, 16, 14], "hlc": [921716, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [12, 7, 7, 7, 11, 16, 16, 11, 7, 9], "hlc": [921713, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [9, 7, 12, 15, 9, 11, 12, 16, 14, 14], "hlc": [921716, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [14, 13, 20, 15, 14, 16, 14, 11, 22, 17], "hlc": [921713, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [13, 7, 13, 17, 14, 16, 14, 11, 17, 23], "hlc": [921715, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [17, 12, 20, 15, 19, 17, 14, 14, 20, 17], "hlc": [921715, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [9, 15, 15, 15, 14, 20, 14, 16, 16, 17], "hlc": [921716, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [13, 16, 15, 17, 14, 20, 14, 16, 17, 23], "hlc": [921716, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [13, 9, 18, 21, 14, 22, 14, 15, 16, 21], "hlc": [921716, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [14, 13, 20, 15, 14, 23, 14, 15, 22, 17], "hlc": [921716, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [13, 9, 18, 20, 14, 16, 17, 11, 9, 21], "hlc": [921714, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [16, 7, 12, 15, 11, 16, 12, 17, 14, 14], "hlc": [921717, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [14, 13, 23, 15, 17, 19, 14, 13, 23, 17], "hlc": [921715, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [13, 7, 13, 17, 14, 16, 16, 11, 17, 24], "hlc": [921716, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [18, 12, 20, 15, 19, 17, 14, 14, 20, 17], "hlc": [921715, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [13, 17, 15, 17, 14, 20, 14, 16, 17, 23], "hlc": [921716, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [14, 13, 20, 15, 14, 24, 14, 15, 22, 17], "hlc": [921716, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [14, 13, 23, 15, 17, 19, 14, 13, 24, 17], "hlc": [921715, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [13, 7, 13, 17, 14, 16, 16, 11, 17, 25], "hlc": [921716, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [14, 13, 20, 22, 14, 24, 14, 15, 22, 21], "hlc": [921716, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [18, 12, 20, 15, 20, 17, 14, 14, 20, 17], "hlc": [921715, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [13, 9, 18, 20, 14, 16, 18, 11, 17, 25], "hlc": [921716, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [13, 17, 15, 17, 14, 20, 16, 16, 17, 26], "hlc": [921716, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [14, 17, 23, 17, 17, 20, 16, 16, 24, 27], "hlc": [921716, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [19, 12, 20, 15, 19, 17, 14, 14, 20, 17], "hlc": [921715, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [10, 12, 24, 15, 17, 19, 14, 13, 16, 17], "hlc": [921715, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [14, 13, 20, 23, 14, 24, 14, 15, 22, 21], "hlc": [921716, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [14, 13, 20, 15, 14, 25, 14, 15, 22, 17], "hlc": [921717, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [14, 17, 23, 17, 17, 20, 16, 16, 24, 28], "hlc": [921716, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [14, 18, 23, 17, 17, 20, 16, 16, 24, 28], "hlc": [921716, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [19, 13, 20, 24, 19, 24, 14, 15, 22, 21], "hlc": [921716, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [18, 13, 20, 15, 21, 25, 14, 15, 22, 17], "hlc": [921717, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [14, 13, 24, 15, 17, 26, 14, 15, 22, 17], "hlc": [921717, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [14, 17, 23, 23, 17, 24, 16, 16, 24, 29], "hlc": [921717, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [20, 12, 20, 15, 19, 17, 14, 14, 20, 17], "hlc": [921715, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [14, 19, 23, 17, 17, 20, 16, 16, 24, 28], "hlc": [921716, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [18, 13, 20, 15, 22, 25, 14, 15, 22, 17], "hlc": [921717, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [14, 13, 24, 15, 17, 27, 14, 15, 22, 17], "hlc": [921717, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [16, 7, 12, 15, 11, 16, 12, 18, 14, 14], "hlc": [921718, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [14, 19, 25, 17, 17, 20, 16, 16, 24, 28], "hlc": [921716, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [16, 19, 26, 17, 17, 20, 16, 18, 24, 28], "hlc": [921718, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [18, 13, 24, 15, 23, 27, 14, 15, 22, 17], "hlc": [921717, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [18, 13, 23, 15, 22, 25, 14, 15, 25, 17], "hlc": [921717, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [20, 17, 23, 23, 19, 24, 16, 16, 24, 30], "hlc": [921717, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [21, 12, 20, 15, 19, 17, 14, 14, 20, 17], "hlc": [921715, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [14, 20, 23, 17, 17, 20, 16, 16, 24, 28], "hlc": [921716, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [16, 19, 27, 17, 17, 20, 16, 18, 24, 28], "hlc": [921718, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [18, 13, 24, 15, 24, 27, 14, 15, 22, 17], "hlc": [921717, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [14, 13, 24, 15, 17, 28, 14, 15, 22, 17], "hlc": [921718, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [13, 9, 18, 20, 14, 16, 19, 11, 17, 25], "hlc": [921716, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [16, 7, 12, 15, 11, 16, 12, 19, 14, 14], "hlc": [921718, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [18, 13, 23, 15, 22, 25, 14, 15, 26, 17], "hlc": [921717, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [21, 21, 23, 17, 19, 20, 16, 16, 24, 28], "hlc": [921716, 11]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [21, 22, 23, 17, 22, 25, 16, 16, 26, 28], "hlc": [921717, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [19, 13, 24, 25, 19, 28, 14, 15, 22, 21], "hlc": [921718, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [19, 13, 24, 26, 19, 28, 19, 15, 22, 25], "hlc": [921718, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [19, 13, 24, 27, 19, 28, 19, 19, 22, 25], "hlc": [921718, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [16, 19, 27, 20, 17, 20, 20, 18, 24, 28], "hlc": [921718, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [18, 19, 27, 20, 24, 27, 21, 18, 24, 28], "hlc": [921718, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [20, 20, 23, 23, 19, 24, 16, 16, 24, 31], "hlc": [921718, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [22, 12, 20, 15, 19, 17, 14, 14, 20, 17], "hlc": [921715, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [21, 23, 23, 17, 22, 25, 16, 16, 26, 28], "hlc": [921717, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [18, 13, 24, 15, 25, 27, 14, 15, 22, 17], "hlc": [921717, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [18, 19, 27, 20, 24, 27, 22, 18, 24, 28], "hlc": [921718, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [22, 19, 28, 17, 19, 20, 16, 18, 24, 28], "hlc": [921718, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [21, 23, 27, 20, 24, 27, 23, 18, 26, 28], "hlc": [921718, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [18, 19, 27, 20, 24, 27, 22, 20, 24, 28], "hlc": [921719, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [18, 13, 24, 15, 25, 27, 14, 15, 27, 17], "hlc": [921717, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [21, 24, 23, 17, 22, 25, 16, 16, 26, 28], "hlc": [921717, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [19, 13, 24, 28, 19, 28, 19, 19, 22, 25], "hlc": [921718, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [14, 13, 24, 15, 17, 29, 14, 15, 22, 17], "hlc": [921719, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [18, 19, 27, 20, 24, 27, 22, 21, 24, 28], "hlc": [921719, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [18, 13, 24, 15, 25, 27, 14, 15, 28, 17], "hlc": [921717, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [20, 20, 23, 23, 19, 24, 16, 16, 24, 32], "hlc": [921718, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [23, 13, 24, 15, 19, 29, 14, 15, 22, 17], "hlc": [921719, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [22, 19, 29, 28, 19, 28, 19, 19, 24, 28], "hlc": [921718, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [22, 19, 30, 28, 25, 28, 19, 19, 28, 28], "hlc": [921718, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [18, 19, 27, 20, 26, 27, 22, 21, 24, 28], "hlc": [921719, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [20, 20, 24, 23, 19, 30, 16, 16, 24, 32], "hlc": [921719, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [21, 24, 24, 17, 25, 27, 16, 16, 29, 28], "hlc": [921717, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [24, 13, 24, 15, 19, 29, 14, 15, 22, 17], "hlc": [921719, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [22, 19, 31, 28, 25, 28, 19, 19, 28, 28], "hlc": [921718, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [18, 19, 27, 20, 27, 27, 22, 21, 24, 28], "hlc": [921719, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [21, 23, 27, 20, 24, 27, 24, 18, 26, 28], "hlc": [921718, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [18, 19, 27, 20, 24, 27, 22, 22, 24, 28], "hlc": [921720, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [21, 24, 24, 17, 25, 27, 16, 16, 30, 28], "hlc": [921717, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [22, 25, 31, 28, 25, 28, 19, 19, 28, 28], "hlc": [921718, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [22, 26, 31, 28, 25, 28, 24, 19, 28, 28], "hlc": [921718, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [19, 19, 27, 29, 24, 28, 22, 22, 24, 28], "hlc": [921720, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [21, 24, 27, 20, 28, 27, 22, 21, 30, 28], "hlc": [921719, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [24, 23, 27, 20, 24, 29, 25, 18, 26, 28], "hlc": [921719, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [18, 19, 27, 20, 27, 27, 22, 23, 24, 28], "hlc": [921720, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [25, 13, 24, 15, 19, 29, 14, 15, 22, 17], "hlc": [921719, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [21, 24, 27, 20, 29, 27, 22, 21, 30, 28], "hlc": [921719, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [24, 23, 27, 20, 24, 29, 26, 18, 26, 28], "hlc": [921719, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [18, 19, 27, 20, 27, 27, 22, 24, 24, 28], "hlc": [921720, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [26, 24, 27, 20, 29, 29, 22, 21, 30, 28], "hlc": [921719, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [22, 27, 31, 28, 27, 28, 24, 24, 28, 28], "hlc": [921720, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [25, 19, 32, 28, 25, 29, 19, 19, 28, 28], "hlc": [921719, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [24, 24, 27, 20, 25, 29, 26, 18, 31, 28], "hlc": [921719, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [27, 24, 27, 20, 29, 29, 22, 21, 30, 28], "hlc": [921719, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [25, 19, 33, 28, 25, 29, 19, 19, 28, 28], "hlc": [921719, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [20, 20, 24, 23, 19, 31, 16, 16, 24, 32], "hlc": [921720, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [18, 19, 27, 20, 27, 27, 22, 25, 24, 28], "hlc": [921721, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [24, 24, 27, 20, 25, 29, 26, 18, 32, 28], "hlc": [921719, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [20, 20, 23, 23, 19, 24, 16, 16, 24, 33], "hlc": [921720, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [25, 28, 33, 28, 27, 29, 24, 24, 28, 28], "hlc": [921720, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [27, 24, 34, 28, 29, 29, 22, 21, 30, 28], "hlc": [921719, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [19, 19, 27, 30, 27, 28, 22, 25, 24, 28], "hlc": [921721, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [20, 20, 24, 23, 19, 32, 16, 16, 24, 33], "hlc": [921721, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [24, 24, 27, 23, 25, 31, 26, 18, 33, 32], "hlc": [921720, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [24, 24, 27, 23, 25, 29, 26, 18, 32, 34], "hlc": [921720, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [28, 24, 27, 20, 29, 29, 22, 21, 30, 28], "hlc": [921719, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [25, 29, 33, 28, 27, 29, 24, 24, 28, 28], "hlc": [921720, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [19, 19, 27, 31, 27, 28, 22, 25, 24, 28], "hlc": [921721, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [21, 24, 27, 20, 30, 27, 22, 21, 30, 28], "hlc": [921719, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [20, 20, 24, 23, 19, 33, 16, 16, 24, 33], "hlc": [921721, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [18, 19, 27, 20, 27, 27, 22, 26, 24, 28], "hlc": [921721, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [24, 24, 27, 23, 25, 31, 26, 18, 34, 32], "hlc": [921720, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [29, 29, 33, 28, 29, 29, 24, 24, 30, 28], "hlc": [921720, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [30, 29, 33, 28, 29, 31, 26, 24, 34, 32], "hlc": [921720, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [25, 30, 33, 28, 27, 29, 24, 26, 28, 28], "hlc": [921721, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [27, 24, 35, 31, 29, 29, 22, 25, 30, 28], "hlc": [921721, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [27, 24, 36, 31, 30, 29, 22, 25, 30, 28], "hlc": [921721, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [24, 23, 27, 23, 24, 33, 27, 18, 26, 33], "hlc": [921721, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [28, 24, 27, 23, 29, 29, 26, 21, 32, 35], "hlc": [921721, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [27, 24, 37, 31, 30, 29, 22, 25, 30, 28], "hlc": [921721, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [21, 24, 27, 20, 31, 27, 22, 21, 30, 28], "hlc": [921719, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [18, 19, 27, 20, 27, 27, 22, 27, 24, 28], "hlc": [921722, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [24, 24, 27, 23, 25, 31, 26, 18, 35, 32], "hlc": [921720, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [31, 29, 33, 28, 29, 31, 26, 27, 34, 32], "hlc": [921722, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [21, 24, 27, 32, 31, 28, 22, 25, 30, 28], "hlc": [921721, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [24, 24, 27, 23, 27, 31, 26, 28, 35, 32], "hlc": [921722, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [27, 24, 37, 31, 30, 31, 26, 25, 36, 32], "hlc": [921721, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [32, 29, 33, 28, 29, 31, 26, 27, 34, 32], "hlc": [921722, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [27, 24, 38, 31, 30, 29, 22, 25, 30, 28], "hlc": [921721, 6]}
