INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 49100, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 2.5, actual clock drifts: [-0.6979859381167541, 0.07343014331900832, 1.7743376290544859, -2.1576582381870546, 1.6639435866490029, 0.4983786059188091, 1.6505752642690705, 0.5750184946118004, -1.7088335991025794, -2.1444228598632984]
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [13, 5, 9, 9, 10, 13, 14, 10, 16, 9], "hlc": [921531, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [12, 5, 8, 6, 6, 12, 11, 10, 11, 14], "hlc": [921530, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [13, 5, 14, 16, 12, 12, 8, 17, 8, 10], "hlc": [921532, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [13, 5, 14, 17, 12, 12, 11, 17, 11, 14], "hlc": [921532, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [17, 8, 10, 10, 16, 19, 11, 20, 14, 13], "hlc": [921532, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [14, 8, 10, 10, 9, 20, 8, 21, 14, 9], "hlc": [921531, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [14, 10, 9, 15, 13, 12, 18, 16, 8, 10], "hlc": [921532, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [14, 10, 9, 15, 13, 13, 19, 16, 16, 10], "hlc": [921532, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [20, 8, 13, 13, 9, 17, 11, 17, 13, 15], "hlc": [921532, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [21, 8, 13, 13, 9, 17, 9, 17, 13, 10], "hlc": [921532, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [12, 5, 15, 13, 6, 12, 8, 17, 8, 10], "hlc": [921533, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [17, 8, 10, 10, 17, 19, 11, 20, 14, 13], "hlc": [921532, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [14, 8, 10, 10, 9, 21, 8, 21, 14, 9], "hlc": [921531, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [12, 5, 10, 10, 6, 13, 8, 22, 14, 9], "hlc": [921531, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [20, 8, 13, 13, 9, 17, 11, 17, 13, 16], "hlc": [921532, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [20, 11, 13, 13, 9, 17, 11, 17, 13, 16], "hlc": [921532, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [17, 8, 16, 13, 17, 19, 11, 20, 14, 13], "hlc": [921533, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [13, 5, 14, 18, 12, 13, 11, 22, 14, 14], "hlc": [921532, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [14, 10, 10, 15, 13, 21, 20, 21, 16, 10], "hlc": [921533, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [21, 8, 13, 13, 10, 17, 14, 17, 17, 10], "hlc": [921532, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [21, 8, 15, 13, 10, 17, 14, 17, 18, 10], "hlc": [921533, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [22, 8, 13, 13, 9, 17, 9, 17, 13, 10], "hlc": [921532, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [20, 12, 13, 13, 9, 17, 11, 17, 13, 16], "hlc": [921532, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [17, 8, 17, 13, 17, 19, 11, 20, 14, 13], "hlc": [921533, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [17, 8, 10, 10, 18, 19, 11, 20, 14, 13], "hlc": [921533, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [14, 8, 10, 10, 9, 22, 8, 21, 14, 9], "hlc": [921532, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [14, 10, 10, 15, 13, 21, 21, 21, 16, 10], "hlc": [921533, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [12, 5, 10, 10, 6, 13, 8, 23, 14, 9], "hlc": [921532, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [21, 8, 15, 13, 10, 17, 14, 17, 19, 10], "hlc": [921533, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [20, 8, 13, 13, 9, 17, 11, 17, 13, 17], "hlc": [921532, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [23, 8, 17, 13, 17, 19, 11, 20, 14, 13], "hlc": [921533, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [22, 13, 13, 13, 9, 17, 11, 17, 13, 16], "hlc": [921532, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [22, 14, 13, 15, 13, 21, 21, 21, 16, 16], "hlc": [921533, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [22, 15, 13, 15, 13, 21, 21, 23, 16, 16], "hlc": [921533, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [21, 8, 18, 13, 17, 19, 14, 20, 19, 13], "hlc": [921534, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [17, 8, 14, 19, 18, 19, 11, 22, 14, 14], "hlc": [921533, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [17, 8, 14, 20, 18, 22, 11, 22, 14, 14], "hlc": [921533, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [20, 8, 13, 13, 9, 23, 11, 21, 14, 17], "hlc": [921532, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [20, 12, 13, 13, 9, 17, 11, 24, 14, 16], "hlc": [921532, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [24, 8, 17, 13, 17, 19, 11, 20, 14, 13], "hlc": [921533, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [21, 8, 19, 13, 17, 19, 14, 20, 19, 13], "hlc": [921534, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [20, 8, 13, 13, 9, 24, 11, 21, 14, 17], "hlc": [921532, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [14, 10, 10, 15, 13, 21, 22, 21, 16, 10], "hlc": [921533, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [20, 12, 13, 13, 9, 17, 11, 25, 14, 16], "hlc": [921532, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [21, 8, 15, 13, 10, 17, 14, 17, 20, 10], "hlc": [921533, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [25, 8, 19, 13, 17, 19, 14, 20, 19, 13], "hlc": [921534, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [22, 16, 13, 15, 13, 24, 21, 23, 16, 17], "hlc": [921533, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [21, 12, 20, 13, 17, 19, 14, 25, 19, 16], "hlc": [921534, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [21, 8, 15, 21, 18, 22, 14, 22, 20, 14], "hlc": [921533, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [24, 8, 17, 13, 19, 19, 11, 20, 14, 13], "hlc": [921534, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [20, 12, 13, 15, 13, 21, 22, 26, 16, 16], "hlc": [921533, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [26, 8, 19, 13, 17, 19, 14, 20, 19, 13], "hlc": [921534, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [22, 17, 13, 15, 13, 24, 21, 23, 16, 17], "hlc": [921533, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [21, 8, 15, 22, 18, 22, 14, 22, 20, 14], "hlc": [921533, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [20, 8, 13, 13, 9, 25, 11, 21, 14, 17], "hlc": [921533, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [14, 10, 10, 15, 13, 21, 23, 21, 16, 10], "hlc": [921534, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [21, 8, 15, 13, 10, 17, 14, 17, 21, 10], "hlc": [921533, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [20, 8, 13, 13, 9, 17, 11, 17, 13, 18], "hlc": [921532, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [22, 18, 15, 15, 13, 24, 21, 23, 21, 17], "hlc": [921533, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [26, 8, 19, 23, 18, 22, 14, 22, 20, 14], "hlc": [921534, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [22, 17, 13, 15, 13, 24, 24, 23, 16, 17], "hlc": [921534, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [22, 17, 15, 22, 18, 24, 25, 23, 20, 17], "hlc": [921534, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [22, 17, 15, 22, 18, 24, 26, 23, 20, 18], "hlc": [921534, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [21, 8, 15, 13, 10, 25, 14, 21, 22, 17], "hlc": [921533, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [21, 10, 15, 15, 13, 25, 23, 21, 23, 17], "hlc": [921534, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [27, 8, 19, 13, 17, 19, 14, 20, 19, 13], "hlc": [921534, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [21, 12, 21, 13, 17, 19, 14, 25, 19, 16], "hlc": [921535, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [26, 8, 19, 24, 18, 22, 14, 22, 20, 14], "hlc": [921534, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [24, 8, 17, 13, 20, 19, 11, 20, 14, 13], "hlc": [921534, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [20, 8, 13, 13, 9, 26, 11, 21, 14, 17], "hlc": [921533, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [20, 12, 13, 15, 13, 21, 22, 27, 16, 16], "hlc": [921533, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [20, 8, 13, 13, 9, 17, 11, 17, 13, 19], "hlc": [921532, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [27, 19, 19, 15, 17, 24, 21, 23, 21, 17], "hlc": [921534, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [21, 12, 22, 15, 17, 21, 22, 27, 19, 16], "hlc": [921535, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [21, 12, 21, 13, 17, 27, 14, 25, 19, 17], "hlc": [921535, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [22, 17, 15, 22, 18, 24, 27, 23, 20, 19], "hlc": [921535, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [26, 10, 19, 24, 18, 25, 23, 22, 24, 17], "hlc": [921534, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [24, 8, 17, 13, 20, 19, 11, 20, 14, 20], "hlc": [921534, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [24, 8, 17, 13, 20, 26, 11, 21, 14, 21], "hlc": [921534, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [28, 8, 19, 13, 17, 19, 14, 20, 19, 13], "hlc": [921534, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [21, 12, 23, 15, 17, 21, 22, 27, 19, 16], "hlc": [921535, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [26, 8, 19, 25, 18, 22, 14, 22, 20, 14], "hlc": [921534, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [21, 12, 21, 13, 17, 28, 14, 25, 19, 17], "hlc": [921535, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [22, 17, 15, 22, 18, 24, 28, 23, 20, 19], "hlc": [921535, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [20, 12, 13, 15, 13, 21, 22, 28, 16, 16], "hlc": [921534, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [26, 10, 19, 24, 18, 25, 23, 22, 25, 17], "hlc": [921534, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [27, 20, 19, 25, 18, 24, 21, 23, 21, 17], "hlc": [921534, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [26, 12, 21, 26, 18, 28, 14, 25, 20, 17], "hlc": [921535, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [24, 17, 17, 22, 21, 24, 28, 23, 20, 19], "hlc": [921535, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [21, 12, 23, 15, 17, 29, 22, 27, 19, 17], "hlc": [921535, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [21, 12, 23, 15, 17, 30, 22, 28, 19, 17], "hlc": [921535, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [28, 17, 19, 22, 18, 24, 29, 23, 20, 19], "hlc": [921535, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [26, 12, 19, 24, 18, 25, 23, 29, 25, 17], "hlc": [921534, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [27, 21, 19, 25, 18, 24, 21, 23, 21, 17], "hlc": [921534, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [26, 12, 21, 27, 18, 28, 14, 25, 20, 17], "hlc": [921535, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [24, 17, 17, 22, 22, 24, 28, 23, 20, 19], "hlc": [921535, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [21, 12, 23, 15, 17, 31, 22, 28, 19, 17], "hlc": [921535, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [28, 17, 19, 22, 18, 24, 30, 23, 20, 19], "hlc": [921535, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [26, 12, 19, 24, 18, 25, 23, 30, 25, 17], "hlc": [921534, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [29, 17, 19, 22, 22, 24, 28, 23, 20, 19], "hlc": [921535, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [26, 12, 23, 28, 18, 31, 22, 28, 20, 17], "hlc": [921535, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [26, 12, 23, 29, 18, 31, 23, 30, 25, 17], "hlc": [921535, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [28, 17, 19, 22, 23, 24, 30, 23, 20, 19], "hlc": [921536, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [28, 17, 21, 27, 18, 28, 31, 25, 20, 19], "hlc": [921536, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [27, 21, 19, 25, 18, 25, 23, 31, 25, 17], "hlc": [921535, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [30, 17, 19, 22, 22, 24, 28, 23, 20, 19], "hlc": [921535, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [27, 22, 19, 25, 18, 24, 21, 23, 21, 17], "hlc": [921534, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [21, 12, 24, 15, 17, 21, 22, 27, 19, 16], "hlc": [921536, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [26, 12, 23, 30, 18, 31, 23, 30, 25, 17], "hlc": [921535, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [28, 17, 19, 22, 24, 24, 30, 23, 20, 19], "hlc": [921536, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [21, 12, 23, 15, 17, 32, 22, 28, 19, 17], "hlc": [921535, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [28, 17, 21, 27, 18, 28, 32, 25, 20, 19], "hlc": [921536, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [26, 10, 19, 24, 18, 25, 23, 22, 26, 17], "hlc": [921534, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [24, 8, 17, 13, 20, 26, 11, 21, 14, 22], "hlc": [921534, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [31, 17, 19, 22, 24, 24, 30, 23, 20, 19], "hlc": [921536, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [27, 23, 19, 25, 18, 25, 23, 23, 26, 17], "hlc": [921535, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [21, 12, 25, 15, 17, 32, 22, 28, 19, 17], "hlc": [921537, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [28, 17, 21, 27, 25, 28, 32, 25, 20, 19], "hlc": [921536, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [27, 22, 23, 25, 18, 33, 22, 28, 21, 17], "hlc": [921535, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [28, 17, 24, 27, 18, 28, 33, 27, 20, 19], "hlc": [921536, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [27, 21, 19, 25, 20, 26, 23, 32, 25, 22], "hlc": [921535, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [30, 17, 19, 22, 22, 26, 28, 23, 20, 23], "hlc": [921535, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [30, 17, 23, 30, 22, 31, 28, 30, 25, 24], "hlc": [921535, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [32, 17, 19, 22, 24, 24, 30, 23, 20, 19], "hlc": [921536, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [27, 24, 19, 25, 18, 25, 23, 23, 26, 17], "hlc": [921535, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [21, 12, 26, 15, 17, 32, 22, 28, 19, 17], "hlc": [921537, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [27, 21, 19, 25, 20, 26, 23, 33, 25, 22], "hlc": [921535, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [30, 17, 23, 30, 22, 31, 28, 30, 25, 25], "hlc": [921535, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [32, 25, 19, 25, 24, 25, 30, 23, 26, 19], "hlc": [921536, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [27, 22, 26, 25, 18, 34, 22, 28, 21, 17], "hlc": [921537, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [27, 22, 26, 25, 20, 35, 23, 33, 25, 22], "hlc": [921537, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [28, 24, 24, 27, 18, 28, 34, 27, 26, 19], "hlc": [921537, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [30, 21, 23, 30, 22, 31, 28, 34, 25, 25], "hlc": [921536, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [33, 17, 19, 22, 24, 24, 30, 23, 20, 19], "hlc": [921536, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [21, 12, 27, 15, 17, 32, 22, 28, 19, 17], "hlc": [921537, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [28, 17, 21, 27, 26, 28, 32, 25, 20, 19], "hlc": [921537, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [30, 21, 23, 30, 22, 31, 28, 35, 25, 25], "hlc": [921536, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [30, 17, 23, 30, 22, 31, 28, 30, 25, 26], "hlc": [921535, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [34, 17, 23, 30, 24, 31, 30, 30, 25, 26], "hlc": [921536, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [28, 17, 23, 31, 26, 31, 32, 30, 25, 19], "hlc": [921537, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [33, 21, 23, 30, 24, 31, 30, 36, 25, 25], "hlc": [921536, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [33, 21, 27, 30, 24, 32, 30, 37, 25, 25], "hlc": [921537, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [30, 21, 23, 30, 22, 31, 28, 35, 25, 27], "hlc": [921536, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [35, 17, 23, 30, 24, 31, 30, 30, 25, 26], "hlc": [921536, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [32, 26, 19, 25, 24, 25, 30, 23, 26, 19], "hlc": [921536, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [28, 24, 24, 27, 18, 28, 35, 27, 26, 19], "hlc": [921537, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [26, 10, 19, 24, 18, 25, 23, 22, 27, 17], "hlc": [921534, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [30, 21, 23, 30, 22, 31, 28, 35, 25, 28], "hlc": [921536, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [32, 27, 19, 25, 24, 25, 30, 23, 27, 19], "hlc": [921536, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [32, 28, 23, 30, 24, 31, 30, 35, 27, 28], "hlc": [921536, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [28, 24, 24, 32, 26, 31, 35, 30, 26, 19], "hlc": [921537, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [35, 17, 23, 30, 27, 31, 32, 30, 25, 26], "hlc": [921538, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [33, 26, 27, 30, 24, 32, 30, 38, 26, 25], "hlc": [921537, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [36, 17, 23, 30, 24, 31, 30, 30, 25, 26], "hlc": [921536, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [21, 12, 28, 15, 17, 32, 22, 28, 19, 17], "hlc": [921538, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [28, 24, 24, 33, 26, 31, 35, 30, 26, 19], "hlc": [921537, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [27, 22, 26, 25, 20, 36, 23, 33, 25, 22], "hlc": [921537, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [28, 24, 24, 27, 18, 28, 36, 27, 26, 19], "hlc": [921538, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [33, 26, 27, 30, 24, 32, 30, 39, 26, 25], "hlc": [921537, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [30, 21, 23, 30, 22, 31, 28, 35, 25, 29], "hlc": [921536, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [32, 29, 26, 30, 24, 36, 30, 35, 27, 28], "hlc": [921537, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [28, 24, 28, 27, 18, 32, 37, 28, 26, 19], "hlc": [921538, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [33, 26, 27, 33, 26, 32, 35, 40, 26, 25], "hlc": [921537, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [33, 26, 27, 33, 26, 32, 35, 41, 26, 29], "hlc": [921537, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [36, 21, 23, 30, 24, 31, 30, 35, 25, 30], "hlc": [921536, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [36, 24, 24, 30, 24, 31, 36, 35, 26, 31], "hlc": [921538, 1]}
