INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 38300, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 3.5, actual clock drifts: [-1.9694629802370311, 0.9636963798644205, -0.20663985464226187, 2.5281132659094503, 2.4620220661800367, -1.9201098723014, -1.588509226980463, 1.5110462152742876, -2.512903476144471, -1.6050945510807224]
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [12, 10, 12, 13, 10, 14, 11, 4, 13, 3], "hlc": [921544, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [11, 10, 8, 14, 9, 6, 16, 13, 11, 3], "hlc": [921545, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [11, 10, 8, 14, 9, 6, 14, 15, 11, 3], "hlc": [921545, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [0, 15, 9, 12, 12, 1, 4, 4, 18, 5], "hlc": [921544, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [14, 10, 12, 13, 10, 13, 11, 4, 13, 10], "hlc": [921544, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [11, 18, 8, 14, 12, 6, 16, 13, 11, 3], "hlc": [921545, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [13, 16, 16, 13, 17, 5, 6, 11, 15, 5], "hlc": [921546, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [14, 16, 17, 13, 17, 13, 11, 11, 15, 10], "hlc": [921546, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [13, 16, 15, 13, 18, 14, 11, 11, 15, 5], "hlc": [921546, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [12, 17, 12, 13, 12, 15, 11, 4, 13, 3], "hlc": [921544, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [12, 10, 12, 17, 10, 13, 17, 13, 13, 8], "hlc": [921546, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [12, 15, 12, 17, 12, 13, 18, 13, 18, 8], "hlc": [921546, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [14, 10, 12, 14, 10, 13, 14, 15, 13, 11], "hlc": [921545, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [11, 19, 8, 14, 12, 6, 16, 13, 11, 3], "hlc": [921545, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [14, 16, 18, 13, 17, 13, 11, 11, 15, 10], "hlc": [921546, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [13, 16, 15, 13, 19, 14, 11, 11, 15, 5], "hlc": [921546, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [11, 10, 8, 14, 9, 6, 14, 16, 11, 3], "hlc": [921545, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [14, 10, 12, 14, 10, 13, 14, 15, 13, 12], "hlc": [921545, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [16, 15, 9, 14, 12, 6, 14, 16, 17, 5], "hlc": [921545, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [14, 20, 12, 14, 12, 13, 16, 15, 13, 12], "hlc": [921545, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [12, 19, 12, 17, 12, 13, 19, 13, 18, 8], "hlc": [921546, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [14, 16, 18, 13, 17, 13, 11, 11, 19, 10], "hlc": [921546, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [14, 16, 15, 14, 19, 14, 14, 15, 15, 13], "hlc": [921546, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [17, 15, 9, 14, 12, 6, 14, 16, 17, 5], "hlc": [921545, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [14, 21, 12, 14, 12, 13, 16, 15, 13, 12], "hlc": [921545, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [13, 16, 15, 13, 20, 14, 11, 11, 15, 5], "hlc": [921547, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [12, 19, 12, 17, 12, 13, 20, 13, 18, 8], "hlc": [921546, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [11, 10, 8, 14, 9, 6, 14, 17, 11, 3], "hlc": [921546, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [14, 16, 15, 14, 19, 14, 14, 15, 15, 14], "hlc": [921546, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [18, 16, 15, 14, 20, 14, 14, 16, 17, 5], "hlc": [921547, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [17, 15, 12, 18, 12, 13, 14, 16, 17, 8], "hlc": [921547, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [14, 21, 12, 17, 12, 13, 21, 15, 18, 12], "hlc": [921546, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [14, 16, 15, 14, 19, 14, 14, 18, 15, 14], "hlc": [921546, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [14, 19, 15, 17, 19, 14, 20, 15, 18, 15], "hlc": [921546, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [14, 19, 15, 17, 19, 14, 20, 17, 18, 16], "hlc": [921546, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [19, 16, 15, 14, 20, 14, 14, 16, 17, 5], "hlc": [921547, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [14, 22, 12, 14, 12, 13, 16, 15, 13, 12], "hlc": [921546, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [14, 16, 19, 13, 17, 13, 11, 11, 15, 10], "hlc": [921546, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [12, 17, 12, 13, 12, 16, 11, 4, 13, 3], "hlc": [921544, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [14, 21, 12, 17, 12, 13, 22, 15, 18, 12], "hlc": [921546, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [14, 19, 15, 17, 19, 14, 20, 17, 18, 17], "hlc": [921546, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [19, 23, 15, 14, 20, 14, 16, 16, 17, 12], "hlc": [921547, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [14, 17, 20, 13, 17, 16, 11, 11, 15, 10], "hlc": [921546, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [14, 19, 21, 17, 19, 16, 20, 17, 18, 17], "hlc": [921546, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [14, 16, 19, 13, 21, 14, 11, 11, 15, 10], "hlc": [921548, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [14, 22, 15, 17, 19, 14, 20, 17, 18, 18], "hlc": [921546, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [14, 22, 15, 17, 19, 14, 22, 17, 18, 19], "hlc": [921546, 11]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [19, 24, 15, 14, 20, 14, 16, 16, 17, 12], "hlc": [921547, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [14, 19, 22, 17, 19, 16, 20, 17, 18, 17], "hlc": [921546, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [14, 16, 19, 13, 22, 14, 11, 11, 15, 10], "hlc": [921548, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [14, 21, 12, 17, 12, 13, 23, 15, 18, 12], "hlc": [921546, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [14, 16, 15, 14, 19, 14, 14, 19, 15, 14], "hlc": [921547, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [14, 16, 18, 13, 17, 13, 11, 11, 20, 10], "hlc": [921546, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [14, 22, 15, 17, 19, 14, 22, 17, 18, 20], "hlc": [921546, 12]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [20, 24, 15, 14, 20, 14, 16, 16, 17, 12], "hlc": [921547, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [19, 25, 19, 14, 22, 14, 16, 16, 17, 12], "hlc": [921548, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [19, 26, 19, 17, 22, 14, 23, 16, 18, 12], "hlc": [921548, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [19, 27, 19, 17, 22, 14, 23, 17, 18, 20], "hlc": [921548, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [17, 16, 18, 19, 17, 13, 14, 16, 20, 10], "hlc": [921548, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [14, 19, 22, 17, 19, 17, 20, 17, 18, 17], "hlc": [921546, 12]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [14, 21, 15, 17, 19, 14, 24, 19, 18, 14], "hlc": [921547, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [19, 28, 19, 17, 22, 14, 23, 17, 18, 20], "hlc": [921548, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [14, 19, 23, 17, 19, 16, 20, 17, 18, 17], "hlc": [921546, 12]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [17, 16, 18, 20, 17, 13, 14, 16, 20, 10], "hlc": [921548, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [14, 22, 15, 17, 19, 14, 22, 17, 18, 21], "hlc": [921546, 13]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [19, 29, 19, 20, 22, 14, 23, 17, 20, 20], "hlc": [921548, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [17, 22, 18, 21, 19, 14, 22, 17, 20, 21], "hlc": [921549, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [14, 21, 23, 17, 19, 16, 25, 19, 18, 17], "hlc": [921547, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [19, 28, 19, 17, 22, 14, 23, 17, 18, 22], "hlc": [921548, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [21, 24, 15, 14, 20, 14, 16, 16, 17, 12], "hlc": [921547, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [19, 30, 19, 20, 22, 14, 23, 17, 20, 20], "hlc": [921548, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [14, 19, 24, 17, 19, 16, 20, 17, 18, 17], "hlc": [921546, 13]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [17, 22, 18, 22, 19, 14, 22, 17, 20, 21], "hlc": [921549, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [14, 19, 22, 17, 19, 18, 20, 17, 18, 17], "hlc": [921546, 13]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [14, 21, 23, 17, 19, 16, 26, 19, 18, 17], "hlc": [921547, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [14, 16, 15, 14, 19, 14, 14, 20, 15, 14], "hlc": [921548, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [21, 31, 19, 20, 22, 14, 23, 17, 20, 20], "hlc": [921548, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [21, 32, 24, 20, 22, 16, 23, 17, 20, 20], "hlc": [921548, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [21, 33, 24, 20, 22, 16, 23, 20, 20, 20], "hlc": [921548, 10]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [17, 22, 22, 22, 19, 19, 22, 17, 20, 21], "hlc": [921549, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [17, 22, 23, 22, 19, 20, 26, 19, 20, 21], "hlc": [921549, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [19, 30, 19, 20, 22, 14, 23, 17, 21, 20], "hlc": [921548, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [19, 30, 22, 20, 22, 18, 23, 17, 22, 20], "hlc": [921548, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [22, 24, 15, 14, 20, 14, 16, 16, 17, 12], "hlc": [921547, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [21, 34, 24, 20, 22, 16, 23, 20, 20, 20], "hlc": [921548, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [14, 19, 25, 17, 19, 16, 20, 17, 18, 17], "hlc": [921546, 14]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [17, 22, 18, 23, 19, 14, 22, 17, 20, 21], "hlc": [921549, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [14, 16, 19, 13, 23, 14, 11, 11, 15, 10], "hlc": [921549, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [14, 21, 23, 17, 19, 16, 27, 19, 18, 17], "hlc": [921547, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [14, 16, 15, 14, 19, 14, 14, 21, 15, 14], "hlc": [921548, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [19, 30, 22, 20, 22, 18, 23, 17, 23, 20], "hlc": [921548, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [19, 28, 19, 17, 22, 14, 23, 17, 18, 23], "hlc": [921548, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [23, 34, 24, 20, 22, 16, 23, 20, 20, 20], "hlc": [921548, 12]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [24, 34, 24, 23, 22, 16, 23, 20, 20, 21], "hlc": [921549, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [25, 34, 24, 23, 22, 16, 27, 20, 20, 21], "hlc": [921549, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [26, 34, 24, 23, 22, 16, 27, 21, 20, 21], "hlc": [921549, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [22, 35, 24, 20, 22, 16, 23, 20, 20, 20], "hlc": [921548, 12]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [19, 30, 26, 20, 22, 18, 23, 17, 23, 20], "hlc": [921548, 11]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [17, 22, 25, 22, 19, 21, 26, 19, 20, 21], "hlc": [921549, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [17, 22, 25, 22, 23, 22, 26, 19, 20, 21], "hlc": [921549, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [19, 28, 25, 22, 23, 23, 26, 19, 20, 23], "hlc": [921549, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [22, 36, 24, 20, 22, 16, 23, 20, 20, 20], "hlc": [921548, 13]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [19, 30, 27, 20, 22, 18, 23, 17, 23, 20], "hlc": [921548, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [14, 16, 19, 13, 24, 14, 11, 11, 15, 10], "hlc": [921550, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [19, 28, 25, 22, 23, 24, 26, 19, 20, 23], "hlc": [921549, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [14, 21, 23, 17, 19, 16, 28, 19, 18, 17], "hlc": [921547, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [14, 16, 15, 14, 19, 14, 14, 22, 15, 14], "hlc": [921549, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [19, 30, 22, 20, 22, 18, 23, 17, 24, 20], "hlc": [921548, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [19, 28, 19, 17, 22, 14, 23, 17, 18, 24], "hlc": [921548, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [19, 28, 25, 22, 23, 25, 28, 19, 20, 23], "hlc": [921549, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [19, 30, 27, 20, 22, 18, 29, 19, 23, 20], "hlc": [921548, 13]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [19, 30, 27, 20, 22, 18, 30, 19, 24, 20], "hlc": [921548, 14]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [22, 36, 24, 20, 22, 16, 23, 23, 20, 20], "hlc": [921549, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [19, 30, 22, 20, 22, 18, 23, 22, 25, 20], "hlc": [921549, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [19, 30, 22, 20, 22, 18, 23, 22, 26, 24], "hlc": [921549, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [19, 28, 19, 17, 24, 14, 23, 17, 18, 25], "hlc": [921550, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [19, 28, 25, 22, 24, 24, 26, 19, 20, 26], "hlc": [921550, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [22, 37, 24, 20, 22, 16, 23, 20, 20, 20], "hlc": [921549, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [19, 30, 28, 20, 22, 18, 23, 17, 23, 20], "hlc": [921548, 13]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [17, 22, 18, 24, 19, 14, 22, 17, 20, 21], "hlc": [921550, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [19, 30, 27, 20, 22, 18, 31, 19, 24, 20], "hlc": [921548, 15]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [22, 36, 24, 20, 22, 16, 23, 24, 20, 20], "hlc": [921549, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [19, 28, 25, 22, 24, 24, 26, 19, 20, 27], "hlc": [921550, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [27, 34, 28, 23, 22, 18, 27, 21, 23, 21], "hlc": [921549, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [28, 34, 28, 23, 22, 18, 31, 21, 24, 21], "hlc": [921549, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [22, 37, 29, 20, 22, 18, 23, 20, 23, 20], "hlc": [921549, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [19, 28, 25, 25, 24, 24, 26, 19, 20, 27], "hlc": [921551, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [22, 36, 25, 22, 23, 26, 28, 24, 20, 23], "hlc": [921549, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [19, 30, 27, 24, 22, 18, 32, 19, 24, 21], "hlc": [921550, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [29, 34, 28, 23, 22, 18, 31, 21, 24, 21], "hlc": [921549, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [22, 38, 24, 20, 22, 16, 23, 20, 20, 20], "hlc": [921549, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [22, 37, 30, 20, 22, 18, 23, 20, 23, 20], "hlc": [921549, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [19, 28, 25, 26, 24, 24, 26, 19, 20, 27], "hlc": [921551, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [22, 36, 25, 22, 23, 27, 28, 24, 20, 23], "hlc": [921549, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [22, 36, 24, 20, 22, 16, 23, 25, 20, 20], "hlc": [921550, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [19, 30, 22, 20, 22, 18, 23, 22, 27, 24], "hlc": [921549, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [22, 39, 30, 20, 22, 18, 23, 20, 23, 20], "hlc": [921550, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [22, 40, 30, 22, 23, 27, 28, 24, 23, 23], "hlc": [921550, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [22, 37, 31, 20, 22, 18, 23, 22, 27, 24], "hlc": [921549, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [22, 36, 25, 27, 24, 24, 26, 25, 20, 27], "hlc": [921551, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [22, 36, 25, 26, 24, 28, 28, 24, 20, 27], "hlc": [921551, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [29, 36, 28, 23, 22, 18, 31, 26, 24, 21], "hlc": [921550, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [29, 38, 28, 23, 22, 18, 31, 27, 24, 21], "hlc": [921550, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [30, 34, 28, 23, 22, 18, 31, 21, 24, 21], "hlc": [921549, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [22, 41, 30, 22, 23, 27, 28, 24, 23, 23], "hlc": [921550, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [22, 37, 32, 20, 22, 18, 23, 22, 27, 24], "hlc": [921549, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [14, 16, 19, 13, 25, 14, 11, 11, 15, 10], "hlc": [921551, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [22, 36, 25, 26, 24, 29, 28, 24, 20, 27], "hlc": [921551, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [19, 30, 27, 24, 22, 18, 33, 19, 24, 21], "hlc": [921550, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [29, 38, 28, 23, 22, 18, 31, 28, 24, 21], "hlc": [921550, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [19, 30, 22, 20, 22, 18, 23, 22, 28, 24], "hlc": [921549, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [19, 28, 25, 22, 24, 24, 26, 19, 20, 28], "hlc": [921550, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [31, 34, 28, 23, 25, 18, 31, 21, 24, 21], "hlc": [921551, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [30, 42, 30, 23, 23, 27, 31, 24, 24, 23], "hlc": [921550, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [30, 43, 30, 23, 23, 27, 31, 24, 28, 24], "hlc": [921550, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [22, 36, 25, 28, 24, 24, 26, 25, 20, 28], "hlc": [921552, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [22, 37, 32, 20, 26, 18, 23, 22, 27, 24], "hlc": [921552, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [22, 37, 32, 24, 27, 18, 33, 22, 27, 24], "hlc": [921552, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [29, 38, 32, 24, 28, 18, 33, 28, 27, 24], "hlc": [921552, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [22, 41, 30, 26, 24, 30, 28, 24, 23, 27], "hlc": [921551, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [22, 36, 25, 26, 24, 29, 28, 24, 29, 27], "hlc": [921551, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [30, 44, 30, 23, 23, 27, 31, 24, 28, 24], "hlc": [921550, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [22, 36, 25, 29, 24, 24, 26, 25, 20, 28], "hlc": [921552, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [29, 38, 32, 24, 29, 18, 33, 28, 27, 24], "hlc": [921552, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [22, 41, 30, 26, 24, 31, 28, 24, 23, 27], "hlc": [921551, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [29, 38, 28, 23, 22, 18, 31, 29, 24, 21], "hlc": [921551, 0]}
