INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 44200, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 4.5, actual clock drifts: [-1.9962101302354505, 3.6475323162808326, 0.09797276767256324, 1.8472757113429257, 4.1729302575125296, 4.251406150211791, 0.782136864081199, -0.2830100115701928, -3.2022135396809004, 3.8452351858718377]
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [14, 13, 11, 13, 13, 8, 9, 18, 23, 18], "hlc": [921559, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [8, 10, 14, 9, 9, 8, 11, 12, 13, 15], "hlc": [921558, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [10, 10, 14, 9, 9, 12, 12, 12, 14, 15], "hlc": [921560, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [10, 11, 14, 9, 10, 12, 13, 14, 24, 15], "hlc": [921560, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [9, 16, 10, 11, 16, 8, 3, 16, 25, 16], "hlc": [921560, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [9, 11, 10, 12, 13, 8, 3, 14, 23, 19], "hlc": [921560, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [15, 13, 11, 8, 13, 8, 9, 18, 17, 18], "hlc": [921559, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [9, 17, 10, 11, 16, 8, 3, 16, 23, 16], "hlc": [921560, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [8, 10, 16, 9, 9, 8, 10, 12, 13, 15], "hlc": [921558, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [14, 13, 11, 14, 13, 8, 9, 18, 23, 18], "hlc": [921559, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [8, 10, 13, 9, 18, 8, 3, 16, 17, 16], "hlc": [921561, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [9, 16, 10, 11, 16, 8, 3, 16, 26, 16], "hlc": [921560, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [16, 17, 11, 11, 16, 8, 9, 18, 23, 18], "hlc": [921560, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [17, 17, 11, 14, 16, 8, 9, 18, 23, 18], "hlc": [921560, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [18, 17, 11, 14, 16, 8, 9, 18, 26, 18], "hlc": [921560, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [14, 13, 13, 15, 18, 8, 9, 18, 23, 18], "hlc": [921561, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [10, 10, 16, 9, 9, 13, 10, 12, 14, 15], "hlc": [921561, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [15, 13, 11, 8, 13, 8, 9, 19, 17, 18], "hlc": [921559, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [19, 17, 11, 14, 16, 8, 9, 18, 26, 18], "hlc": [921560, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [9, 18, 10, 11, 16, 8, 3, 16, 23, 16], "hlc": [921561, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [8, 10, 17, 9, 9, 8, 10, 12, 13, 15], "hlc": [921558, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [14, 13, 13, 16, 18, 8, 9, 18, 23, 18], "hlc": [921561, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [9, 11, 10, 12, 13, 8, 3, 14, 23, 20], "hlc": [921561, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [19, 17, 18, 14, 16, 8, 10, 18, 26, 18], "hlc": [921560, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [19, 18, 19, 14, 16, 8, 10, 18, 26, 18], "hlc": [921561, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [8, 10, 17, 9, 19, 8, 10, 16, 17, 16], "hlc": [921562, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [15, 13, 11, 12, 13, 8, 9, 20, 23, 20], "hlc": [921561, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [14, 13, 13, 16, 18, 8, 9, 18, 23, 21], "hlc": [921561, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [20, 17, 11, 14, 16, 8, 9, 18, 26, 18], "hlc": [921560, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [9, 19, 10, 11, 16, 8, 3, 16, 23, 16], "hlc": [921561, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [8, 10, 17, 9, 20, 8, 10, 16, 17, 16], "hlc": [921562, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [10, 10, 16, 9, 9, 14, 10, 12, 14, 15], "hlc": [921562, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [10, 11, 14, 9, 10, 12, 14, 14, 24, 15], "hlc": [921560, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [15, 13, 11, 12, 13, 8, 9, 21, 23, 20], "hlc": [921561, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [14, 13, 13, 16, 18, 8, 9, 18, 23, 22], "hlc": [921561, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [21, 17, 16, 14, 16, 14, 10, 18, 26, 18], "hlc": [921562, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [22, 17, 16, 16, 18, 14, 10, 18, 26, 22], "hlc": [921562, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [9, 20, 17, 11, 20, 8, 10, 16, 23, 16], "hlc": [921562, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [10, 21, 17, 11, 20, 12, 14, 16, 24, 16], "hlc": [921562, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [20, 18, 20, 14, 16, 8, 10, 18, 26, 18], "hlc": [921561, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [15, 13, 14, 12, 13, 12, 15, 21, 24, 20], "hlc": [921561, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [14, 19, 13, 16, 18, 8, 9, 18, 23, 23], "hlc": [921562, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [23, 17, 16, 16, 18, 14, 10, 18, 26, 22], "hlc": [921562, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [10, 22, 17, 11, 20, 12, 14, 16, 24, 16], "hlc": [921562, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [20, 18, 21, 14, 16, 8, 10, 18, 26, 18], "hlc": [921561, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [10, 10, 16, 9, 9, 15, 10, 12, 14, 15], "hlc": [921562, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [14, 19, 13, 16, 18, 8, 9, 18, 23, 24], "hlc": [921562, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [24, 19, 16, 16, 18, 14, 10, 18, 26, 24], "hlc": [921562, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [23, 17, 16, 17, 18, 14, 10, 18, 26, 22], "hlc": [921562, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [10, 22, 17, 11, 20, 16, 14, 16, 24, 16], "hlc": [921563, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [20, 18, 21, 14, 16, 12, 16, 21, 26, 20], "hlc": [921561, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [14, 19, 16, 16, 18, 15, 10, 18, 23, 25], "hlc": [921562, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [10, 23, 17, 11, 20, 12, 14, 16, 24, 16], "hlc": [921562, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [20, 18, 22, 14, 16, 8, 10, 18, 26, 18], "hlc": [921561, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [23, 17, 16, 18, 18, 14, 10, 18, 26, 22], "hlc": [921562, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [10, 22, 17, 11, 20, 17, 14, 16, 24, 16], "hlc": [921563, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [9, 16, 10, 11, 16, 8, 3, 16, 27, 16], "hlc": [921560, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [14, 19, 16, 16, 18, 15, 10, 18, 23, 26], "hlc": [921562, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [23, 23, 17, 19, 20, 14, 14, 18, 26, 22], "hlc": [921562, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [23, 23, 17, 20, 20, 15, 14, 18, 26, 26], "hlc": [921562, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [9, 16, 17, 11, 21, 8, 10, 16, 27, 16], "hlc": [921563, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [20, 18, 22, 14, 16, 8, 10, 22, 26, 20], "hlc": [921561, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [23, 18, 22, 18, 18, 14, 10, 23, 26, 22], "hlc": [921562, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [23, 22, 22, 18, 20, 17, 14, 24, 26, 22], "hlc": [921563, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [25, 19, 16, 16, 18, 14, 10, 18, 26, 24], "hlc": [921562, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [10, 24, 17, 11, 20, 12, 14, 16, 24, 16], "hlc": [921563, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [23, 23, 17, 21, 20, 15, 14, 18, 26, 26], "hlc": [921562, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [23, 22, 22, 18, 20, 17, 14, 25, 26, 22], "hlc": [921563, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [9, 16, 10, 11, 16, 8, 3, 16, 28, 16], "hlc": [921560, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [14, 19, 16, 16, 18, 15, 10, 18, 23, 27], "hlc": [921563, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [26, 23, 17, 21, 20, 15, 14, 18, 26, 26], "hlc": [921562, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [10, 25, 17, 11, 20, 12, 14, 16, 28, 16], "hlc": [921563, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [23, 22, 22, 18, 22, 17, 14, 25, 27, 22], "hlc": [921564, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [25, 19, 16, 16, 18, 14, 10, 18, 29, 24], "hlc": [921562, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [25, 19, 16, 16, 18, 15, 10, 18, 30, 27], "hlc": [921563, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [14, 24, 17, 16, 20, 15, 14, 18, 24, 28], "hlc": [921563, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [27, 23, 17, 21, 20, 15, 14, 18, 26, 26], "hlc": [921562, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [10, 26, 17, 11, 20, 12, 14, 16, 28, 16], "hlc": [921563, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [23, 23, 17, 22, 20, 15, 14, 18, 26, 26], "hlc": [921562, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [23, 22, 22, 18, 23, 17, 14, 25, 27, 22], "hlc": [921564, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [23, 22, 22, 18, 20, 17, 14, 26, 26, 22], "hlc": [921563, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [25, 19, 16, 16, 18, 15, 10, 18, 31, 27], "hlc": [921563, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [14, 24, 17, 16, 20, 15, 14, 18, 24, 29], "hlc": [921563, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [23, 23, 23, 22, 20, 15, 14, 18, 26, 26], "hlc": [921562, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [25, 23, 24, 22, 20, 15, 14, 18, 31, 27], "hlc": [921563, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [23, 22, 22, 18, 24, 17, 14, 26, 27, 22], "hlc": [921564, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [23, 24, 22, 18, 20, 17, 14, 27, 26, 29], "hlc": [921563, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [27, 23, 17, 21, 20, 15, 14, 18, 32, 27], "hlc": [921563, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [14, 26, 17, 16, 20, 15, 14, 18, 28, 30], "hlc": [921564, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [23, 26, 22, 18, 23, 17, 14, 25, 28, 31], "hlc": [921564, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [28, 23, 17, 21, 20, 15, 14, 18, 26, 26], "hlc": [921562, 11]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [23, 23, 17, 23, 20, 15, 14, 18, 26, 26], "hlc": [921562, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [23, 26, 22, 18, 23, 17, 14, 25, 28, 32], "hlc": [921564, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [28, 23, 17, 24, 20, 15, 14, 18, 26, 26], "hlc": [921562, 12]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [23, 26, 22, 18, 25, 17, 14, 26, 28, 32], "hlc": [921565, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [23, 23, 21, 23, 20, 15, 17, 21, 26, 26], "hlc": [921562, 11]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [29, 23, 17, 21, 20, 15, 14, 18, 26, 26], "hlc": [921562, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [23, 26, 22, 18, 26, 17, 14, 26, 28, 32], "hlc": [921565, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [10, 22, 17, 11, 20, 18, 14, 16, 24, 16], "hlc": [921565, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [23, 24, 22, 18, 20, 17, 14, 28, 26, 29], "hlc": [921563, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [27, 23, 17, 21, 20, 15, 14, 18, 33, 27], "hlc": [921563, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [23, 26, 22, 18, 23, 17, 14, 25, 28, 33], "hlc": [921564, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [30, 24, 22, 21, 20, 17, 14, 28, 26, 29], "hlc": [921563, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [27, 23, 17, 21, 20, 19, 14, 18, 33, 27], "hlc": [921565, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [27, 26, 22, 21, 23, 20, 14, 25, 33, 33], "hlc": [921565, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [29, 24, 22, 21, 20, 17, 14, 29, 26, 29], "hlc": [921563, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [29, 26, 22, 21, 26, 17, 14, 30, 28, 32], "hlc": [921565, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [29, 26, 22, 21, 26, 18, 14, 31, 28, 32], "hlc": [921565, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [31, 24, 22, 21, 20, 17, 14, 28, 26, 29], "hlc": [921563, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [10, 27, 17, 11, 20, 12, 14, 16, 28, 16], "hlc": [921565, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [25, 23, 25, 22, 20, 15, 14, 18, 31, 27], "hlc": [921563, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [27, 26, 22, 21, 23, 21, 14, 25, 33, 33], "hlc": [921565, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [29, 26, 22, 21, 26, 18, 14, 32, 28, 32], "hlc": [921565, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [27, 23, 17, 21, 20, 15, 14, 18, 34, 27], "hlc": [921563, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [27, 28, 22, 21, 23, 21, 14, 25, 33, 33], "hlc": [921565, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [29, 29, 22, 21, 26, 21, 14, 32, 33, 33], "hlc": [921565, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [31, 26, 22, 21, 27, 17, 14, 28, 28, 32], "hlc": [921566, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [23, 27, 21, 23, 20, 15, 18, 21, 28, 26], "hlc": [921565, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [27, 27, 21, 23, 20, 15, 19, 21, 34, 27], "hlc": [921565, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [27, 23, 25, 22, 20, 15, 14, 18, 35, 27], "hlc": [921563, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [32, 24, 22, 21, 20, 17, 14, 28, 26, 29], "hlc": [921563, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [29, 30, 22, 21, 26, 21, 14, 32, 33, 33], "hlc": [921565, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [25, 23, 26, 22, 20, 15, 14, 18, 31, 27], "hlc": [921563, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [31, 26, 22, 21, 28, 17, 14, 28, 28, 32], "hlc": [921566, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [27, 26, 22, 21, 23, 22, 14, 25, 33, 33], "hlc": [921566, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [27, 27, 21, 23, 20, 15, 20, 21, 34, 27], "hlc": [921565, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [29, 26, 22, 21, 26, 18, 14, 33, 28, 32], "hlc": [921565, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [27, 23, 25, 22, 20, 15, 14, 18, 36, 27], "hlc": [921563, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [23, 26, 22, 18, 23, 17, 14, 25, 28, 34], "hlc": [921565, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [33, 26, 22, 21, 23, 22, 14, 28, 33, 33], "hlc": [921566, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [34, 26, 25, 22, 23, 22, 14, 28, 36, 33], "hlc": [921566, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [32, 24, 22, 25, 20, 17, 14, 28, 26, 29], "hlc": [921564, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [31, 26, 26, 22, 29, 17, 14, 28, 31, 32], "hlc": [921566, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [27, 27, 22, 23, 23, 23, 20, 25, 34, 33], "hlc": [921566, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [27, 27, 22, 23, 23, 24, 20, 25, 34, 34], "hlc": [921566, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [31, 27, 22, 23, 28, 17, 21, 28, 34, 32], "hlc": [921566, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [29, 30, 22, 21, 26, 21, 14, 32, 33, 35], "hlc": [921566, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [29, 30, 22, 21, 26, 21, 14, 33, 33, 36], "hlc": [921566, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [29, 31, 22, 21, 26, 21, 14, 32, 33, 33], "hlc": [921566, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [27, 27, 22, 23, 23, 25, 20, 25, 34, 34], "hlc": [921566, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [27, 23, 25, 22, 20, 15, 14, 18, 37, 27], "hlc": [921563, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [29, 30, 22, 21, 26, 21, 14, 33, 33, 37], "hlc": [921566, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [35, 27, 25, 23, 23, 25, 20, 28, 36, 34], "hlc": [921566, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [29, 32, 25, 22, 26, 21, 14, 32, 37, 33], "hlc": [921566, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [32, 30, 22, 26, 26, 21, 14, 33, 33, 37], "hlc": [921566, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [29, 31, 22, 21, 26, 21, 14, 33, 33, 38], "hlc": [921566, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [27, 27, 22, 23, 23, 26, 20, 25, 34, 34], "hlc": [921567, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [31, 27, 22, 23, 28, 17, 22, 28, 34, 32], "hlc": [921566, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [27, 23, 25, 22, 20, 15, 14, 18, 38, 27], "hlc": [921563, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [29, 31, 22, 21, 26, 21, 14, 33, 33, 39], "hlc": [921566, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [32, 30, 25, 27, 26, 21, 14, 33, 38, 37], "hlc": [921566, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [29, 31, 22, 23, 26, 27, 20, 33, 34, 39], "hlc": [921567, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [29, 31, 22, 23, 26, 26, 20, 33, 34, 40], "hlc": [921567, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [31, 31, 22, 23, 28, 26, 22, 33, 34, 41], "hlc": [921567, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [36, 27, 25, 23, 23, 25, 20, 28, 36, 34], "hlc": [921566, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [29, 33, 25, 22, 26, 21, 14, 32, 37, 33], "hlc": [921567, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [25, 23, 27, 22, 20, 15, 14, 18, 31, 27], "hlc": [921563, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [32, 30, 25, 28, 26, 21, 14, 33, 38, 37], "hlc": [921566, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [31, 26, 26, 22, 30, 17, 14, 28, 31, 32], "hlc": [921567, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [29, 31, 22, 23, 26, 28, 20, 33, 34, 39], "hlc": [921567, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [31, 27, 22, 23, 28, 17, 23, 28, 34, 32], "hlc": [921566, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [29, 26, 22, 21, 26, 18, 14, 34, 28, 32], "hlc": [921565, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [27, 23, 25, 22, 20, 15, 14, 18, 39, 27], "hlc": [921563, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [37, 31, 25, 23, 26, 28, 20, 33, 36, 39], "hlc": [921567, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [38, 31, 25, 23, 26, 28, 20, 34, 36, 39], "hlc": [921567, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [32, 30, 26, 29, 30, 21, 14, 33, 38, 37], "hlc": [921567, 1]}
