INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 45800, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 8.5, actual clock drifts: [-4.638606445797713, -6.427616644881452, 1.5725137029544118, 7.514017403388451, -6.145261678004413, -4.589303175339167, -4.7199962091575625, -4.427077492702441, 1.0650484831497238, 3.2060777881459046]
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [13, 11, 6, 12, 7, 10, 15, 9, 22, 14], "hlc": [921726, 11]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [13, 11, 8, 12, 7, 10, 18, 9, 22, 14], "hlc": [921726, 12]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [15, 11, 11, 16, 13, 21, 15, 12, 19, 13], "hlc": [921729, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [13, 11, 6, 17, 14, 10, 15, 9, 19, 16], "hlc": [921730, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [14, 13, 6, 7, 7, 4, 10, 7, 14, 8], "hlc": [921724, 16]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [11, 11, 13, 10, 7, 13, 10, 11, 16, 8], "hlc": [921725, 14]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [9, 11, 11, 19, 11, 18, 10, 7, 16, 13], "hlc": [921731, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [13, 11, 8, 12, 7, 10, 19, 9, 22, 14], "hlc": [921726, 13]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [14, 14, 8, 12, 7, 10, 19, 9, 22, 14], "hlc": [921726, 14]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [14, 13, 14, 10, 7, 13, 10, 11, 16, 8], "hlc": [921725, 15]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [11, 11, 13, 20, 11, 18, 10, 11, 16, 13], "hlc": [921731, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [15, 11, 11, 19, 13, 22, 15, 9, 19, 13], "hlc": [921731, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [16, 4, 6, 7, 1, 4, 8, 0, 14, 8], "hlc": [921724, 16]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [14, 13, 15, 10, 7, 13, 10, 11, 16, 8], "hlc": [921725, 16]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [13, 11, 6, 12, 15, 10, 15, 9, 19, 13], "hlc": [921726, 12]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [15, 11, 11, 16, 13, 21, 15, 13, 19, 13], "hlc": [921729, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [13, 11, 6, 12, 7, 10, 15, 9, 23, 14], "hlc": [921726, 12]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [14, 15, 8, 12, 15, 10, 19, 9, 22, 14], "hlc": [921726, 15]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [13, 11, 6, 12, 16, 10, 15, 9, 23, 14], "hlc": [921726, 13]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [15, 13, 15, 19, 13, 23, 15, 11, 19, 13], "hlc": [921731, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [15, 13, 15, 19, 13, 24, 15, 13, 19, 13], "hlc": [921731, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [16, 11, 8, 12, 7, 10, 20, 9, 22, 14], "hlc": [921726, 14]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [17, 4, 6, 7, 1, 4, 8, 0, 14, 8], "hlc": [921724, 17]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [14, 16, 8, 12, 15, 10, 19, 9, 22, 14], "hlc": [921726, 16]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [11, 11, 13, 21, 11, 18, 10, 11, 16, 13], "hlc": [921732, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [16, 11, 8, 12, 7, 10, 21, 9, 22, 14], "hlc": [921726, 15]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [13, 11, 6, 12, 7, 10, 15, 9, 24, 14], "hlc": [921726, 13]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [13, 11, 6, 17, 14, 10, 15, 9, 19, 17], "hlc": [921730, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [18, 11, 6, 12, 7, 10, 15, 9, 24, 14], "hlc": [921726, 14]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [14, 16, 16, 12, 15, 13, 19, 11, 22, 14], "hlc": [921726, 17]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [14, 16, 17, 21, 15, 18, 19, 11, 22, 14], "hlc": [921732, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [16, 16, 18, 21, 15, 18, 21, 11, 22, 14], "hlc": [921732, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [13, 11, 6, 17, 17, 10, 15, 9, 23, 17], "hlc": [921730, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [17, 11, 6, 17, 14, 10, 15, 9, 19, 18], "hlc": [921730, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [19, 11, 6, 12, 7, 10, 15, 9, 24, 14], "hlc": [921726, 15]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [11, 11, 13, 22, 11, 18, 10, 11, 16, 13], "hlc": [921732, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [13, 11, 6, 17, 18, 10, 15, 9, 23, 17], "hlc": [921730, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [15, 13, 15, 19, 13, 25, 15, 13, 19, 13], "hlc": [921731, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [15, 11, 11, 16, 13, 21, 15, 14, 19, 13], "hlc": [921729, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [17, 11, 6, 17, 14, 10, 15, 9, 19, 19], "hlc": [921730, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [14, 17, 13, 22, 15, 18, 19, 11, 22, 14], "hlc": [921732, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [19, 11, 13, 23, 11, 18, 15, 11, 24, 14], "hlc": [921733, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [19, 11, 13, 24, 14, 18, 15, 11, 24, 19], "hlc": [921733, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [15, 13, 15, 19, 13, 25, 15, 15, 19, 13], "hlc": [921731, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [13, 11, 6, 17, 18, 10, 15, 9, 25, 17], "hlc": [921730, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [15, 11, 11, 17, 18, 21, 15, 14, 26, 17], "hlc": [921730, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [16, 16, 19, 21, 15, 18, 21, 11, 22, 14], "hlc": [921732, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [13, 11, 6, 17, 19, 10, 15, 9, 23, 17], "hlc": [921730, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [15, 13, 15, 19, 13, 26, 15, 13, 19, 13], "hlc": [921731, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [15, 13, 15, 19, 13, 25, 15, 16, 19, 13], "hlc": [921731, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [15, 11, 11, 17, 18, 21, 15, 14, 27, 17], "hlc": [921730, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [17, 11, 6, 17, 14, 10, 15, 9, 19, 20], "hlc": [921730, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [20, 11, 6, 17, 14, 10, 15, 9, 24, 20], "hlc": [921730, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [14, 18, 13, 22, 19, 18, 19, 11, 23, 17], "hlc": [921732, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [15, 19, 13, 22, 19, 21, 19, 14, 27, 17], "hlc": [921732, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [16, 16, 20, 21, 15, 26, 21, 13, 22, 14], "hlc": [921732, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [16, 16, 19, 21, 15, 27, 21, 13, 22, 14], "hlc": [921732, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [16, 16, 19, 21, 15, 28, 21, 16, 22, 14], "hlc": [921732, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [21, 11, 6, 17, 14, 10, 15, 9, 24, 20], "hlc": [921730, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [16, 16, 21, 21, 15, 26, 21, 13, 22, 14], "hlc": [921732, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [19, 11, 13, 25, 14, 18, 15, 11, 24, 19], "hlc": [921733, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [13, 11, 6, 17, 20, 10, 15, 9, 23, 17], "hlc": [921730, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [16, 16, 19, 21, 15, 29, 21, 16, 22, 14], "hlc": [921732, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [16, 11, 8, 12, 7, 10, 22, 9, 22, 14], "hlc": [921726, 16]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [15, 13, 15, 19, 13, 25, 15, 17, 19, 13], "hlc": [921731, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [15, 11, 11, 17, 18, 21, 15, 14, 28, 17], "hlc": [921730, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [17, 11, 6, 17, 14, 10, 15, 9, 19, 21], "hlc": [921730, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [21, 20, 13, 22, 19, 21, 19, 14, 27, 20], "hlc": [921732, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [21, 21, 13, 22, 19, 21, 19, 14, 27, 21], "hlc": [921732, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [19, 16, 22, 25, 15, 26, 21, 13, 24, 19], "hlc": [921733, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [16, 11, 8, 17, 20, 10, 23, 9, 23, 17], "hlc": [921730, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [16, 16, 21, 21, 18, 26, 21, 14, 29, 17], "hlc": [921732, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [16, 16, 21, 21, 18, 26, 21, 17, 30, 17], "hlc": [921732, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [17, 16, 19, 21, 15, 29, 21, 16, 22, 22], "hlc": [921732, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [17, 16, 19, 21, 15, 29, 22, 16, 22, 23], "hlc": [921732, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [17, 16, 19, 21, 18, 29, 22, 16, 28, 24], "hlc": [921732, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [21, 22, 13, 22, 19, 21, 19, 14, 27, 21], "hlc": [921732, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [13, 11, 6, 17, 21, 10, 15, 9, 23, 17], "hlc": [921730, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [16, 16, 19, 21, 15, 30, 21, 16, 22, 14], "hlc": [921732, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [15, 13, 15, 19, 13, 25, 15, 18, 19, 13], "hlc": [921731, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [16, 16, 21, 21, 18, 26, 21, 17, 31, 17], "hlc": [921732, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [17, 16, 19, 21, 18, 29, 22, 16, 28, 25], "hlc": [921732, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [21, 23, 19, 22, 19, 30, 21, 16, 27, 21], "hlc": [921732, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [21, 24, 19, 22, 19, 30, 21, 18, 27, 21], "hlc": [921732, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [21, 25, 19, 22, 19, 30, 22, 18, 28, 25], "hlc": [921732, 11]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [21, 22, 13, 22, 22, 21, 19, 14, 27, 21], "hlc": [921732, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [16, 16, 21, 21, 21, 26, 21, 17, 32, 17], "hlc": [921732, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [17, 16, 21, 21, 18, 29, 22, 17, 31, 26], "hlc": [921732, 11]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [22, 11, 6, 17, 14, 10, 15, 9, 24, 20], "hlc": [921730, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [21, 26, 19, 22, 19, 30, 22, 18, 28, 25], "hlc": [921732, 12]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [19, 16, 23, 25, 15, 26, 21, 13, 24, 19], "hlc": [921733, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [19, 11, 13, 26, 14, 18, 15, 11, 24, 19], "hlc": [921734, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [21, 22, 13, 22, 23, 21, 19, 14, 27, 21], "hlc": [921732, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [16, 16, 19, 21, 15, 31, 21, 16, 22, 14], "hlc": [921732, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [16, 11, 8, 17, 20, 10, 24, 9, 23, 17], "hlc": [921730, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [17, 16, 21, 21, 18, 29, 22, 17, 31, 27], "hlc": [921732, 12]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [23, 26, 19, 22, 19, 30, 22, 18, 28, 25], "hlc": [921732, 13]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [21, 27, 19, 26, 19, 30, 22, 18, 28, 25], "hlc": [921734, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [19, 16, 24, 25, 15, 31, 21, 16, 24, 19], "hlc": [921733, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [17, 16, 21, 21, 18, 32, 22, 17, 31, 27], "hlc": [921732, 13]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [22, 11, 8, 17, 20, 10, 25, 9, 24, 20], "hlc": [921730, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [21, 22, 15, 22, 23, 25, 19, 19, 27, 21], "hlc": [921732, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [16, 16, 21, 21, 21, 26, 24, 17, 33, 17], "hlc": [921732, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [19, 16, 23, 25, 18, 29, 22, 17, 31, 28], "hlc": [921733, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [24, 26, 19, 22, 19, 30, 22, 18, 28, 25], "hlc": [921732, 14]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [19, 16, 25, 25, 15, 31, 21, 16, 24, 19], "hlc": [921733, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [21, 22, 13, 22, 24, 21, 19, 14, 27, 21], "hlc": [921732, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [17, 16, 21, 21, 18, 33, 22, 17, 31, 27], "hlc": [921732, 14]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [21, 22, 15, 22, 23, 25, 19, 20, 27, 21], "hlc": [921732, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [16, 16, 21, 21, 21, 26, 24, 17, 34, 17], "hlc": [921732, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [19, 16, 23, 25, 18, 29, 22, 17, 31, 29], "hlc": [921733, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [21, 28, 25, 26, 19, 31, 22, 18, 28, 25], "hlc": [921734, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [21, 29, 25, 26, 21, 31, 24, 18, 34, 25], "hlc": [921734, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [24, 26, 19, 22, 25, 30, 22, 18, 28, 25], "hlc": [921732, 15]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [24, 26, 21, 22, 26, 33, 22, 18, 31, 27], "hlc": [921732, 16]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [24, 26, 21, 22, 27, 33, 22, 20, 31, 27], "hlc": [921732, 17]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [22, 16, 23, 25, 20, 29, 26, 17, 31, 29], "hlc": [921733, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [21, 22, 23, 25, 24, 29, 22, 17, 31, 30], "hlc": [921733, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [25, 26, 19, 22, 19, 30, 22, 18, 28, 25], "hlc": [921732, 15]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [19, 16, 26, 25, 15, 31, 21, 16, 24, 19], "hlc": [921733, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [19, 11, 13, 27, 14, 18, 15, 11, 24, 19], "hlc": [921735, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [24, 26, 21, 22, 28, 33, 22, 20, 31, 27], "hlc": [921732, 18]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [17, 16, 21, 21, 18, 34, 22, 17, 31, 27], "hlc": [921732, 15]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [22, 16, 23, 25, 20, 29, 27, 17, 31, 29], "hlc": [921733, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [21, 22, 15, 22, 23, 25, 19, 21, 27, 21], "hlc": [921732, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [16, 16, 21, 21, 21, 26, 24, 17, 35, 17], "hlc": [921732, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [21, 22, 23, 25, 24, 29, 22, 17, 31, 31], "hlc": [921733, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [25, 26, 27, 25, 19, 31, 22, 18, 28, 25], "hlc": [921733, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [24, 26, 21, 22, 29, 33, 24, 20, 35, 27], "hlc": [921732, 19]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [21, 22, 23, 25, 24, 35, 22, 17, 31, 31], "hlc": [921733, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [24, 26, 23, 25, 28, 33, 28, 20, 31, 29], "hlc": [921733, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [19, 16, 26, 25, 21, 31, 24, 17, 36, 19], "hlc": [921733, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [19, 16, 26, 27, 21, 31, 24, 17, 37, 19], "hlc": [921735, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [19, 16, 26, 27, 21, 34, 24, 17, 38, 27], "hlc": [921735, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [22, 16, 26, 27, 21, 34, 27, 17, 39, 29], "hlc": [921735, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [21, 22, 23, 25, 24, 29, 22, 21, 31, 32], "hlc": [921733, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [26, 26, 19, 22, 19, 30, 22, 18, 28, 25], "hlc": [921732, 16]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [21, 30, 25, 26, 21, 31, 24, 18, 34, 25], "hlc": [921734, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [25, 26, 28, 25, 19, 31, 22, 18, 28, 25], "hlc": [921733, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [19, 11, 13, 28, 14, 18, 15, 11, 24, 19], "hlc": [921736, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [21, 22, 23, 25, 24, 36, 22, 17, 31, 31], "hlc": [921733, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [21, 22, 15, 22, 23, 25, 19, 22, 27, 21], "hlc": [921732, 13]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [21, 22, 23, 25, 24, 29, 22, 21, 31, 33], "hlc": [921733, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [27, 26, 19, 28, 19, 30, 22, 18, 28, 25], "hlc": [921736, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [25, 31, 28, 26, 21, 31, 24, 18, 34, 25], "hlc": [921734, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [26, 26, 19, 29, 19, 30, 22, 18, 28, 25], "hlc": [921736, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [21, 30, 25, 26, 24, 37, 24, 18, 34, 31], "hlc": [921734, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [22, 22, 26, 27, 24, 36, 27, 17, 40, 31], "hlc": [921735, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [22, 22, 26, 27, 24, 36, 27, 22, 41, 31], "hlc": [921735, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [22, 22, 26, 27, 24, 36, 27, 22, 42, 33], "hlc": [921735, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [25, 32, 28, 26, 21, 31, 24, 18, 34, 25], "hlc": [921734, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [25, 26, 29, 25, 19, 31, 22, 18, 28, 25], "hlc": [921733, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [24, 26, 21, 22, 30, 33, 24, 20, 35, 27], "hlc": [921732, 20]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [24, 26, 23, 25, 28, 33, 29, 20, 31, 29], "hlc": [921733, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [21, 22, 23, 25, 24, 29, 22, 21, 31, 34], "hlc": [921733, 11]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [26, 26, 21, 30, 30, 33, 24, 20, 35, 27], "hlc": [921737, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [25, 32, 28, 26, 24, 38, 24, 18, 34, 31], "hlc": [921734, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [25, 32, 29, 26, 24, 39, 24, 18, 34, 31], "hlc": [921734, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [25, 32, 29, 26, 24, 40, 24, 21, 34, 34], "hlc": [921734, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [24, 26, 23, 25, 28, 33, 29, 21, 31, 35], "hlc": [921733, 12]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [28, 26, 19, 28, 19, 30, 22, 18, 28, 25], "hlc": [921736, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [25, 33, 28, 26, 21, 31, 24, 18, 34, 25], "hlc": [921734, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [26, 26, 21, 31, 30, 33, 24, 20, 35, 27], "hlc": [921737, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [24, 26, 23, 25, 28, 33, 30, 20, 31, 29], "hlc": [921733, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [24, 26, 23, 25, 28, 33, 29, 21, 31, 36], "hlc": [921733, 13]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [25, 26, 30, 25, 28, 33, 29, 21, 31, 36], "hlc": [921733, 14]}
