INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 46200, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 8.5, actual clock drifts: [-7.536874221170184, -2.163102902069852, -0.49158393818458634, -2.4032800307980526, -6.177854574311581, -0.2822988132730373, 3.0873247499191105, 2.6639909519822567, -4.7618092520009085, 3.4190457986216174]
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [15, 6, 19, 14, 9, 6, 15, 7, 9, 10], "hlc": [921723, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [9, 10, 17, 11, 14, 6, 11, 7, 7, 11], "hlc": [921723, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [5, 2, 7, 9, 1, 12, 4, 9, 14, 8], "hlc": [921722, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [12, 7, 14, 10, 7, 11, 22, 13, 16, 8], "hlc": [921725, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [14, 7, 14, 14, 7, 8, 20, 20, 17, 10], "hlc": [921724, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [14, 7, 13, 14, 11, 8, 17, 18, 18, 16], "hlc": [921725, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [16, 7, 14, 14, 7, 11, 22, 13, 16, 10], "hlc": [921725, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [14, 7, 14, 15, 7, 8, 20, 20, 17, 10], "hlc": [921724, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [9, 10, 17, 11, 14, 13, 11, 9, 14, 11], "hlc": [921723, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [14, 10, 17, 14, 14, 14, 17, 18, 18, 16], "hlc": [921725, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [15, 8, 19, 14, 9, 10, 15, 9, 21, 10], "hlc": [921723, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [14, 7, 13, 14, 11, 12, 17, 18, 18, 17], "hlc": [921725, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [17, 7, 14, 14, 7, 11, 22, 13, 16, 10], "hlc": [921725, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [14, 7, 14, 16, 7, 8, 20, 20, 17, 10], "hlc": [921724, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [9, 10, 17, 11, 15, 6, 11, 7, 7, 11], "hlc": [921723, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [12, 7, 14, 10, 7, 11, 23, 13, 16, 8], "hlc": [921725, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [14, 7, 14, 14, 7, 8, 20, 21, 17, 10], "hlc": [921725, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [9, 11, 17, 11, 15, 6, 11, 7, 7, 11], "hlc": [921723, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [17, 7, 14, 17, 7, 11, 22, 20, 17, 10], "hlc": [921725, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [14, 10, 17, 16, 14, 15, 20, 20, 18, 16], "hlc": [921725, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [14, 7, 14, 14, 7, 11, 23, 22, 17, 10], "hlc": [921725, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [14, 7, 14, 14, 11, 12, 20, 21, 18, 18], "hlc": [921726, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [18, 7, 14, 14, 7, 11, 22, 13, 16, 10], "hlc": [921725, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [15, 6, 20, 14, 9, 6, 15, 7, 9, 10], "hlc": [921723, 10]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [17, 7, 14, 18, 7, 11, 22, 20, 17, 10], "hlc": [921725, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [9, 10, 17, 11, 16, 6, 11, 7, 7, 11], "hlc": [921723, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [14, 10, 17, 16, 14, 16, 20, 20, 18, 16], "hlc": [921725, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [14, 7, 14, 14, 7, 11, 23, 23, 17, 10], "hlc": [921725, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [15, 8, 19, 14, 9, 10, 15, 9, 22, 10], "hlc": [921723, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [14, 7, 14, 14, 11, 12, 20, 21, 18, 19], "hlc": [921726, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [15, 12, 19, 14, 15, 10, 15, 9, 22, 11], "hlc": [921723, 12]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [17, 10, 17, 19, 16, 11, 22, 20, 17, 11], "hlc": [921725, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [18, 10, 17, 14, 17, 11, 22, 13, 16, 11], "hlc": [921725, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [18, 10, 17, 16, 18, 16, 22, 20, 18, 16], "hlc": [921725, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [14, 10, 17, 16, 14, 17, 20, 21, 18, 19], "hlc": [921726, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [15, 7, 20, 14, 9, 11, 24, 13, 16, 10], "hlc": [921726, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [15, 8, 19, 14, 9, 11, 23, 23, 23, 10], "hlc": [921725, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [17, 7, 14, 18, 11, 12, 22, 21, 18, 20], "hlc": [921726, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [15, 7, 20, 14, 9, 11, 25, 13, 16, 10], "hlc": [921726, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [14, 7, 14, 14, 7, 11, 23, 24, 17, 10], "hlc": [921726, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [15, 8, 19, 14, 9, 11, 23, 23, 24, 10], "hlc": [921725, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [15, 13, 20, 14, 15, 11, 25, 13, 22, 11], "hlc": [921726, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [17, 10, 19, 20, 16, 11, 23, 23, 24, 11], "hlc": [921725, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [15, 8, 19, 14, 9, 11, 23, 24, 25, 10], "hlc": [921726, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [19, 7, 14, 14, 7, 11, 22, 13, 16, 10], "hlc": [921725, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [17, 10, 19, 21, 16, 11, 23, 23, 24, 11], "hlc": [921725, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [18, 10, 17, 16, 19, 16, 22, 20, 18, 16], "hlc": [921725, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [14, 10, 17, 16, 14, 18, 20, 21, 18, 19], "hlc": [921726, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [15, 7, 20, 14, 9, 11, 26, 13, 16, 10], "hlc": [921727, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [14, 7, 14, 14, 7, 11, 23, 25, 17, 10], "hlc": [921726, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [15, 8, 19, 14, 9, 11, 23, 24, 26, 10], "hlc": [921726, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [17, 7, 14, 18, 11, 12, 22, 21, 18, 21], "hlc": [921727, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [18, 14, 20, 16, 19, 16, 25, 20, 22, 16], "hlc": [921726, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [15, 10, 21, 16, 14, 18, 20, 21, 18, 19], "hlc": [921726, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [17, 10, 17, 18, 14, 19, 22, 21, 18, 21], "hlc": [921727, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [15, 7, 20, 14, 9, 11, 27, 25, 17, 10], "hlc": [921727, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [15, 8, 19, 14, 9, 11, 23, 26, 26, 10], "hlc": [921727, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [17, 10, 19, 21, 16, 11, 23, 24, 27, 11], "hlc": [921726, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [19, 7, 14, 18, 11, 12, 22, 21, 18, 22], "hlc": [921727, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [19, 7, 20, 18, 11, 12, 26, 21, 18, 23], "hlc": [921727, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [18, 15, 20, 16, 19, 16, 25, 20, 22, 16], "hlc": [921726, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [15, 10, 22, 16, 14, 18, 20, 21, 18, 19], "hlc": [921726, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [17, 10, 19, 21, 16, 11, 23, 24, 28, 11], "hlc": [921726, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [19, 7, 20, 18, 11, 12, 26, 21, 18, 24], "hlc": [921727, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [19, 16, 20, 18, 19, 16, 26, 21, 22, 24], "hlc": [921727, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [18, 15, 20, 18, 19, 20, 25, 21, 22, 21], "hlc": [921727, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [15, 10, 22, 16, 14, 18, 28, 25, 18, 19], "hlc": [921728, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [17, 10, 22, 21, 16, 18, 29, 25, 28, 19], "hlc": [921728, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [19, 17, 20, 18, 19, 16, 26, 21, 22, 24], "hlc": [921727, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [17, 10, 19, 22, 16, 11, 23, 23, 24, 11], "hlc": [921725, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [18, 15, 20, 18, 19, 21, 25, 21, 22, 21], "hlc": [921727, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [17, 10, 22, 21, 16, 18, 30, 25, 28, 19], "hlc": [921728, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [15, 8, 19, 14, 9, 11, 23, 27, 26, 10], "hlc": [921727, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [20, 15, 20, 18, 19, 21, 25, 21, 22, 21], "hlc": [921727, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [19, 17, 20, 18, 19, 22, 26, 21, 22, 24], "hlc": [921727, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [19, 17, 22, 21, 19, 23, 30, 25, 28, 24], "hlc": [921728, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [17, 10, 22, 22, 16, 18, 31, 25, 28, 19], "hlc": [921728, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [17, 10, 22, 22, 16, 18, 32, 27, 28, 19], "hlc": [921728, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [19, 18, 20, 18, 19, 16, 26, 21, 22, 24], "hlc": [921727, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [17, 10, 19, 23, 16, 11, 23, 23, 24, 11], "hlc": [921725, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [18, 10, 17, 16, 20, 16, 22, 20, 18, 16], "hlc": [921725, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [17, 10, 22, 22, 16, 18, 33, 27, 28, 19], "hlc": [921728, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [17, 10, 19, 21, 16, 11, 23, 24, 29, 11], "hlc": [921726, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [19, 7, 20, 18, 11, 12, 26, 21, 18, 25], "hlc": [921728, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [19, 19, 20, 18, 20, 16, 26, 21, 22, 24], "hlc": [921727, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [19, 20, 20, 18, 20, 16, 26, 21, 22, 25], "hlc": [921728, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [18, 10, 19, 23, 21, 16, 23, 23, 24, 16], "hlc": [921725, 11]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [17, 10, 22, 22, 16, 18, 34, 27, 29, 19], "hlc": [921729, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [19, 18, 20, 21, 19, 16, 26, 24, 30, 24], "hlc": [921727, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [19, 18, 22, 22, 19, 18, 33, 27, 31, 24], "hlc": [921728, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [21, 15, 20, 18, 19, 21, 25, 21, 22, 21], "hlc": [921727, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [19, 21, 20, 18, 20, 16, 26, 21, 22, 25], "hlc": [921728, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [19, 17, 22, 21, 19, 24, 30, 25, 28, 24], "hlc": [921728, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [19, 21, 23, 18, 20, 18, 26, 21, 22, 25], "hlc": [921728, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [21, 15, 22, 22, 19, 21, 35, 27, 29, 21], "hlc": [921729, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [19, 17, 22, 21, 19, 24, 30, 25, 28, 26], "hlc": [921729, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [22, 15, 20, 18, 19, 21, 25, 21, 22, 21], "hlc": [921727, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [21, 15, 22, 22, 19, 21, 36, 27, 29, 21], "hlc": [921729, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [19, 18, 22, 22, 19, 18, 33, 27, 32, 24], "hlc": [921728, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [19, 22, 22, 22, 20, 18, 33, 27, 32, 25], "hlc": [921728, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [22, 21, 24, 18, 20, 21, 26, 21, 22, 25], "hlc": [921728, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [22, 21, 25, 22, 20, 21, 36, 27, 29, 25], "hlc": [921729, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [22, 21, 26, 22, 20, 21, 36, 27, 29, 25], "hlc": [921729, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [19, 17, 22, 21, 19, 25, 30, 25, 28, 24], "hlc": [921728, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [19, 18, 22, 22, 19, 18, 33, 27, 33, 24], "hlc": [921728, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [19, 17, 22, 21, 19, 24, 30, 25, 28, 27], "hlc": [921730, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [23, 17, 22, 21, 19, 25, 30, 25, 28, 24], "hlc": [921728, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [19, 23, 22, 22, 20, 18, 33, 27, 33, 25], "hlc": [921728, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [22, 21, 26, 23, 22, 21, 36, 27, 29, 25], "hlc": [921729, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [22, 21, 26, 23, 23, 24, 36, 27, 29, 27], "hlc": [921730, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [19, 17, 22, 21, 19, 26, 30, 25, 28, 24], "hlc": [921728, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [19, 17, 22, 21, 19, 24, 30, 25, 28, 28], "hlc": [921730, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [19, 24, 22, 22, 20, 26, 33, 27, 33, 25], "hlc": [921728, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [22, 21, 26, 23, 24, 24, 36, 27, 29, 28], "hlc": [921730, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [24, 17, 22, 21, 19, 25, 30, 25, 28, 24], "hlc": [921728, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [17, 10, 19, 24, 16, 11, 23, 23, 24, 11], "hlc": [921725, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [15, 8, 19, 14, 9, 11, 23, 28, 26, 10], "hlc": [921730, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [19, 18, 22, 22, 19, 18, 33, 27, 34, 24], "hlc": [921728, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [19, 17, 22, 21, 19, 27, 30, 28, 28, 24], "hlc": [921730, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [24, 17, 22, 21, 19, 25, 30, 29, 28, 24], "hlc": [921731, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [24, 17, 22, 24, 19, 25, 30, 30, 28, 24], "hlc": [921731, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [19, 18, 22, 22, 19, 24, 33, 27, 34, 29], "hlc": [921731, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [19, 25, 22, 22, 20, 26, 33, 27, 33, 25], "hlc": [921728, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [22, 21, 27, 22, 20, 21, 36, 27, 29, 25], "hlc": [921729, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [22, 21, 26, 23, 25, 24, 36, 27, 29, 28], "hlc": [921730, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [19, 17, 22, 21, 19, 28, 30, 28, 28, 24], "hlc": [921730, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [19, 18, 22, 22, 19, 18, 33, 27, 35, 24], "hlc": [921728, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [19, 18, 22, 22, 19, 24, 33, 27, 34, 30], "hlc": [921731, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [25, 25, 22, 22, 20, 26, 33, 27, 33, 25], "hlc": [921728, 12]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [26, 25, 27, 22, 20, 26, 36, 27, 33, 25], "hlc": [921729, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [19, 26, 22, 22, 20, 26, 33, 27, 35, 25], "hlc": [921728, 12]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [19, 27, 22, 22, 20, 26, 33, 27, 35, 30], "hlc": [921731, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [22, 21, 26, 23, 25, 24, 37, 27, 29, 28], "hlc": [921732, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [19, 18, 22, 22, 19, 28, 33, 28, 34, 31], "hlc": [921732, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [19, 28, 22, 22, 20, 26, 33, 27, 35, 30], "hlc": [921731, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [22, 21, 28, 22, 20, 21, 36, 27, 29, 25], "hlc": [921729, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [17, 10, 19, 25, 16, 11, 23, 23, 24, 11], "hlc": [921726, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [22, 21, 26, 23, 25, 24, 38, 27, 29, 28], "hlc": [921732, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [24, 17, 22, 24, 19, 25, 30, 31, 28, 24], "hlc": [921731, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [19, 18, 22, 22, 19, 28, 33, 28, 34, 32], "hlc": [921732, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [27, 25, 27, 23, 25, 26, 38, 27, 33, 28], "hlc": [921732, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [22, 28, 29, 22, 20, 26, 36, 27, 35, 30], "hlc": [921731, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [22, 28, 30, 22, 20, 28, 36, 28, 35, 32], "hlc": [921732, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [22, 21, 26, 25, 26, 24, 36, 27, 29, 28], "hlc": [921730, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [22, 21, 28, 23, 25, 24, 39, 27, 29, 28], "hlc": [921732, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [24, 18, 22, 24, 19, 25, 33, 31, 36, 24], "hlc": [921731, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [28, 25, 27, 23, 25, 26, 38, 27, 33, 28], "hlc": [921732, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [22, 28, 31, 22, 20, 28, 36, 28, 35, 32], "hlc": [921732, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [17, 10, 19, 26, 16, 11, 23, 23, 24, 11], "hlc": [921727, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [22, 21, 26, 25, 27, 24, 36, 27, 29, 28], "hlc": [921730, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [19, 17, 22, 21, 19, 29, 30, 28, 28, 24], "hlc": [921730, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [22, 21, 28, 23, 25, 24, 40, 27, 29, 28], "hlc": [921732, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [24, 18, 22, 24, 19, 25, 33, 31, 37, 24], "hlc": [921731, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [22, 29, 31, 22, 20, 28, 36, 28, 35, 32], "hlc": [921732, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [22, 21, 28, 27, 25, 24, 40, 27, 29, 28], "hlc": [921732, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [24, 21, 28, 28, 25, 25, 40, 31, 37, 28], "hlc": [921732, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [28, 25, 27, 23, 25, 30, 38, 28, 33, 28], "hlc": [921732, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [22, 21, 28, 25, 27, 24, 41, 27, 29, 28], "hlc": [921733, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [24, 18, 22, 26, 19, 25, 33, 31, 38, 24], "hlc": [921731, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [19, 18, 22, 22, 19, 29, 33, 28, 34, 33], "hlc": [921733, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [29, 25, 27, 23, 25, 26, 38, 27, 33, 28], "hlc": [921732, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [22, 30, 31, 22, 20, 28, 36, 28, 35, 32], "hlc": [921732, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [22, 28, 32, 22, 20, 28, 36, 28, 35, 32], "hlc": [921732, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [22, 21, 26, 25, 28, 24, 36, 27, 29, 28], "hlc": [921730, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [28, 25, 27, 23, 25, 31, 38, 28, 33, 28], "hlc": [921732, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [22, 21, 28, 25, 27, 24, 42, 27, 29, 28], "hlc": [921733, 1]}
