INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 40700, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 7.5, actual clock drifts: [4.640363694966606, 1.8115185812980226, -3.4238207720767413, -1.816102556415288, -5.168889847643173, -5.128256371111185, 5.711239680492989, -3.756598256952955, 6.75546973389922, 6.948259109126912]
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [17, 12, 23, 8, 13, 16, 11, 16, 12, 11], "hlc": [921714, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [14, 16, 12, 3, 16, 11, 7, 18, 6, 10], "hlc": [921713, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [14, 10, 12, 3, 13, 17, 7, 16, 6, 8], "hlc": [921713, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [18, 12, 9, 3, 9, 12, 14, 13, 6, 4], "hlc": [921714, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [14, 10, 8, 3, 5, 5, 7, 19, 3, 4], "hlc": [921711, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [15, 10, 13, 3, 7, 9, 7, 12, 14, 4], "hlc": [921715, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [17, 17, 23, 8, 13, 16, 11, 16, 12, 11], "hlc": [921714, 11]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [17, 16, 24, 8, 16, 16, 11, 18, 12, 11], "hlc": [921714, 11]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [18, 12, 12, 3, 13, 18, 14, 16, 6, 8], "hlc": [921714, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [18, 12, 9, 3, 9, 12, 15, 19, 6, 4], "hlc": [921715, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [14, 10, 12, 3, 13, 17, 7, 20, 6, 8], "hlc": [921713, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [15, 10, 13, 3, 13, 17, 7, 21, 14, 8], "hlc": [921715, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [17, 16, 25, 8, 16, 16, 11, 18, 12, 11], "hlc": [921714, 12]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [17, 12, 20, 11, 9, 12, 12, 14, 12, 11], "hlc": [921714, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [18, 12, 9, 3, 9, 12, 16, 19, 6, 4], "hlc": [921715, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [15, 10, 13, 3, 13, 17, 7, 22, 14, 8], "hlc": [921715, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [15, 15, 15, 3, 9, 11, 7, 17, 13, 16], "hlc": [921716, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [17, 18, 23, 11, 13, 16, 12, 16, 12, 11], "hlc": [921714, 12]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [17, 16, 25, 12, 16, 16, 12, 18, 12, 11], "hlc": [921714, 13]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [15, 16, 13, 3, 17, 17, 7, 22, 14, 10], "hlc": [921715, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [15, 16, 15, 3, 18, 17, 7, 22, 14, 16], "hlc": [921716, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [18, 12, 13, 3, 9, 12, 16, 19, 15, 4], "hlc": [921716, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [17, 19, 23, 11, 13, 16, 12, 16, 12, 11], "hlc": [921714, 13]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [15, 16, 15, 3, 19, 17, 7, 22, 14, 16], "hlc": [921716, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [15, 10, 13, 3, 13, 17, 7, 23, 14, 8], "hlc": [921715, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [18, 12, 13, 3, 9, 12, 16, 19, 16, 4], "hlc": [921716, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [15, 15, 15, 3, 9, 11, 7, 17, 13, 17], "hlc": [921716, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [19, 15, 15, 3, 9, 12, 7, 17, 13, 17], "hlc": [921716, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [18, 12, 13, 3, 13, 19, 14, 23, 14, 8], "hlc": [921715, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [18, 12, 13, 3, 9, 12, 17, 19, 16, 4], "hlc": [921716, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [17, 19, 23, 11, 13, 17, 12, 24, 14, 11], "hlc": [921715, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [15, 16, 15, 3, 19, 17, 7, 22, 14, 18], "hlc": [921717, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [20, 15, 15, 3, 9, 12, 7, 17, 13, 17], "hlc": [921716, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [17, 20, 23, 11, 13, 16, 12, 16, 12, 11], "hlc": [921714, 14]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [17, 16, 25, 13, 16, 16, 12, 18, 12, 11], "hlc": [921714, 14]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [15, 16, 15, 3, 20, 17, 7, 22, 14, 16], "hlc": [921716, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [18, 12, 13, 3, 9, 12, 18, 19, 16, 4], "hlc": [921716, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [17, 19, 23, 11, 13, 17, 12, 25, 14, 11], "hlc": [921715, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [18, 12, 13, 3, 9, 12, 16, 19, 17, 4], "hlc": [921717, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [15, 16, 15, 3, 19, 17, 7, 22, 14, 19], "hlc": [921717, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [21, 20, 23, 11, 13, 16, 12, 17, 13, 17], "hlc": [921716, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [22, 20, 23, 11, 20, 17, 12, 22, 14, 17], "hlc": [921716, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [17, 21, 23, 11, 13, 17, 12, 25, 14, 11], "hlc": [921715, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [17, 16, 26, 8, 19, 17, 11, 22, 14, 19], "hlc": [921717, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [17, 16, 25, 13, 21, 17, 12, 22, 14, 16], "hlc": [921716, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [20, 15, 15, 3, 9, 12, 19, 19, 16, 17], "hlc": [921716, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [18, 12, 13, 3, 9, 12, 18, 19, 18, 4], "hlc": [921717, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [18, 16, 15, 3, 19, 17, 16, 22, 17, 20], "hlc": [921717, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [23, 20, 23, 11, 20, 17, 12, 22, 14, 17], "hlc": [921716, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [17, 22, 23, 11, 13, 17, 12, 25, 14, 11], "hlc": [921715, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [17, 16, 27, 8, 19, 17, 11, 22, 14, 19], "hlc": [921717, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [17, 16, 25, 14, 16, 16, 12, 18, 12, 11], "hlc": [921714, 15]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [17, 16, 25, 13, 22, 17, 12, 22, 14, 16], "hlc": [921716, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [18, 12, 13, 3, 13, 20, 14, 23, 14, 8], "hlc": [921715, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [18, 23, 23, 11, 13, 20, 14, 25, 14, 11], "hlc": [921715, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [20, 16, 25, 14, 16, 16, 20, 19, 16, 17], "hlc": [921717, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [17, 19, 27, 11, 19, 17, 12, 26, 14, 19], "hlc": [921717, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [23, 20, 23, 11, 20, 17, 16, 22, 17, 21], "hlc": [921718, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [23, 22, 23, 11, 20, 17, 16, 25, 17, 22], "hlc": [921718, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [23, 22, 25, 13, 22, 17, 16, 25, 17, 23], "hlc": [921718, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [24, 20, 23, 11, 20, 17, 12, 22, 14, 17], "hlc": [921716, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [17, 16, 28, 8, 19, 17, 11, 22, 14, 19], "hlc": [921717, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [17, 16, 25, 15, 16, 16, 12, 18, 12, 11], "hlc": [921714, 16]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [17, 16, 25, 13, 23, 17, 12, 22, 14, 16], "hlc": [921716, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [18, 12, 13, 3, 13, 21, 14, 23, 14, 8], "hlc": [921715, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [20, 16, 25, 14, 16, 16, 21, 19, 16, 17], "hlc": [921717, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [25, 20, 25, 15, 20, 17, 12, 22, 14, 17], "hlc": [921716, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [26, 20, 25, 15, 20, 21, 14, 23, 14, 17], "hlc": [921716, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [17, 16, 25, 16, 23, 17, 12, 22, 14, 16], "hlc": [921716, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [24, 20, 23, 11, 20, 22, 14, 23, 14, 17], "hlc": [921716, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [24, 20, 28, 11, 20, 23, 14, 23, 14, 19], "hlc": [921717, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [24, 20, 28, 14, 20, 24, 21, 23, 16, 19], "hlc": [921717, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [27, 20, 25, 15, 20, 21, 14, 23, 14, 17], "hlc": [921716, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [18, 24, 23, 11, 13, 20, 14, 25, 14, 11], "hlc": [921715, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [17, 16, 29, 8, 19, 17, 11, 22, 14, 19], "hlc": [921717, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [24, 20, 28, 14, 20, 25, 21, 23, 16, 19], "hlc": [921717, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [17, 19, 27, 11, 19, 17, 12, 27, 14, 19], "hlc": [921717, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [23, 22, 25, 13, 22, 17, 16, 25, 17, 24], "hlc": [921718, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [28, 20, 29, 15, 20, 21, 14, 23, 14, 19], "hlc": [921717, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [29, 20, 29, 15, 20, 21, 14, 27, 14, 19], "hlc": [921717, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [24, 20, 28, 14, 24, 25, 21, 23, 16, 19], "hlc": [921717, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [27, 20, 28, 15, 20, 26, 21, 23, 16, 19], "hlc": [921717, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [27, 24, 28, 15, 20, 27, 21, 25, 16, 19], "hlc": [921717, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [23, 22, 25, 13, 22, 17, 18, 25, 19, 24], "hlc": [921719, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [17, 16, 25, 17, 23, 17, 12, 22, 14, 16], "hlc": [921716, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [24, 20, 28, 14, 25, 25, 21, 23, 16, 19], "hlc": [921717, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [17, 19, 27, 11, 19, 17, 12, 28, 14, 19], "hlc": [921717, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [23, 22, 25, 13, 22, 17, 18, 25, 20, 24], "hlc": [921719, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [23, 22, 25, 13, 22, 17, 16, 25, 17, 25], "hlc": [921719, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [18, 25, 25, 17, 23, 20, 14, 25, 14, 16], "hlc": [921716, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [23, 26, 25, 17, 23, 20, 18, 25, 20, 24], "hlc": [921719, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [17, 19, 27, 18, 23, 17, 12, 28, 14, 19], "hlc": [921717, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [24, 20, 28, 14, 25, 25, 22, 23, 16, 19], "hlc": [921718, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [24, 22, 28, 14, 25, 25, 23, 25, 17, 25], "hlc": [921719, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [30, 20, 29, 15, 20, 21, 14, 27, 14, 19], "hlc": [921717, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [23, 27, 25, 17, 23, 20, 18, 25, 20, 24], "hlc": [921719, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [17, 16, 30, 8, 19, 17, 11, 22, 14, 19], "hlc": [921717, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [27, 24, 28, 15, 20, 28, 21, 25, 16, 19], "hlc": [921717, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [17, 19, 27, 11, 19, 17, 12, 29, 14, 19], "hlc": [921717, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [30, 28, 29, 17, 23, 21, 18, 27, 20, 24], "hlc": [921719, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [23, 27, 31, 17, 23, 20, 18, 25, 20, 24], "hlc": [921719, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [24, 20, 30, 14, 26, 25, 21, 23, 16, 19], "hlc": [921717, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [27, 24, 28, 15, 22, 28, 21, 25, 17, 26], "hlc": [921720, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [27, 24, 28, 15, 22, 28, 21, 29, 17, 27], "hlc": [921720, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [31, 20, 29, 15, 20, 21, 14, 27, 14, 19], "hlc": [921718, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [23, 27, 32, 17, 23, 20, 18, 25, 20, 24], "hlc": [921719, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [17, 19, 27, 19, 23, 17, 12, 28, 14, 19], "hlc": [921717, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [27, 24, 28, 15, 20, 29, 21, 25, 16, 19], "hlc": [921717, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [17, 19, 27, 11, 19, 17, 12, 30, 14, 19], "hlc": [921717, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [27, 24, 28, 15, 22, 28, 21, 29, 17, 28], "hlc": [921720, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [30, 29, 29, 19, 23, 21, 18, 28, 20, 24], "hlc": [921719, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [17, 19, 27, 20, 23, 17, 12, 30, 14, 19], "hlc": [921717, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [27, 24, 30, 15, 27, 29, 21, 25, 16, 19], "hlc": [921717, 12]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [31, 22, 29, 15, 25, 25, 24, 27, 17, 25], "hlc": [921719, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [31, 27, 32, 17, 25, 25, 25, 27, 20, 25], "hlc": [921719, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [27, 24, 28, 15, 22, 28, 21, 31, 17, 28], "hlc": [921720, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [30, 30, 29, 19, 23, 21, 18, 28, 20, 24], "hlc": [921719, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [27, 24, 30, 15, 28, 29, 21, 25, 16, 19], "hlc": [921717, 13]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [27, 24, 28, 15, 20, 30, 21, 25, 16, 19], "hlc": [921717, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [23, 22, 25, 13, 22, 17, 18, 25, 21, 24], "hlc": [921720, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [30, 31, 30, 19, 28, 29, 21, 28, 20, 24], "hlc": [921719, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [31, 30, 32, 19, 25, 25, 26, 28, 20, 25], "hlc": [921720, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [31, 30, 32, 19, 25, 30, 27, 28, 20, 25], "hlc": [921720, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [27, 24, 28, 15, 22, 28, 21, 32, 21, 28], "hlc": [921720, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [32, 20, 29, 15, 20, 21, 14, 27, 14, 19], "hlc": [921719, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [30, 32, 30, 19, 28, 29, 21, 28, 20, 24], "hlc": [921719, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [23, 27, 33, 17, 23, 20, 18, 25, 20, 24], "hlc": [921719, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [27, 24, 30, 15, 29, 29, 21, 25, 16, 19], "hlc": [921717, 14]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [27, 24, 28, 15, 20, 31, 21, 25, 16, 19], "hlc": [921717, 13]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [31, 30, 32, 19, 25, 30, 28, 28, 20, 25], "hlc": [921720, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [27, 24, 28, 15, 22, 28, 21, 29, 17, 29], "hlc": [921721, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [32, 33, 30, 19, 28, 29, 21, 28, 20, 24], "hlc": [921719, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [30, 32, 30, 19, 28, 32, 21, 28, 20, 24], "hlc": [921719, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [30, 32, 30, 19, 29, 33, 21, 28, 20, 24], "hlc": [921719, 10]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [31, 32, 32, 19, 29, 34, 28, 28, 20, 25], "hlc": [921720, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [31, 30, 32, 19, 25, 30, 29, 29, 20, 29], "hlc": [921721, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [27, 24, 28, 15, 22, 31, 21, 25, 22, 24], "hlc": [921721, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [27, 27, 33, 17, 23, 28, 21, 29, 20, 30], "hlc": [921721, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [33, 20, 29, 15, 20, 21, 14, 27, 14, 19], "hlc": [921719, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [23, 27, 34, 17, 23, 20, 18, 25, 20, 24], "hlc": [921719, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [17, 19, 27, 21, 23, 17, 12, 30, 14, 19], "hlc": [921717, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [27, 24, 28, 15, 22, 31, 21, 25, 23, 24], "hlc": [921721, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [27, 27, 34, 17, 30, 29, 21, 25, 20, 24], "hlc": [921719, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [33, 27, 33, 17, 23, 28, 21, 29, 20, 31], "hlc": [921722, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [33, 27, 33, 21, 23, 28, 21, 30, 20, 32], "hlc": [921722, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [33, 27, 33, 21, 23, 31, 21, 30, 23, 33], "hlc": [921722, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [34, 20, 29, 15, 20, 21, 14, 27, 14, 19], "hlc": [921720, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [32, 34, 30, 19, 28, 29, 21, 28, 20, 24], "hlc": [921719, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [23, 27, 35, 17, 23, 20, 18, 25, 20, 24], "hlc": [921719, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [17, 19, 27, 22, 23, 17, 12, 30, 14, 19], "hlc": [921717, 11]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [34, 20, 29, 23, 23, 21, 14, 30, 14, 19], "hlc": [921720, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [27, 27, 35, 17, 31, 29, 21, 25, 20, 24], "hlc": [921719, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [27, 27, 35, 22, 32, 29, 21, 30, 20, 24], "hlc": [921719, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [33, 34, 33, 21, 28, 31, 21, 30, 23, 34], "hlc": [921722, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [35, 20, 29, 15, 20, 21, 14, 27, 14, 19], "hlc": [921720, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [23, 27, 36, 17, 23, 20, 18, 25, 20, 24], "hlc": [921719, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [34, 20, 29, 24, 23, 21, 14, 30, 14, 19], "hlc": [921720, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [27, 27, 35, 22, 33, 29, 21, 30, 20, 24], "hlc": [921719, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [31, 30, 32, 19, 25, 30, 30, 29, 20, 29], "hlc": [921721, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [27, 24, 28, 15, 22, 28, 21, 33, 21, 28], "hlc": [921720, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [36, 20, 29, 24, 23, 21, 14, 30, 14, 19], "hlc": [921721, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [31, 30, 37, 19, 25, 30, 30, 29, 20, 29], "hlc": [921721, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [31, 30, 38, 19, 25, 30, 30, 33, 21, 29], "hlc": [921721, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [35, 32, 32, 19, 29, 35, 28, 28, 20, 25], "hlc": [921720, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [35, 32, 35, 22, 33, 36, 28, 30, 20, 25], "hlc": [921720, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [27, 27, 36, 17, 23, 28, 21, 34, 21, 28], "hlc": [921720, 6]}
