INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 39200, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 3.5, actual clock drifts: [-1.3534631983329302, -2.138564589543664, 0.4992127354699649, -1.4924748262448597, 0.08732003445784375, -3.280038562311149, 0.7357142047804999, 2.1196566151809986, -3.3795911692662695, 0.8531973761167846]
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [10, 15, 16, 10, 14, 11, 16, 9, 12, 18], "hlc": [921544, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [12, 6, 10, 8, 10, 13, 4, 2, 16, 9], "hlc": [921540, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [4, 9, 16, 12, 14, 11, 9, 7, 8, 20], "hlc": [921543, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [13, 17, 19, 17, 16, 15, 11, 7, 11, 16], "hlc": [921542, 14]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [12, 17, 19, 18, 16, 15, 11, 7, 16, 16], "hlc": [921542, 14]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [4, 12, 16, 12, 16, 16, 11, 7, 8, 20], "hlc": [921543, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [9, 15, 18, 13, 18, 12, 11, 11, 11, 16], "hlc": [921545, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [12, 18, 12, 8, 14, 13, 11, 6, 17, 16], "hlc": [921542, 11]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [9, 9, 21, 12, 14, 13, 9, 7, 14, 21], "hlc": [921543, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [10, 15, 21, 12, 14, 13, 16, 9, 14, 22], "hlc": [921544, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [14, 17, 19, 17, 16, 15, 11, 7, 11, 16], "hlc": [921542, 15]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [11, 19, 12, 8, 14, 11, 11, 6, 11, 16], "hlc": [921542, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [9, 9, 22, 10, 12, 13, 9, 5, 14, 13], "hlc": [921543, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [12, 17, 19, 19, 16, 15, 11, 7, 16, 16], "hlc": [921542, 15]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [4, 12, 18, 10, 19, 12, 11, 6, 8, 13], "hlc": [921543, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [10, 15, 16, 10, 14, 11, 17, 9, 12, 18], "hlc": [921544, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [9, 15, 18, 13, 18, 12, 11, 12, 11, 16], "hlc": [921545, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [12, 18, 12, 8, 14, 13, 11, 6, 18, 16], "hlc": [921542, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [10, 15, 21, 12, 14, 13, 16, 9, 14, 23], "hlc": [921544, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [15, 17, 19, 19, 16, 15, 11, 7, 16, 16], "hlc": [921542, 16]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [16, 17, 19, 19, 16, 15, 17, 9, 16, 18], "hlc": [921544, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [12, 18, 23, 10, 14, 13, 11, 6, 18, 16], "hlc": [921544, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [12, 17, 22, 20, 16, 15, 11, 7, 16, 16], "hlc": [921543, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [12, 17, 22, 21, 19, 15, 11, 7, 16, 16], "hlc": [921543, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [9, 15, 18, 13, 20, 12, 11, 12, 11, 16], "hlc": [921545, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [14, 18, 19, 17, 16, 15, 11, 7, 19, 16], "hlc": [921542, 16]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [14, 18, 21, 17, 16, 15, 16, 9, 20, 23], "hlc": [921544, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [11, 19, 21, 12, 14, 13, 16, 9, 14, 24], "hlc": [921544, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [17, 17, 19, 19, 16, 15, 17, 9, 16, 18], "hlc": [921544, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [12, 18, 24, 10, 14, 13, 11, 6, 18, 16], "hlc": [921544, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [12, 17, 22, 22, 19, 15, 11, 7, 16, 16], "hlc": [921543, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [9, 15, 18, 13, 21, 12, 11, 12, 11, 16], "hlc": [921545, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [4, 12, 16, 12, 16, 17, 11, 7, 8, 20], "hlc": [921543, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [10, 15, 16, 10, 14, 11, 18, 9, 12, 18], "hlc": [921544, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [11, 19, 21, 12, 14, 13, 16, 9, 14, 25], "hlc": [921544, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [18, 18, 24, 19, 16, 15, 17, 9, 18, 18], "hlc": [921544, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [19, 19, 24, 19, 16, 15, 17, 9, 18, 25], "hlc": [921544, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [10, 15, 18, 13, 22, 12, 18, 12, 12, 18], "hlc": [921545, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [12, 17, 22, 22, 19, 15, 11, 13, 16, 16], "hlc": [921546, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [12, 17, 22, 22, 21, 15, 11, 14, 16, 16], "hlc": [921546, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [17, 18, 21, 19, 16, 15, 17, 9, 21, 23], "hlc": [921544, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [17, 18, 21, 19, 16, 17, 17, 9, 22, 23], "hlc": [921544, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [20, 19, 24, 19, 16, 15, 17, 9, 18, 25], "hlc": [921544, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [10, 15, 16, 10, 14, 11, 19, 9, 12, 18], "hlc": [921544, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [12, 17, 22, 22, 21, 15, 11, 15, 16, 16], "hlc": [921546, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [17, 18, 21, 19, 16, 17, 17, 9, 23, 23], "hlc": [921544, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [11, 19, 21, 12, 14, 13, 16, 9, 14, 26], "hlc": [921544, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [21, 19, 24, 19, 16, 17, 17, 9, 23, 25], "hlc": [921544, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [20, 19, 25, 19, 16, 15, 17, 9, 18, 25], "hlc": [921545, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [12, 17, 22, 23, 19, 15, 19, 9, 16, 18], "hlc": [921544, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [12, 17, 22, 22, 21, 18, 11, 15, 16, 20], "hlc": [921546, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [12, 19, 22, 22, 21, 15, 16, 16, 16, 26], "hlc": [921546, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [22, 19, 24, 19, 16, 17, 17, 9, 23, 25], "hlc": [921544, 11]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [11, 20, 12, 8, 14, 11, 11, 6, 11, 16], "hlc": [921542, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [10, 15, 18, 13, 23, 12, 18, 12, 12, 18], "hlc": [921545, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [12, 17, 22, 22, 21, 19, 11, 15, 16, 20], "hlc": [921546, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [12, 19, 22, 22, 21, 15, 16, 17, 16, 26], "hlc": [921546, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [11, 19, 21, 12, 14, 13, 16, 9, 14, 27], "hlc": [921545, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [11, 21, 18, 13, 23, 12, 18, 12, 12, 18], "hlc": [921545, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [12, 17, 22, 22, 24, 19, 18, 15, 16, 20], "hlc": [921546, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [12, 19, 22, 22, 25, 19, 18, 15, 16, 27], "hlc": [921546, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [22, 19, 24, 22, 21, 17, 17, 18, 23, 26], "hlc": [921547, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [17, 20, 21, 19, 16, 17, 17, 9, 24, 23], "hlc": [921544, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [12, 19, 22, 22, 21, 15, 16, 17, 16, 28], "hlc": [921546, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [23, 19, 24, 19, 16, 17, 17, 9, 23, 25], "hlc": [921544, 12]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [11, 22, 18, 13, 23, 12, 18, 12, 12, 18], "hlc": [921545, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [12, 17, 22, 24, 19, 15, 19, 9, 16, 18], "hlc": [921544, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [12, 19, 22, 22, 26, 19, 18, 15, 16, 27], "hlc": [921546, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [10, 15, 16, 10, 14, 11, 20, 9, 12, 18], "hlc": [921545, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [22, 19, 24, 22, 21, 17, 17, 19, 23, 26], "hlc": [921547, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [17, 20, 21, 19, 16, 17, 17, 9, 25, 23], "hlc": [921544, 11]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [12, 23, 22, 24, 23, 15, 19, 12, 16, 18], "hlc": [921545, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [12, 19, 22, 25, 26, 19, 19, 15, 16, 27], "hlc": [921546, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [23, 19, 24, 19, 16, 17, 21, 9, 23, 25], "hlc": [921546, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [23, 19, 24, 22, 21, 17, 22, 19, 23, 26], "hlc": [921547, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [22, 22, 24, 22, 23, 17, 18, 20, 23, 26], "hlc": [921547, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [12, 19, 22, 22, 21, 15, 20, 17, 16, 29], "hlc": [921546, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [17, 20, 22, 22, 21, 17, 20, 17, 25, 30], "hlc": [921546, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [20, 19, 26, 19, 16, 15, 17, 9, 18, 25], "hlc": [921546, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [23, 19, 24, 22, 21, 17, 23, 19, 23, 26], "hlc": [921547, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [17, 20, 21, 19, 16, 17, 17, 9, 26, 23], "hlc": [921544, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [17, 20, 22, 22, 21, 17, 20, 17, 25, 31], "hlc": [921546, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [23, 24, 24, 24, 23, 17, 23, 19, 23, 26], "hlc": [921547, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [17, 20, 22, 22, 27, 19, 20, 17, 25, 31], "hlc": [921546, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [23, 19, 26, 22, 21, 17, 24, 19, 23, 26], "hlc": [921547, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [22, 22, 24, 22, 23, 17, 18, 21, 26, 26], "hlc": [921548, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [23, 25, 24, 24, 23, 17, 23, 19, 23, 26], "hlc": [921547, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [20, 19, 27, 19, 16, 15, 17, 9, 18, 25], "hlc": [921546, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [17, 20, 22, 22, 28, 19, 20, 17, 25, 31], "hlc": [921546, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [22, 22, 24, 22, 23, 17, 18, 22, 26, 26], "hlc": [921548, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [17, 20, 22, 22, 21, 17, 20, 17, 25, 32], "hlc": [921546, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [24, 25, 24, 24, 23, 17, 23, 19, 23, 26], "hlc": [921547, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [23, 26, 24, 24, 23, 17, 23, 19, 25, 32], "hlc": [921547, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [22, 22, 24, 22, 23, 20, 18, 22, 26, 26], "hlc": [921548, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [22, 22, 27, 22, 23, 17, 18, 23, 26, 26], "hlc": [921548, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [22, 22, 27, 22, 28, 19, 20, 24, 26, 31], "hlc": [921548, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [23, 27, 24, 24, 23, 17, 23, 19, 25, 32], "hlc": [921547, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [12, 19, 22, 26, 26, 19, 19, 15, 16, 27], "hlc": [921546, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [23, 27, 24, 27, 26, 19, 23, 19, 25, 32], "hlc": [921547, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [17, 20, 22, 26, 26, 19, 19, 15, 27, 27], "hlc": [921546, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [20, 19, 28, 19, 16, 15, 17, 9, 18, 25], "hlc": [921547, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [23, 27, 24, 28, 26, 19, 23, 19, 25, 32], "hlc": [921547, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [22, 22, 24, 22, 23, 21, 18, 22, 26, 26], "hlc": [921548, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [23, 19, 26, 22, 21, 17, 25, 19, 23, 26], "hlc": [921547, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [22, 22, 27, 22, 28, 19, 20, 25, 26, 31], "hlc": [921549, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [17, 20, 22, 22, 21, 17, 20, 17, 25, 33], "hlc": [921547, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [23, 28, 27, 24, 28, 19, 23, 25, 26, 32], "hlc": [921549, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [20, 20, 29, 22, 21, 17, 20, 17, 25, 33], "hlc": [921548, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [23, 27, 24, 28, 29, 19, 23, 19, 25, 32], "hlc": [921547, 10]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [23, 22, 26, 22, 23, 22, 25, 22, 26, 26], "hlc": [921548, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [23, 22, 26, 22, 23, 21, 26, 22, 26, 26], "hlc": [921548, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [20, 20, 28, 26, 26, 19, 19, 15, 28, 27], "hlc": [921547, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [23, 27, 24, 28, 30, 19, 23, 19, 25, 32], "hlc": [921547, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [22, 22, 27, 22, 28, 19, 20, 26, 26, 31], "hlc": [921549, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [25, 27, 24, 28, 30, 19, 23, 19, 25, 32], "hlc": [921547, 12]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [26, 27, 27, 28, 30, 19, 23, 26, 26, 32], "hlc": [921549, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [27, 27, 27, 28, 30, 19, 23, 26, 26, 32], "hlc": [921549, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [20, 20, 30, 22, 21, 17, 20, 17, 25, 33], "hlc": [921548, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [23, 27, 24, 29, 26, 19, 23, 19, 25, 32], "hlc": [921547, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [23, 27, 24, 28, 31, 19, 23, 19, 25, 32], "hlc": [921548, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [23, 22, 26, 22, 23, 21, 27, 22, 26, 26], "hlc": [921548, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [22, 22, 27, 22, 28, 19, 20, 27, 26, 31], "hlc": [921550, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [17, 20, 22, 22, 21, 17, 20, 17, 25, 34], "hlc": [921548, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [27, 27, 27, 30, 30, 19, 23, 26, 26, 32], "hlc": [921549, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [23, 27, 26, 29, 26, 21, 28, 22, 26, 32], "hlc": [921549, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [23, 27, 27, 29, 28, 21, 29, 27, 26, 32], "hlc": [921550, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [23, 27, 27, 29, 28, 21, 30, 27, 26, 34], "hlc": [921550, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [22, 22, 30, 22, 28, 19, 20, 28, 26, 33], "hlc": [921550, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [23, 27, 28, 28, 31, 19, 23, 19, 29, 32], "hlc": [921548, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [23, 27, 28, 28, 31, 21, 27, 22, 30, 32], "hlc": [921548, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [28, 27, 27, 28, 30, 19, 23, 26, 26, 32], "hlc": [921549, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [23, 29, 27, 24, 28, 19, 23, 25, 26, 32], "hlc": [921549, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [27, 27, 27, 31, 30, 19, 23, 26, 26, 32], "hlc": [921549, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [23, 27, 24, 28, 32, 19, 23, 19, 25, 32], "hlc": [921548, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [23, 22, 26, 22, 23, 23, 25, 22, 26, 26], "hlc": [921548, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [23, 27, 27, 29, 28, 21, 31, 27, 26, 34], "hlc": [921550, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [22, 22, 30, 22, 28, 19, 20, 29, 26, 33], "hlc": [921550, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [23, 27, 28, 28, 31, 21, 27, 22, 31, 32], "hlc": [921548, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [23, 30, 27, 28, 32, 19, 23, 25, 26, 32], "hlc": [921549, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [23, 31, 27, 28, 32, 23, 25, 25, 26, 32], "hlc": [921549, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [28, 27, 31, 28, 30, 19, 23, 26, 26, 33], "hlc": [921549, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [28, 27, 32, 28, 31, 21, 27, 26, 31, 33], "hlc": [921549, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [27, 27, 27, 31, 33, 19, 23, 26, 26, 32], "hlc": [921549, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [23, 29, 28, 28, 31, 21, 27, 25, 32, 32], "hlc": [921549, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [23, 29, 28, 29, 31, 21, 31, 27, 33, 34], "hlc": [921550, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [22, 22, 30, 22, 28, 19, 20, 29, 26, 35], "hlc": [921550, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [29, 27, 27, 28, 30, 19, 23, 26, 26, 32], "hlc": [921549, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [23, 32, 27, 28, 32, 23, 25, 25, 26, 32], "hlc": [921549, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [28, 27, 33, 28, 31, 21, 27, 26, 31, 33], "hlc": [921549, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [27, 27, 27, 32, 30, 19, 23, 26, 26, 32], "hlc": [921549, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [27, 27, 27, 31, 34, 19, 23, 26, 26, 32], "hlc": [921549, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [23, 27, 27, 29, 28, 21, 32, 27, 26, 34], "hlc": [921550, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [22, 22, 30, 22, 28, 19, 20, 30, 26, 33], "hlc": [921551, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [22, 22, 30, 22, 28, 19, 20, 29, 26, 36], "hlc": [921550, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [30, 27, 27, 29, 30, 21, 32, 27, 26, 34], "hlc": [921550, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [27, 33, 27, 31, 34, 23, 25, 26, 26, 32], "hlc": [921549, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [29, 27, 27, 28, 30, 24, 25, 26, 26, 32], "hlc": [921549, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [29, 27, 27, 32, 30, 25, 25, 26, 26, 32], "hlc": [921549, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [29, 27, 30, 32, 30, 26, 25, 30, 26, 33], "hlc": [921551, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [29, 27, 30, 32, 30, 27, 25, 30, 26, 36], "hlc": [921551, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [28, 29, 33, 29, 31, 21, 31, 27, 34, 34], "hlc": [921550, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [23, 32, 30, 28, 32, 23, 25, 29, 26, 37], "hlc": [921550, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [31, 27, 27, 29, 30, 21, 32, 27, 26, 34], "hlc": [921550, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [27, 34, 27, 31, 34, 23, 25, 26, 26, 32], "hlc": [921549, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [27, 27, 27, 33, 30, 19, 23, 26, 26, 32], "hlc": [921549, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [29, 27, 30, 32, 30, 28, 25, 30, 26, 36], "hlc": [921551, 3]}
