INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 44500, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 6.5, actual clock drifts: [4.934065913022955, 4.321506688542689, -0.7359559431406693, -0.4020311310230609, -2.8844492468372165, 6.211208571283658, -5.636824231886484, 3.7072094771019, -2.398418839343095, -2.7461644659817117]
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [12, 9, 9, 20, 14, 15, 15, 7, 12, 14], "hlc": [921700, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [8, 9, 8, 20, 6, 16, 15, 7, 12, 14], "hlc": [921701, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [13, 12, 13, 20, 10, 14, 20, 7, 12, 21], "hlc": [921700, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [4, 9, 8, 11, 2, 0, 10, 9, 9, 11], "hlc": [921698, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [7, 11, 11, 13, 6, 7, 13, 3, 14, 17], "hlc": [921698, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [17, 16, 11, 22, 9, 10, 15, 8, 14, 19], "hlc": [921700, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [16, 16, 11, 22, 15, 15, 15, 8, 12, 19], "hlc": [921700, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [16, 16, 11, 22, 16, 16, 15, 8, 12, 19], "hlc": [921701, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [16, 16, 11, 22, 17, 16, 15, 9, 12, 19], "hlc": [921701, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [10, 17, 11, 21, 9, 10, 15, 8, 15, 19], "hlc": [921699, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [12, 17, 11, 21, 14, 15, 15, 8, 16, 19], "hlc": [921700, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [13, 12, 13, 20, 10, 14, 20, 7, 12, 22], "hlc": [921700, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [10, 18, 11, 21, 9, 10, 15, 8, 12, 19], "hlc": [921699, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [5, 3, 14, 11, 10, 7, 8, 1, 10, 8], "hlc": [921698, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [16, 16, 11, 22, 18, 16, 15, 9, 12, 19], "hlc": [921701, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [13, 12, 13, 20, 10, 14, 21, 7, 12, 21], "hlc": [921700, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [4, 9, 8, 11, 2, 0, 10, 10, 9, 11], "hlc": [921699, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [12, 17, 11, 21, 14, 15, 15, 8, 17, 19], "hlc": [921700, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [13, 12, 13, 20, 10, 14, 20, 7, 12, 23], "hlc": [921700, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [18, 16, 13, 22, 10, 14, 21, 8, 14, 21], "hlc": [921700, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [19, 16, 13, 22, 10, 14, 21, 8, 14, 23], "hlc": [921700, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [10, 19, 11, 21, 9, 10, 15, 10, 12, 19], "hlc": [921700, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [12, 18, 11, 24, 12, 10, 15, 8, 12, 19], "hlc": [921699, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [13, 17, 13, 21, 14, 15, 22, 8, 17, 21], "hlc": [921700, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [16, 16, 11, 22, 18, 16, 15, 11, 12, 19], "hlc": [921701, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [13, 12, 14, 20, 10, 14, 20, 7, 12, 24], "hlc": [921700, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [20, 16, 13, 22, 10, 14, 21, 8, 14, 23], "hlc": [921700, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [10, 20, 11, 21, 9, 10, 15, 10, 12, 19], "hlc": [921700, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [5, 3, 15, 11, 10, 7, 8, 1, 10, 8], "hlc": [921698, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [16, 16, 11, 22, 18, 16, 15, 12, 12, 19], "hlc": [921701, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [12, 17, 11, 21, 14, 15, 15, 8, 18, 19], "hlc": [921700, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [13, 12, 14, 20, 10, 14, 20, 7, 12, 25], "hlc": [921700, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [12, 18, 15, 25, 12, 10, 15, 8, 12, 19], "hlc": [921699, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [12, 17, 11, 21, 14, 17, 15, 8, 18, 19], "hlc": [921702, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [13, 17, 14, 21, 14, 18, 20, 8, 18, 25], "hlc": [921702, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [13, 20, 13, 21, 14, 15, 23, 10, 17, 21], "hlc": [921700, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [20, 16, 14, 22, 10, 14, 21, 8, 14, 26], "hlc": [921700, 11]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [20, 16, 14, 22, 18, 16, 21, 12, 14, 27], "hlc": [921701, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [21, 16, 13, 22, 10, 14, 21, 8, 14, 23], "hlc": [921701, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [10, 21, 11, 21, 9, 10, 15, 10, 12, 19], "hlc": [921700, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [12, 18, 15, 26, 12, 10, 15, 8, 12, 19], "hlc": [921699, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [13, 20, 13, 21, 14, 15, 24, 10, 17, 21], "hlc": [921700, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [16, 16, 11, 22, 18, 16, 15, 13, 12, 19], "hlc": [921701, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [12, 17, 11, 21, 14, 15, 15, 8, 19, 19], "hlc": [921700, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [22, 20, 13, 22, 14, 15, 24, 10, 17, 23], "hlc": [921701, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [10, 21, 16, 21, 10, 10, 15, 10, 12, 19], "hlc": [921700, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [12, 21, 17, 21, 14, 15, 15, 10, 19, 19], "hlc": [921700, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [16, 18, 15, 27, 18, 16, 15, 13, 12, 19], "hlc": [921701, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [21, 16, 13, 22, 19, 16, 21, 9, 14, 23], "hlc": [921701, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [13, 20, 15, 26, 14, 15, 25, 10, 17, 21], "hlc": [921700, 11]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [23, 20, 13, 22, 14, 15, 24, 10, 17, 23], "hlc": [921701, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [12, 21, 18, 21, 14, 15, 15, 10, 19, 19], "hlc": [921700, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [21, 16, 13, 22, 20, 16, 21, 9, 14, 23], "hlc": [921701, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [13, 17, 14, 21, 14, 19, 20, 8, 18, 25], "hlc": [921703, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [12, 17, 11, 21, 14, 15, 15, 8, 20, 19], "hlc": [921700, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [24, 20, 13, 22, 14, 15, 24, 10, 20, 23], "hlc": [921702, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [16, 18, 15, 28, 18, 19, 20, 13, 18, 25], "hlc": [921703, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [21, 21, 18, 22, 21, 16, 21, 10, 19, 23], "hlc": [921701, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [23, 20, 15, 26, 14, 15, 26, 10, 17, 23], "hlc": [921701, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [23, 20, 15, 26, 20, 16, 27, 10, 17, 23], "hlc": [921701, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [16, 18, 15, 29, 18, 19, 20, 13, 18, 25], "hlc": [921703, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [21, 21, 18, 22, 22, 16, 21, 10, 19, 23], "hlc": [921701, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [13, 17, 14, 21, 14, 20, 20, 8, 18, 25], "hlc": [921703, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [23, 20, 15, 26, 20, 16, 28, 10, 17, 23], "hlc": [921701, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [16, 16, 11, 22, 18, 16, 15, 14, 12, 19], "hlc": [921701, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [12, 17, 11, 21, 14, 15, 15, 8, 21, 19], "hlc": [921700, 11]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [21, 22, 18, 22, 22, 16, 21, 10, 19, 23], "hlc": [921702, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [16, 21, 19, 29, 18, 19, 20, 13, 19, 25], "hlc": [921703, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [16, 21, 20, 29, 18, 19, 20, 14, 19, 25], "hlc": [921703, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [21, 21, 18, 22, 23, 20, 21, 10, 19, 25], "hlc": [921703, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [16, 17, 11, 22, 18, 16, 15, 15, 21, 19], "hlc": [921701, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [23, 20, 15, 26, 20, 16, 28, 10, 22, 23], "hlc": [921701, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [25, 20, 13, 22, 14, 15, 24, 10, 20, 23], "hlc": [921702, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [21, 23, 18, 22, 22, 16, 21, 10, 19, 23], "hlc": [921702, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [16, 18, 15, 30, 18, 19, 20, 13, 18, 25], "hlc": [921703, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [21, 21, 18, 22, 24, 20, 21, 10, 19, 25], "hlc": [921703, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [13, 17, 14, 21, 14, 21, 20, 8, 18, 25], "hlc": [921704, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [23, 20, 15, 26, 20, 16, 29, 10, 17, 23], "hlc": [921701, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [16, 17, 11, 22, 18, 16, 15, 16, 21, 19], "hlc": [921701, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [26, 21, 18, 22, 24, 20, 24, 10, 20, 25], "hlc": [921703, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [21, 23, 21, 29, 22, 19, 21, 14, 19, 25], "hlc": [921703, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [21, 21, 18, 22, 25, 20, 21, 16, 21, 25], "hlc": [921703, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [25, 20, 13, 22, 18, 16, 24, 17, 21, 23], "hlc": [921702, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [25, 20, 15, 26, 20, 16, 29, 18, 21, 23], "hlc": [921702, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [23, 20, 15, 26, 20, 21, 28, 10, 23, 25], "hlc": [921704, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [20, 18, 15, 30, 18, 19, 21, 13, 18, 28], "hlc": [921703, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [27, 21, 18, 22, 24, 20, 24, 10, 20, 25], "hlc": [921703, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [21, 23, 22, 29, 22, 19, 21, 14, 19, 25], "hlc": [921703, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [21, 21, 18, 22, 26, 20, 21, 16, 21, 25], "hlc": [921703, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [13, 17, 14, 21, 14, 22, 20, 8, 18, 25], "hlc": [921704, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [23, 20, 15, 26, 20, 16, 30, 10, 17, 23], "hlc": [921701, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [23, 20, 15, 26, 20, 21, 28, 10, 24, 25], "hlc": [921704, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [20, 18, 15, 30, 18, 19, 21, 13, 18, 29], "hlc": [921703, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [27, 24, 18, 22, 24, 20, 24, 10, 20, 25], "hlc": [921703, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [27, 25, 18, 26, 24, 20, 30, 10, 20, 25], "hlc": [921703, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [21, 21, 18, 22, 27, 22, 21, 16, 21, 25], "hlc": [921704, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [21, 21, 18, 30, 28, 22, 21, 16, 21, 29], "hlc": [921704, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [25, 23, 22, 29, 22, 19, 29, 19, 21, 25], "hlc": [921703, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [21, 21, 18, 30, 26, 20, 21, 16, 21, 30], "hlc": [921703, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [23, 21, 18, 30, 26, 21, 28, 16, 24, 31], "hlc": [921704, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [28, 21, 18, 22, 24, 20, 24, 10, 20, 25], "hlc": [921703, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [27, 26, 18, 26, 24, 20, 30, 10, 20, 25], "hlc": [921703, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [21, 23, 23, 29, 22, 19, 21, 14, 19, 25], "hlc": [921703, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [16, 18, 15, 31, 18, 19, 20, 13, 18, 25], "hlc": [921703, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [21, 21, 18, 30, 29, 22, 21, 16, 21, 29], "hlc": [921704, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [25, 23, 22, 29, 22, 19, 29, 20, 21, 25], "hlc": [921703, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [23, 20, 15, 26, 20, 21, 28, 10, 25, 25], "hlc": [921704, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [23, 21, 18, 30, 26, 21, 28, 16, 24, 32], "hlc": [921704, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [29, 21, 18, 31, 24, 20, 24, 13, 20, 25], "hlc": [921704, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [30, 23, 22, 31, 24, 20, 29, 20, 21, 25], "hlc": [921704, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [27, 26, 24, 29, 24, 20, 30, 14, 20, 25], "hlc": [921703, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [23, 21, 18, 30, 30, 22, 28, 16, 24, 32], "hlc": [921704, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [23, 20, 15, 26, 20, 21, 31, 10, 25, 25], "hlc": [921704, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [25, 23, 22, 30, 29, 22, 29, 21, 21, 29], "hlc": [921704, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [23, 23, 23, 29, 22, 21, 28, 14, 26, 25], "hlc": [921704, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [28, 21, 18, 30, 26, 21, 28, 16, 24, 33], "hlc": [921704, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [31, 23, 22, 31, 24, 20, 29, 20, 21, 25], "hlc": [921704, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [27, 26, 25, 29, 24, 20, 30, 14, 20, 25], "hlc": [921703, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [23, 20, 15, 26, 20, 21, 32, 10, 25, 25], "hlc": [921704, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [25, 23, 22, 30, 29, 22, 29, 22, 21, 29], "hlc": [921704, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [23, 23, 23, 29, 22, 21, 28, 14, 27, 25], "hlc": [921704, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [27, 27, 18, 26, 24, 21, 32, 10, 25, 25], "hlc": [921704, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [27, 28, 23, 29, 24, 21, 32, 14, 27, 25], "hlc": [921704, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [25, 23, 22, 30, 31, 22, 29, 22, 24, 32], "hlc": [921704, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [31, 23, 22, 31, 29, 22, 29, 23, 21, 29], "hlc": [921704, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [28, 26, 25, 30, 26, 21, 30, 16, 24, 34], "hlc": [921704, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [32, 23, 22, 31, 24, 20, 29, 20, 21, 25], "hlc": [921704, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [27, 26, 26, 29, 24, 20, 30, 14, 20, 25], "hlc": [921703, 11]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [16, 18, 15, 32, 18, 19, 20, 13, 18, 25], "hlc": [921703, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [25, 23, 22, 30, 32, 22, 29, 22, 24, 32], "hlc": [921704, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [13, 17, 14, 21, 14, 23, 20, 8, 18, 25], "hlc": [921706, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [23, 20, 15, 26, 20, 21, 33, 10, 25, 25], "hlc": [921704, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [31, 23, 22, 31, 29, 22, 29, 24, 21, 29], "hlc": [921704, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [23, 23, 23, 29, 22, 21, 28, 14, 28, 25], "hlc": [921704, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [33, 23, 22, 31, 24, 23, 29, 20, 21, 25], "hlc": [921706, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [34, 23, 22, 31, 24, 23, 33, 20, 25, 25], "hlc": [921706, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [35, 23, 23, 31, 24, 23, 33, 20, 28, 25], "hlc": [921706, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [27, 29, 26, 29, 24, 21, 32, 14, 27, 25], "hlc": [921704, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [27, 30, 26, 30, 32, 22, 32, 22, 27, 32], "hlc": [921704, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [31, 31, 26, 31, 32, 22, 32, 24, 27, 32], "hlc": [921704, 10]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [23, 20, 15, 32, 20, 21, 34, 13, 25, 25], "hlc": [921704, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [32, 26, 25, 31, 26, 21, 30, 20, 24, 35], "hlc": [921704, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [36, 23, 23, 31, 24, 23, 33, 20, 28, 25], "hlc": [921706, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [27, 26, 27, 29, 24, 20, 30, 14, 20, 25], "hlc": [921703, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [25, 23, 22, 30, 33, 22, 29, 22, 24, 32], "hlc": [921704, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [13, 17, 14, 21, 14, 24, 20, 8, 18, 25], "hlc": [921706, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [23, 20, 15, 32, 20, 21, 35, 13, 25, 25], "hlc": [921704, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [31, 23, 22, 31, 29, 22, 29, 25, 21, 29], "hlc": [921704, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [23, 23, 23, 29, 22, 21, 28, 14, 29, 25], "hlc": [921704, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [37, 23, 23, 31, 24, 24, 33, 20, 28, 25], "hlc": [921706, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [36, 32, 26, 31, 32, 23, 33, 24, 28, 32], "hlc": [921706, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [36, 33, 26, 31, 33, 23, 33, 24, 28, 32], "hlc": [921706, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [36, 34, 26, 31, 33, 23, 33, 24, 29, 32], "hlc": [921706, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [31, 23, 22, 31, 29, 25, 29, 25, 21, 29], "hlc": [921707, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [27, 26, 27, 29, 24, 21, 30, 14, 30, 25], "hlc": [921704, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [27, 26, 27, 32, 24, 21, 35, 14, 31, 25], "hlc": [921704, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [38, 23, 23, 31, 24, 24, 33, 20, 28, 25], "hlc": [921706, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [36, 35, 26, 31, 33, 23, 33, 24, 29, 32], "hlc": [921706, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [16, 18, 15, 33, 18, 19, 20, 13, 18, 25], "hlc": [921703, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [25, 23, 22, 30, 34, 22, 29, 22, 24, 32], "hlc": [921704, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [31, 23, 22, 31, 29, 22, 29, 26, 21, 29], "hlc": [921704, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [27, 26, 27, 32, 24, 21, 35, 14, 32, 25], "hlc": [921704, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [32, 26, 25, 31, 26, 21, 30, 20, 24, 36], "hlc": [921704, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [36, 36, 26, 33, 33, 23, 33, 24, 29, 32], "hlc": [921706, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [36, 37, 26, 33, 33, 23, 33, 24, 29, 36], "hlc": [921706, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [31, 26, 28, 31, 29, 22, 30, 26, 21, 29], "hlc": [921704, 11]}
