INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 41800, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 9.5, actual clock drifts: [5.480424219494598, -9.231175906599294, 3.1231980112937663, 8.535423921479932, 6.595823411711919, -1.3379105014714963, 0.4264611855407878, -6.819227306629036, 2.8346040311422573, -0.6379613963726758]
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [8, 10, 1, 7, 6, 9, 9, 10, 22, 7], "hlc": [921739, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [15, 14, 4, 15, 12, 12, 14, 13, 21, 17], "hlc": [921742, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [16, 14, 9, 15, 12, 12, 14, 13, 21, 17], "hlc": [921742, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [8, 15, 4, 7, 14, 13, 10, 13, 21, 8], "hlc": [921741, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [8, 16, 4, 7, 14, 13, 10, 13, 22, 8], "hlc": [921741, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [10, 8, 3, 17, 1, 14, 10, 12, 11, 4], "hlc": [921743, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [14, 11, 4, 15, 12, 12, 14, 15, 20, 19], "hlc": [921742, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [8, 17, 4, 7, 14, 13, 10, 13, 22, 8], "hlc": [921741, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [8, 12, 10, 13, 6, 9, 12, 10, 18, 7], "hlc": [921741, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [8, 7, 4, 7, 15, 13, 10, 13, 11, 8], "hlc": [921742, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [10, 8, 3, 17, 1, 15, 10, 12, 11, 4], "hlc": [921743, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [8, 8, 3, 15, 1, 9, 15, 12, 11, 4], "hlc": [921742, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [8, 7, 4, 7, 10, 12, 11, 16, 16, 14], "hlc": [921740, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [14, 11, 4, 15, 12, 12, 14, 15, 20, 20], "hlc": [921742, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [17, 14, 9, 15, 15, 13, 14, 13, 21, 17], "hlc": [921742, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [18, 14, 9, 17, 15, 15, 14, 13, 21, 17], "hlc": [921743, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [14, 18, 4, 15, 14, 13, 14, 15, 22, 20], "hlc": [921742, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [10, 17, 4, 18, 14, 13, 10, 13, 22, 8], "hlc": [921744, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [10, 17, 4, 19, 14, 13, 11, 16, 22, 14], "hlc": [921744, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [8, 8, 4, 15, 16, 13, 15, 13, 11, 8], "hlc": [921742, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [8, 12, 10, 13, 10, 12, 12, 17, 18, 14], "hlc": [921741, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [19, 14, 9, 17, 15, 15, 14, 13, 21, 17], "hlc": [921743, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [8, 12, 11, 13, 6, 9, 12, 10, 18, 7], "hlc": [921741, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [10, 17, 4, 20, 14, 13, 11, 16, 22, 14], "hlc": [921744, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [8, 8, 4, 15, 17, 13, 15, 13, 11, 8], "hlc": [921742, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [10, 8, 3, 17, 1, 16, 10, 12, 11, 4], "hlc": [921743, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [8, 8, 3, 15, 1, 9, 16, 12, 11, 4], "hlc": [921742, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [8, 12, 10, 13, 10, 12, 12, 18, 18, 14], "hlc": [921741, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [14, 11, 4, 15, 12, 12, 14, 15, 20, 21], "hlc": [921742, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [20, 14, 9, 17, 15, 15, 14, 15, 21, 21], "hlc": [921743, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [19, 19, 9, 17, 15, 15, 14, 15, 22, 20], "hlc": [921743, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [19, 20, 9, 17, 15, 16, 14, 15, 22, 20], "hlc": [921743, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [19, 21, 9, 17, 15, 16, 16, 15, 22, 20], "hlc": [921743, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [10, 17, 4, 21, 17, 13, 15, 16, 22, 14], "hlc": [921745, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [8, 12, 11, 15, 6, 9, 17, 12, 18, 7], "hlc": [921742, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [10, 17, 11, 20, 14, 13, 18, 16, 22, 14], "hlc": [921744, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [10, 17, 11, 20, 14, 13, 19, 18, 22, 14], "hlc": [921744, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [19, 22, 9, 17, 15, 16, 16, 15, 22, 20], "hlc": [921743, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [10, 17, 4, 22, 17, 13, 15, 16, 22, 14], "hlc": [921745, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [10, 8, 3, 17, 1, 17, 10, 12, 11, 4], "hlc": [921743, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [8, 12, 10, 13, 10, 12, 12, 19, 18, 14], "hlc": [921741, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [8, 10, 1, 7, 6, 9, 9, 10, 23, 7], "hlc": [921739, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [14, 11, 4, 15, 12, 12, 14, 15, 20, 22], "hlc": [921742, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [19, 23, 9, 17, 15, 16, 16, 15, 23, 20], "hlc": [921743, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [10, 17, 4, 22, 18, 13, 15, 16, 22, 14], "hlc": [921745, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [10, 17, 10, 22, 19, 13, 15, 19, 22, 14], "hlc": [921745, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [14, 17, 10, 22, 20, 13, 15, 19, 22, 22], "hlc": [921745, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [10, 17, 11, 20, 14, 17, 20, 18, 22, 14], "hlc": [921744, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [19, 22, 9, 17, 15, 16, 16, 15, 24, 20], "hlc": [921743, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [19, 24, 9, 17, 15, 16, 16, 15, 23, 20], "hlc": [921743, 11]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [10, 17, 4, 23, 17, 13, 15, 16, 22, 14], "hlc": [921745, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [10, 8, 3, 17, 1, 18, 10, 12, 11, 4], "hlc": [921743, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [8, 12, 10, 13, 10, 12, 12, 20, 18, 14], "hlc": [921741, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [19, 22, 9, 17, 15, 16, 16, 15, 25, 20], "hlc": [921743, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [14, 11, 4, 15, 12, 12, 14, 15, 20, 23], "hlc": [921742, 11]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [14, 12, 12, 15, 12, 12, 14, 15, 20, 23], "hlc": [921742, 12]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [10, 17, 4, 23, 17, 19, 15, 16, 22, 14], "hlc": [921745, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [19, 22, 11, 20, 15, 17, 21, 18, 25, 20], "hlc": [921744, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [19, 24, 10, 17, 15, 16, 16, 21, 23, 20], "hlc": [921743, 12]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [19, 22, 9, 17, 15, 18, 16, 15, 26, 20], "hlc": [921743, 12]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [14, 12, 10, 15, 12, 12, 14, 20, 20, 24], "hlc": [921742, 12]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [21, 14, 9, 17, 15, 15, 14, 15, 21, 21], "hlc": [921743, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [19, 25, 9, 17, 15, 16, 16, 15, 23, 20], "hlc": [921743, 12]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [10, 17, 4, 24, 17, 13, 15, 16, 22, 14], "hlc": [921746, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [19, 22, 11, 20, 15, 17, 22, 18, 25, 20], "hlc": [921744, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [19, 24, 10, 17, 15, 16, 16, 22, 23, 20], "hlc": [921743, 13]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [19, 22, 9, 17, 15, 18, 16, 15, 27, 20], "hlc": [921743, 13]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [19, 26, 11, 20, 15, 17, 22, 18, 25, 20], "hlc": [921744, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [21, 17, 9, 25, 17, 15, 15, 16, 22, 21], "hlc": [921746, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [21, 24, 10, 26, 17, 16, 16, 22, 23, 21], "hlc": [921746, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [19, 25, 11, 20, 15, 17, 23, 18, 25, 20], "hlc": [921744, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [19, 25, 11, 20, 15, 18, 24, 18, 27, 20], "hlc": [921744, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [19, 24, 10, 24, 17, 16, 16, 23, 23, 20], "hlc": [921746, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [22, 14, 9, 17, 15, 15, 14, 15, 21, 21], "hlc": [921743, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [19, 27, 11, 20, 15, 17, 22, 18, 25, 20], "hlc": [921744, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [14, 12, 13, 15, 12, 12, 14, 15, 20, 23], "hlc": [921742, 13]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [14, 17, 10, 22, 21, 13, 15, 19, 22, 22], "hlc": [921745, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [19, 25, 11, 20, 15, 18, 25, 18, 27, 20], "hlc": [921744, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [19, 22, 9, 17, 15, 18, 16, 15, 28, 20], "hlc": [921743, 14]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [14, 12, 10, 15, 12, 12, 14, 20, 20, 25], "hlc": [921742, 13]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [23, 17, 10, 22, 21, 15, 15, 19, 22, 22], "hlc": [921745, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [24, 17, 10, 22, 21, 15, 15, 20, 22, 25], "hlc": [921745, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [19, 28, 11, 20, 15, 18, 22, 18, 28, 20], "hlc": [921744, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [19, 27, 14, 20, 15, 17, 22, 18, 25, 23], "hlc": [921744, 10]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [22, 25, 11, 20, 15, 18, 26, 18, 27, 21], "hlc": [921744, 11]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [19, 22, 13, 17, 15, 18, 16, 15, 29, 23], "hlc": [921743, 15]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [19, 25, 13, 20, 15, 18, 25, 18, 30, 23], "hlc": [921744, 11]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [19, 29, 11, 20, 15, 18, 22, 18, 28, 20], "hlc": [921744, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [19, 27, 15, 20, 15, 17, 22, 18, 25, 23], "hlc": [921744, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [22, 25, 11, 20, 15, 18, 27, 18, 27, 21], "hlc": [921744, 12]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [19, 24, 10, 24, 17, 16, 16, 24, 23, 20], "hlc": [921746, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [19, 25, 13, 20, 15, 18, 25, 18, 31, 23], "hlc": [921744, 12]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [19, 29, 11, 22, 22, 18, 22, 19, 28, 22], "hlc": [921745, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [19, 29, 15, 22, 23, 18, 22, 19, 28, 23], "hlc": [921745, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [22, 25, 11, 23, 17, 20, 27, 18, 27, 21], "hlc": [921745, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [22, 25, 13, 20, 15, 18, 28, 18, 31, 23], "hlc": [921744, 13]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [19, 25, 13, 24, 17, 18, 25, 24, 32, 23], "hlc": [921746, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [25, 17, 10, 22, 21, 15, 15, 20, 22, 25], "hlc": [921745, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [19, 27, 16, 20, 15, 17, 22, 18, 25, 23], "hlc": [921744, 12]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [22, 25, 13, 20, 15, 18, 29, 18, 31, 23], "hlc": [921744, 14]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [19, 25, 13, 24, 17, 18, 25, 24, 33, 23], "hlc": [921746, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [14, 12, 10, 15, 12, 12, 14, 20, 20, 26], "hlc": [921742, 14]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [21, 25, 13, 27, 17, 18, 25, 24, 33, 23], "hlc": [921748, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [22, 29, 15, 22, 24, 18, 29, 19, 31, 23], "hlc": [921746, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [22, 25, 11, 23, 17, 21, 27, 20, 27, 26], "hlc": [921745, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [25, 24, 10, 24, 21, 16, 16, 25, 23, 25], "hlc": [921746, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [19, 27, 16, 20, 15, 17, 22, 20, 25, 27], "hlc": [921744, 13]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [22, 29, 15, 22, 25, 18, 29, 19, 31, 23], "hlc": [921746, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [25, 24, 10, 24, 21, 16, 16, 26, 23, 25], "hlc": [921746, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [19, 25, 13, 24, 17, 18, 25, 24, 34, 23], "hlc": [921746, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [19, 27, 16, 20, 15, 17, 22, 20, 25, 28], "hlc": [921744, 14]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [19, 27, 17, 24, 17, 18, 25, 24, 34, 23], "hlc": [921746, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [22, 29, 16, 22, 26, 18, 29, 20, 31, 28], "hlc": [921746, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [22, 29, 15, 23, 25, 22, 29, 20, 31, 26], "hlc": [921746, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [25, 25, 13, 24, 21, 18, 30, 26, 31, 25], "hlc": [921746, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [26, 17, 10, 22, 21, 15, 15, 20, 22, 25], "hlc": [921745, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [19, 30, 11, 20, 15, 18, 22, 18, 28, 20], "hlc": [921744, 12]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [19, 27, 18, 24, 17, 18, 25, 24, 34, 23], "hlc": [921746, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [22, 29, 16, 22, 27, 18, 29, 20, 31, 28], "hlc": [921746, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [25, 24, 10, 24, 21, 16, 16, 27, 23, 25], "hlc": [921746, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [19, 27, 16, 20, 15, 17, 22, 20, 25, 29], "hlc": [921744, 15]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [22, 30, 16, 22, 28, 18, 29, 20, 31, 28], "hlc": [921747, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [22, 30, 18, 24, 29, 18, 29, 24, 34, 28], "hlc": [921747, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [26, 29, 15, 23, 25, 23, 29, 20, 31, 26], "hlc": [921746, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [26, 29, 16, 23, 27, 24, 29, 20, 31, 28], "hlc": [921746, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [26, 29, 16, 23, 27, 25, 29, 20, 31, 29], "hlc": [921746, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [25, 27, 16, 24, 21, 17, 22, 27, 25, 30], "hlc": [921746, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [19, 31, 11, 20, 15, 18, 22, 18, 28, 20], "hlc": [921744, 13]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [19, 27, 19, 24, 17, 18, 25, 24, 34, 23], "hlc": [921746, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [21, 25, 13, 28, 17, 18, 25, 24, 33, 23], "hlc": [921749, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [26, 29, 16, 23, 27, 26, 29, 20, 31, 29], "hlc": [921746, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [25, 24, 10, 24, 21, 16, 16, 28, 23, 25], "hlc": [921746, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [19, 25, 13, 24, 17, 18, 25, 24, 35, 23], "hlc": [921746, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [25, 27, 16, 24, 21, 17, 22, 27, 25, 31], "hlc": [921746, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [27, 25, 13, 28, 21, 18, 25, 24, 33, 25], "hlc": [921749, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [19, 27, 20, 24, 17, 18, 25, 24, 35, 23], "hlc": [921746, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [25, 25, 13, 29, 21, 18, 25, 28, 33, 25], "hlc": [921749, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [22, 31, 18, 24, 30, 18, 29, 24, 34, 28], "hlc": [921747, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [26, 31, 18, 24, 31, 26, 29, 24, 34, 29], "hlc": [921747, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [25, 27, 16, 24, 21, 18, 25, 27, 36, 31], "hlc": [921746, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [25, 27, 19, 24, 21, 18, 25, 27, 34, 32], "hlc": [921746, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [26, 31, 18, 24, 32, 26, 29, 24, 34, 29], "hlc": [921747, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [26, 29, 16, 23, 27, 27, 29, 20, 31, 29], "hlc": [921746, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [25, 25, 13, 24, 21, 18, 31, 26, 31, 25], "hlc": [921746, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [25, 24, 10, 24, 21, 16, 16, 29, 23, 25], "hlc": [921746, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [25, 27, 16, 24, 21, 18, 25, 27, 37, 31], "hlc": [921746, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [25, 27, 19, 24, 21, 18, 25, 27, 34, 33], "hlc": [921746, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [25, 27, 21, 24, 21, 18, 25, 27, 35, 33], "hlc": [921746, 11]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [26, 31, 18, 30, 32, 26, 29, 28, 34, 29], "hlc": [921750, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [26, 29, 16, 24, 27, 28, 29, 29, 31, 29], "hlc": [921746, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [26, 29, 16, 24, 27, 27, 29, 30, 31, 29], "hlc": [921746, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [26, 29, 16, 24, 27, 27, 29, 31, 37, 31], "hlc": [921746, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [25, 27, 19, 24, 21, 18, 31, 27, 34, 34], "hlc": [921746, 11]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [28, 25, 13, 28, 21, 18, 25, 24, 33, 25], "hlc": [921749, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [19, 32, 11, 20, 15, 18, 22, 18, 28, 20], "hlc": [921744, 14]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [25, 27, 22, 24, 21, 18, 25, 27, 35, 33], "hlc": [921746, 12]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [26, 29, 16, 24, 27, 29, 29, 29, 31, 29], "hlc": [921746, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [25, 25, 13, 24, 21, 18, 32, 26, 31, 25], "hlc": [921746, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [25, 33, 22, 24, 21, 18, 25, 27, 35, 33], "hlc": [921746, 13]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [28, 27, 23, 28, 21, 18, 25, 27, 35, 33], "hlc": [921749, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [25, 32, 13, 24, 21, 18, 33, 26, 31, 25], "hlc": [921746, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [26, 29, 16, 24, 27, 29, 29, 29, 38, 31], "hlc": [921746, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [25, 27, 19, 24, 21, 18, 32, 27, 34, 35], "hlc": [921746, 12]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [29, 25, 13, 28, 21, 18, 25, 24, 33, 25], "hlc": [921749, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [28, 27, 24, 28, 21, 18, 25, 27, 35, 33], "hlc": [921749, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [26, 31, 18, 31, 32, 26, 29, 28, 34, 29], "hlc": [921750, 1]}
