INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 45900, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 1.5, actual clock drifts: [0.9597124974850475, 0.6468394492244554, -1.3016824811378456, 0.9856248029604497, 0.16959612478525798, 0.7963334911451918, -1.1794142461013, 0.24045884814160345, -1.3706571917734398, 0.862760447632974]
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [10, 19, 6, 9, 14, 2, 8, 15, 2, 9], "hlc": [921215, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [7, 24, 6, 19, 11, 4, 13, 14, 5, 11], "hlc": [921215, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [7, 21, 17, 15, 12, 13, 14, 17, 8, 16], "hlc": [921214, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [7, 21, 11, 15, 11, 16, 15, 14, 8, 10], "hlc": [921215, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [9, 19, 6, 9, 14, 4, 17, 19, 2, 9], "hlc": [921214, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [9, 21, 11, 15, 14, 14, 9, 21, 8, 10], "hlc": [921214, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [4, 15, 13, 7, 8, 2, 8, 11, 10, 9], "hlc": [921213, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [11, 21, 11, 15, 14, 14, 9, 21, 8, 10], "hlc": [921215, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [12, 21, 13, 15, 14, 14, 9, 21, 10, 10], "hlc": [921215, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [7, 22, 17, 20, 12, 13, 14, 17, 8, 16], "hlc": [921216, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [7, 21, 12, 15, 16, 16, 15, 15, 8, 10], "hlc": [921215, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [9, 24, 6, 19, 14, 4, 18, 19, 5, 11], "hlc": [921215, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [10, 21, 11, 15, 14, 13, 9, 17, 8, 17], "hlc": [921215, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [10, 21, 11, 15, 14, 13, 17, 19, 8, 18], "hlc": [921215, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [7, 25, 6, 19, 11, 4, 13, 14, 5, 11], "hlc": [921215, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [7, 22, 17, 21, 12, 13, 14, 17, 8, 16], "hlc": [921216, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [7, 21, 12, 15, 17, 16, 15, 15, 8, 10], "hlc": [921215, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [7, 21, 11, 15, 11, 17, 15, 14, 8, 10], "hlc": [921215, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [9, 21, 11, 15, 14, 14, 9, 22, 8, 10], "hlc": [921215, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [4, 15, 13, 7, 8, 2, 8, 11, 11, 9], "hlc": [921213, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [7, 25, 18, 19, 12, 13, 14, 17, 8, 16], "hlc": [921215, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [7, 22, 17, 21, 18, 16, 15, 17, 8, 16], "hlc": [921216, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [7, 21, 13, 15, 11, 18, 15, 14, 11, 10], "hlc": [921216, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [9, 24, 11, 19, 14, 14, 19, 22, 8, 11], "hlc": [921215, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [9, 21, 11, 15, 14, 17, 15, 23, 8, 10], "hlc": [921215, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [10, 21, 12, 15, 17, 16, 17, 19, 8, 19], "hlc": [921216, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [13, 21, 13, 15, 14, 14, 9, 21, 10, 10], "hlc": [921216, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [7, 26, 6, 19, 11, 4, 13, 14, 5, 11], "hlc": [921216, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [4, 15, 13, 7, 8, 2, 8, 11, 12, 9], "hlc": [921214, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [10, 21, 12, 15, 17, 16, 17, 19, 8, 20], "hlc": [921216, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [14, 26, 13, 19, 14, 14, 13, 21, 10, 11], "hlc": [921217, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [10, 27, 12, 19, 17, 16, 17, 19, 8, 20], "hlc": [921216, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [9, 24, 13, 19, 14, 14, 20, 22, 12, 11], "hlc": [921215, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [13, 21, 13, 15, 14, 14, 9, 21, 13, 10], "hlc": [921216, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [7, 25, 19, 19, 12, 13, 14, 17, 8, 16], "hlc": [921215, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [7, 22, 17, 22, 12, 13, 14, 17, 8, 16], "hlc": [921217, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [7, 22, 17, 21, 19, 16, 15, 17, 8, 16], "hlc": [921216, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [7, 21, 13, 15, 11, 19, 15, 14, 11, 10], "hlc": [921216, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [9, 21, 11, 15, 14, 17, 15, 24, 8, 10], "hlc": [921216, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [13, 21, 13, 15, 14, 14, 9, 21, 14, 10], "hlc": [921216, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [15, 26, 13, 19, 14, 19, 15, 21, 11, 11], "hlc": [921217, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [10, 28, 19, 19, 17, 16, 17, 19, 8, 20], "hlc": [921217, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [7, 22, 17, 21, 19, 20, 15, 17, 11, 16], "hlc": [921217, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [9, 22, 17, 22, 14, 17, 15, 25, 8, 16], "hlc": [921217, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [13, 21, 13, 15, 14, 17, 15, 24, 15, 10], "hlc": [921216, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [13, 21, 13, 15, 17, 16, 17, 21, 14, 21], "hlc": [921217, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [16, 26, 13, 19, 14, 19, 15, 21, 11, 11], "hlc": [921217, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [7, 25, 20, 19, 12, 13, 14, 17, 8, 16], "hlc": [921215, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [7, 22, 17, 23, 12, 13, 14, 17, 8, 16], "hlc": [921217, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [7, 22, 17, 21, 19, 21, 15, 17, 11, 16], "hlc": [921217, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [9, 22, 17, 22, 14, 17, 15, 26, 8, 16], "hlc": [921217, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [13, 21, 13, 15, 14, 17, 15, 24, 16, 10], "hlc": [921216, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [13, 21, 13, 15, 17, 16, 17, 21, 14, 22], "hlc": [921217, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [13, 29, 19, 19, 17, 17, 17, 24, 16, 20], "hlc": [921217, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [7, 25, 20, 24, 12, 13, 14, 17, 8, 16], "hlc": [921218, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [16, 26, 17, 21, 19, 22, 15, 21, 11, 16], "hlc": [921217, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [16, 26, 17, 22, 19, 23, 15, 26, 11, 16], "hlc": [921217, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [16, 26, 17, 22, 19, 24, 17, 26, 14, 22], "hlc": [921217, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [9, 22, 17, 23, 14, 17, 15, 27, 8, 16], "hlc": [921217, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [9, 22, 17, 23, 19, 21, 15, 28, 11, 16], "hlc": [921217, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [17, 26, 13, 19, 14, 19, 15, 21, 11, 11], "hlc": [921218, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [13, 30, 19, 19, 17, 17, 17, 24, 16, 20], "hlc": [921217, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [7, 25, 21, 19, 12, 13, 14, 17, 8, 16], "hlc": [921215, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [16, 26, 17, 22, 19, 25, 17, 26, 14, 22], "hlc": [921217, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [9, 24, 13, 19, 14, 14, 21, 22, 12, 11], "hlc": [921215, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [13, 21, 13, 15, 17, 16, 17, 21, 14, 23], "hlc": [921217, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [13, 25, 20, 25, 17, 16, 17, 21, 14, 23], "hlc": [921218, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [7, 25, 21, 21, 20, 16, 15, 17, 8, 16], "hlc": [921217, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [16, 30, 19, 22, 19, 26, 17, 26, 16, 22], "hlc": [921218, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [16, 30, 19, 22, 19, 27, 21, 26, 16, 22], "hlc": [921218, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [17, 26, 13, 19, 14, 19, 22, 22, 12, 11], "hlc": [921218, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [17, 26, 17, 22, 19, 25, 23, 26, 14, 22], "hlc": [921218, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [13, 31, 19, 19, 17, 17, 17, 24, 16, 20], "hlc": [921218, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [7, 25, 22, 19, 12, 13, 14, 17, 8, 16], "hlc": [921216, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [13, 25, 20, 26, 17, 16, 17, 21, 14, 23], "hlc": [921218, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [16, 30, 19, 22, 19, 28, 21, 26, 16, 22], "hlc": [921218, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [13, 21, 13, 15, 14, 17, 15, 24, 17, 10], "hlc": [921216, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [13, 32, 19, 19, 17, 17, 17, 24, 17, 20], "hlc": [921218, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [16, 31, 19, 22, 19, 29, 21, 26, 16, 22], "hlc": [921218, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [16, 31, 20, 26, 19, 30, 21, 26, 16, 23], "hlc": [921218, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [9, 25, 22, 23, 19, 21, 15, 29, 11, 16], "hlc": [921218, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [16, 30, 19, 22, 19, 28, 21, 26, 18, 22], "hlc": [921218, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [7, 25, 23, 19, 12, 13, 14, 17, 8, 16], "hlc": [921216, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [7, 25, 21, 21, 21, 16, 15, 17, 8, 16], "hlc": [921218, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [9, 25, 22, 23, 19, 21, 15, 30, 11, 16], "hlc": [921218, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [16, 30, 19, 22, 19, 28, 21, 26, 19, 22], "hlc": [921218, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [13, 21, 13, 15, 17, 16, 17, 21, 14, 24], "hlc": [921218, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [16, 33, 19, 22, 19, 28, 21, 26, 19, 22], "hlc": [921219, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [13, 25, 22, 27, 19, 21, 17, 30, 14, 23], "hlc": [921219, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [13, 25, 22, 28, 19, 21, 17, 30, 14, 24], "hlc": [921219, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [16, 31, 23, 26, 19, 31, 21, 26, 16, 23], "hlc": [921219, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [16, 30, 21, 22, 21, 28, 21, 26, 20, 22], "hlc": [921218, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [16, 34, 19, 22, 19, 28, 21, 26, 19, 22], "hlc": [921219, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [7, 25, 24, 19, 12, 13, 14, 17, 8, 16], "hlc": [921217, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [7, 25, 21, 21, 22, 16, 15, 17, 8, 16], "hlc": [921218, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [16, 31, 23, 26, 19, 32, 21, 26, 16, 23], "hlc": [921219, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [17, 26, 17, 22, 19, 25, 24, 26, 14, 22], "hlc": [921218, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [9, 25, 22, 23, 19, 21, 15, 31, 11, 16], "hlc": [921218, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [18, 26, 24, 19, 14, 19, 15, 21, 11, 16], "hlc": [921220, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [19, 26, 24, 23, 19, 21, 15, 31, 11, 16], "hlc": [921220, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [17, 26, 21, 22, 22, 25, 25, 26, 14, 22], "hlc": [921218, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [17, 31, 23, 26, 22, 32, 26, 26, 16, 23], "hlc": [921219, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [16, 34, 19, 22, 19, 28, 21, 26, 19, 25], "hlc": [921219, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [17, 34, 19, 22, 19, 28, 24, 26, 19, 26], "hlc": [921219, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [16, 35, 19, 22, 19, 28, 21, 26, 19, 22], "hlc": [921219, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [13, 25, 22, 29, 19, 21, 17, 30, 14, 24], "hlc": [921220, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [7, 25, 21, 21, 23, 16, 15, 17, 8, 16], "hlc": [921219, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [16, 31, 23, 26, 19, 33, 21, 26, 16, 23], "hlc": [921219, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [16, 30, 21, 22, 21, 28, 21, 26, 21, 22], "hlc": [921218, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [17, 34, 19, 22, 19, 28, 24, 26, 19, 27], "hlc": [921219, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [20, 26, 24, 23, 23, 21, 15, 31, 11, 16], "hlc": [921220, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [17, 36, 19, 22, 19, 28, 24, 26, 19, 27], "hlc": [921220, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [16, 31, 23, 29, 19, 34, 21, 30, 16, 24], "hlc": [921220, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [17, 31, 23, 26, 22, 32, 27, 26, 21, 23], "hlc": [921219, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [16, 35, 22, 23, 19, 28, 21, 32, 19, 22], "hlc": [921219, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [17, 34, 23, 26, 19, 33, 24, 26, 19, 28], "hlc": [921220, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [21, 26, 24, 23, 23, 21, 15, 31, 11, 16], "hlc": [921220, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [17, 37, 19, 22, 19, 28, 24, 26, 19, 27], "hlc": [921220, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [7, 25, 25, 19, 12, 13, 14, 17, 8, 16], "hlc": [921218, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [7, 25, 21, 21, 24, 16, 15, 17, 8, 16], "hlc": [921219, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [16, 31, 23, 29, 19, 35, 21, 30, 16, 24], "hlc": [921220, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [17, 34, 23, 26, 19, 33, 24, 26, 19, 29], "hlc": [921220, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [21, 26, 24, 30, 23, 21, 17, 31, 14, 24], "hlc": [921221, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [21, 37, 24, 31, 23, 28, 24, 31, 19, 27], "hlc": [921221, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [16, 31, 25, 29, 19, 36, 21, 30, 16, 24], "hlc": [921220, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [16, 31, 25, 29, 24, 37, 21, 30, 16, 24], "hlc": [921220, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [16, 31, 23, 29, 21, 35, 21, 30, 22, 24], "hlc": [921220, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [17, 34, 23, 29, 21, 35, 24, 30, 23, 29], "hlc": [921220, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [17, 38, 19, 22, 19, 28, 24, 26, 19, 27], "hlc": [921220, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [21, 37, 24, 32, 23, 28, 24, 31, 19, 27], "hlc": [921221, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [7, 25, 21, 21, 25, 16, 15, 17, 8, 16], "hlc": [921220, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [16, 35, 22, 23, 19, 28, 21, 33, 19, 22], "hlc": [921220, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [17, 39, 22, 23, 19, 28, 24, 33, 19, 27], "hlc": [921221, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [21, 37, 24, 32, 23, 28, 24, 34, 19, 27], "hlc": [921221, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [17, 38, 23, 29, 21, 35, 24, 30, 24, 29], "hlc": [921220, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [17, 38, 23, 29, 25, 35, 24, 30, 25, 29], "hlc": [921220, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [22, 26, 24, 23, 23, 21, 15, 31, 11, 16], "hlc": [921221, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [17, 40, 22, 23, 19, 28, 24, 33, 19, 27], "hlc": [921221, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [7, 25, 26, 19, 12, 13, 14, 17, 8, 16], "hlc": [921219, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [17, 31, 23, 26, 22, 32, 28, 26, 21, 23], "hlc": [921219, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [17, 34, 23, 26, 19, 33, 24, 26, 19, 30], "hlc": [921221, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [22, 37, 24, 33, 23, 28, 24, 31, 19, 27], "hlc": [921222, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [17, 40, 23, 26, 22, 32, 29, 33, 21, 27], "hlc": [921221, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [21, 37, 24, 32, 23, 32, 28, 35, 21, 27], "hlc": [921221, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [17, 38, 23, 29, 25, 35, 24, 30, 26, 30], "hlc": [921221, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [17, 34, 26, 26, 19, 33, 24, 26, 19, 31], "hlc": [921221, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [17, 41, 22, 23, 19, 28, 24, 33, 19, 27], "hlc": [921221, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [7, 25, 27, 19, 12, 13, 14, 17, 8, 16], "hlc": [921219, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [7, 25, 21, 21, 26, 16, 15, 17, 8, 16], "hlc": [921221, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [17, 40, 23, 26, 22, 32, 30, 33, 21, 27], "hlc": [921221, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [17, 34, 26, 26, 19, 33, 24, 26, 19, 32], "hlc": [921221, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [17, 40, 28, 26, 22, 32, 30, 33, 21, 27], "hlc": [921221, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [22, 37, 24, 34, 26, 28, 24, 31, 19, 27], "hlc": [921222, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [16, 31, 27, 29, 24, 38, 21, 30, 16, 24], "hlc": [921222, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [21, 41, 24, 32, 23, 32, 28, 36, 21, 27], "hlc": [921221, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [17, 38, 26, 29, 25, 35, 24, 30, 27, 32], "hlc": [921221, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [23, 26, 24, 23, 23, 21, 15, 31, 11, 16], "hlc": [921222, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [17, 42, 22, 23, 19, 28, 24, 33, 19, 27], "hlc": [921222, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [22, 37, 24, 35, 26, 28, 24, 31, 19, 27], "hlc": [921222, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [17, 40, 23, 26, 22, 32, 31, 33, 21, 27], "hlc": [921221, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [21, 41, 24, 32, 23, 32, 28, 37, 21, 27], "hlc": [921221, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [17, 34, 26, 26, 19, 33, 24, 26, 19, 33], "hlc": [921222, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [22, 43, 24, 35, 26, 28, 24, 33, 19, 27], "hlc": [921222, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [23, 37, 24, 36, 26, 28, 24, 31, 19, 27], "hlc": [921223, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [23, 41, 24, 37, 26, 32, 28, 37, 21, 27], "hlc": [921223, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [23, 41, 26, 38, 26, 33, 28, 37, 21, 33], "hlc": [921223, 2]}
