INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 32600, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 5.5, actual clock drifts: [4.582578087136238, 4.661347241719875, -2.6072762978053583, 4.244477923692438, 0.30801109752202205, 2.319896196745588, 3.768277303612054, -2.98536925244487, -3.2981121699556466, 1.7669213966819166]
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [16, 13, 14, 15, 14, 18, 16, 8, 11, 14], "hlc": [921582, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [20, 13, 6, 6, 15, 18, 16, 9, 13, 14], "hlc": [921582, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [11, 5, 6, 6, 9, 17, 9, 10, 6, 16], "hlc": [921579, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [18, 13, 16, 10, 10, 17, 19, 9, 13, 17], "hlc": [921581, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [22, 10, 6, 6, 9, 20, 9, 9, 13, 14], "hlc": [921582, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [13, 17, 6, 5, 12, 15, 16, 9, 14, 8], "hlc": [921582, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [16, 14, 18, 10, 10, 15, 11, 8, 9, 10], "hlc": [921581, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [16, 13, 14, 16, 14, 18, 16, 8, 11, 14], "hlc": [921582, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [20, 13, 6, 6, 16, 18, 16, 9, 13, 14], "hlc": [921582, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [19, 10, 6, 6, 9, 21, 9, 9, 13, 14], "hlc": [921581, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [18, 13, 16, 10, 10, 15, 20, 9, 13, 10], "hlc": [921581, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [13, 10, 6, 5, 6, 11, 9, 9, 15, 8], "hlc": [921579, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [18, 13, 16, 10, 10, 17, 19, 9, 13, 18], "hlc": [921581, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [23, 13, 16, 10, 10, 20, 20, 9, 13, 14], "hlc": [921583, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [16, 17, 19, 10, 12, 15, 16, 9, 14, 10], "hlc": [921582, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [16, 17, 20, 16, 14, 18, 16, 9, 14, 14], "hlc": [921582, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [19, 17, 21, 16, 14, 21, 16, 9, 14, 14], "hlc": [921582, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [20, 13, 16, 10, 17, 18, 19, 9, 13, 18], "hlc": [921582, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [20, 13, 6, 6, 16, 22, 16, 9, 13, 14], "hlc": [921582, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [18, 13, 16, 10, 10, 15, 21, 9, 15, 10], "hlc": [921582, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [16, 14, 18, 10, 10, 17, 11, 11, 9, 16], "hlc": [921581, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [22, 13, 16, 10, 10, 20, 19, 9, 13, 19], "hlc": [921582, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [24, 13, 16, 10, 10, 20, 20, 9, 13, 14], "hlc": [921583, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [13, 18, 6, 5, 12, 15, 16, 9, 14, 8], "hlc": [921583, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [19, 17, 22, 16, 14, 21, 16, 9, 14, 14], "hlc": [921582, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [16, 13, 14, 17, 14, 18, 16, 8, 11, 14], "hlc": [921582, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [20, 13, 6, 6, 16, 23, 16, 9, 13, 14], "hlc": [921582, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [16, 14, 18, 10, 10, 17, 11, 12, 9, 16], "hlc": [921581, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [22, 13, 16, 10, 10, 20, 19, 9, 13, 20], "hlc": [921582, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [24, 19, 16, 10, 12, 20, 20, 9, 14, 14], "hlc": [921583, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [19, 18, 23, 16, 14, 21, 16, 9, 14, 14], "hlc": [921583, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [22, 18, 24, 16, 14, 21, 19, 9, 14, 20], "hlc": [921583, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [20, 14, 18, 10, 16, 24, 16, 12, 13, 16], "hlc": [921582, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [18, 13, 16, 17, 14, 18, 22, 9, 15, 14], "hlc": [921582, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [19, 17, 22, 16, 14, 21, 16, 13, 14, 16], "hlc": [921582, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [20, 13, 6, 6, 16, 23, 16, 9, 16, 14], "hlc": [921582, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [25, 13, 16, 10, 10, 20, 20, 9, 13, 14], "hlc": [921583, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [24, 20, 16, 10, 12, 20, 20, 9, 14, 14], "hlc": [921583, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [16, 13, 14, 18, 14, 18, 16, 8, 11, 14], "hlc": [921583, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [20, 13, 16, 10, 18, 18, 19, 9, 13, 18], "hlc": [921582, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [20, 14, 18, 10, 16, 25, 16, 12, 13, 16], "hlc": [921582, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [18, 13, 16, 17, 14, 18, 23, 9, 15, 14], "hlc": [921582, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [22, 13, 16, 10, 10, 20, 19, 9, 13, 21], "hlc": [921582, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [26, 20, 16, 10, 12, 20, 20, 9, 14, 14], "hlc": [921584, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [25, 13, 16, 10, 19, 20, 20, 9, 13, 18], "hlc": [921583, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [25, 13, 16, 10, 20, 20, 20, 9, 13, 21], "hlc": [921583, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [20, 14, 18, 18, 16, 26, 16, 12, 13, 16], "hlc": [921583, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [20, 14, 18, 18, 18, 27, 19, 12, 13, 18], "hlc": [921583, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [20, 17, 22, 16, 16, 25, 16, 14, 14, 16], "hlc": [921582, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [20, 17, 22, 17, 16, 25, 23, 15, 15, 16], "hlc": [921582, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [27, 20, 16, 10, 12, 20, 20, 9, 14, 14], "hlc": [921584, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [24, 21, 16, 10, 12, 20, 20, 9, 14, 14], "hlc": [921584, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [22, 18, 25, 16, 14, 21, 19, 9, 14, 20], "hlc": [921583, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [16, 13, 14, 19, 14, 18, 16, 8, 11, 14], "hlc": [921583, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [20, 14, 18, 18, 18, 28, 19, 12, 13, 18], "hlc": [921583, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [18, 13, 16, 17, 14, 18, 24, 9, 15, 14], "hlc": [921583, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [20, 17, 22, 17, 16, 25, 23, 16, 15, 16], "hlc": [921582, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [25, 21, 16, 10, 21, 20, 20, 9, 14, 21], "hlc": [921584, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [25, 21, 25, 16, 22, 21, 20, 9, 14, 21], "hlc": [921584, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [25, 21, 25, 18, 23, 28, 20, 12, 14, 21], "hlc": [921584, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [20, 14, 18, 18, 18, 29, 24, 12, 15, 18], "hlc": [921583, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [20, 13, 14, 19, 16, 23, 16, 9, 17, 14], "hlc": [921583, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [27, 20, 16, 10, 12, 20, 20, 9, 14, 22], "hlc": [921584, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [27, 20, 22, 17, 16, 25, 23, 16, 15, 23], "hlc": [921584, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [28, 20, 16, 10, 12, 20, 20, 9, 14, 14], "hlc": [921584, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [24, 22, 16, 10, 12, 20, 20, 9, 14, 14], "hlc": [921584, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [22, 18, 26, 16, 14, 21, 19, 9, 14, 20], "hlc": [921583, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [16, 13, 14, 20, 14, 18, 16, 8, 11, 14], "hlc": [921584, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [20, 17, 22, 17, 16, 25, 23, 17, 15, 16], "hlc": [921582, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [27, 20, 22, 17, 16, 25, 23, 16, 15, 24], "hlc": [921584, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [28, 23, 16, 10, 12, 20, 20, 9, 14, 14], "hlc": [921585, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [24, 22, 27, 16, 14, 21, 20, 9, 14, 20], "hlc": [921584, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [24, 22, 28, 17, 16, 25, 23, 17, 15, 20], "hlc": [921584, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [25, 21, 26, 18, 24, 28, 20, 12, 14, 21], "hlc": [921584, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [20, 14, 18, 20, 18, 30, 24, 12, 15, 18], "hlc": [921584, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [27, 20, 22, 17, 16, 25, 23, 18, 15, 24], "hlc": [921584, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [29, 20, 16, 10, 12, 20, 20, 9, 14, 14], "hlc": [921585, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [28, 24, 16, 10, 12, 20, 20, 9, 14, 14], "hlc": [921585, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [24, 22, 29, 17, 16, 25, 23, 17, 15, 20], "hlc": [921584, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [16, 13, 14, 21, 14, 18, 16, 8, 11, 14], "hlc": [921584, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [25, 21, 26, 18, 25, 28, 20, 12, 14, 21], "hlc": [921584, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [20, 14, 18, 20, 18, 31, 24, 12, 15, 18], "hlc": [921584, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [27, 20, 22, 17, 16, 25, 23, 19, 15, 24], "hlc": [921584, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [20, 13, 14, 19, 16, 23, 16, 9, 18, 14], "hlc": [921583, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [27, 20, 22, 17, 16, 25, 23, 16, 15, 25], "hlc": [921584, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [30, 20, 18, 20, 18, 31, 24, 12, 15, 18], "hlc": [921585, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [28, 25, 26, 18, 25, 28, 20, 12, 14, 21], "hlc": [921585, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [27, 20, 22, 22, 16, 25, 23, 16, 15, 25], "hlc": [921585, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [27, 21, 26, 18, 26, 28, 23, 19, 15, 24], "hlc": [921584, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [28, 24, 18, 20, 18, 32, 24, 12, 15, 18], "hlc": [921585, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [28, 24, 18, 20, 18, 33, 24, 12, 18, 18], "hlc": [921585, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [24, 22, 29, 17, 16, 25, 25, 17, 15, 20], "hlc": [921584, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [29, 20, 16, 19, 16, 23, 20, 9, 19, 14], "hlc": [921585, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [27, 20, 22, 21, 16, 25, 23, 16, 15, 26], "hlc": [921584, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [31, 20, 18, 20, 18, 31, 24, 12, 15, 18], "hlc": [921585, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [28, 26, 26, 18, 25, 28, 20, 12, 14, 21], "hlc": [921585, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [24, 22, 30, 17, 16, 25, 23, 17, 15, 20], "hlc": [921584, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [27, 21, 26, 18, 27, 28, 23, 19, 15, 24], "hlc": [921584, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [28, 24, 18, 20, 18, 34, 24, 12, 18, 18], "hlc": [921585, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [29, 20, 16, 19, 16, 23, 20, 9, 20, 14], "hlc": [921585, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [27, 22, 31, 18, 27, 28, 23, 19, 15, 24], "hlc": [921584, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [28, 24, 32, 20, 27, 34, 24, 19, 18, 24], "hlc": [921585, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [31, 20, 22, 23, 18, 31, 24, 16, 15, 25], "hlc": [921585, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [31, 20, 22, 24, 18, 31, 24, 16, 20, 25], "hlc": [921585, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [28, 24, 30, 20, 18, 35, 24, 17, 18, 20], "hlc": [921585, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [28, 26, 26, 21, 25, 28, 23, 16, 15, 27], "hlc": [921585, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [32, 20, 18, 20, 18, 31, 24, 12, 15, 18], "hlc": [921586, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [28, 24, 33, 20, 27, 34, 24, 19, 18, 24], "hlc": [921585, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [31, 20, 22, 25, 18, 31, 24, 16, 20, 25], "hlc": [921585, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [28, 26, 26, 21, 25, 28, 23, 16, 15, 28], "hlc": [921585, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [28, 27, 33, 20, 27, 34, 24, 19, 18, 24], "hlc": [921586, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [28, 26, 26, 21, 28, 28, 23, 19, 15, 28], "hlc": [921585, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [32, 20, 18, 20, 18, 31, 24, 12, 21, 18], "hlc": [921586, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [31, 26, 26, 25, 25, 31, 24, 16, 20, 29], "hlc": [921585, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [33, 20, 18, 20, 18, 31, 24, 12, 15, 18], "hlc": [921586, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [28, 28, 33, 20, 27, 34, 24, 19, 18, 24], "hlc": [921586, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [31, 20, 22, 26, 18, 31, 24, 16, 20, 25], "hlc": [921586, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [28, 24, 30, 20, 18, 36, 24, 17, 18, 20], "hlc": [921585, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [24, 22, 29, 17, 16, 25, 26, 17, 15, 20], "hlc": [921585, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [27, 20, 22, 17, 16, 25, 23, 20, 15, 24], "hlc": [921584, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [34, 28, 33, 20, 27, 34, 24, 19, 18, 24], "hlc": [921587, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [28, 26, 30, 21, 29, 36, 24, 19, 18, 28], "hlc": [921585, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [28, 26, 30, 21, 30, 36, 24, 20, 18, 28], "hlc": [921585, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [28, 24, 30, 20, 18, 37, 26, 17, 18, 20], "hlc": [921585, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [31, 22, 29, 26, 18, 31, 27, 17, 20, 25], "hlc": [921586, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [33, 20, 22, 20, 18, 31, 24, 21, 15, 24], "hlc": [921586, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [35, 28, 33, 20, 27, 34, 24, 19, 18, 24], "hlc": [921587, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [28, 29, 33, 20, 27, 34, 24, 19, 18, 24], "hlc": [921587, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [28, 24, 34, 20, 27, 34, 24, 19, 18, 24], "hlc": [921585, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [31, 20, 22, 27, 18, 31, 24, 16, 20, 25], "hlc": [921586, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [28, 26, 30, 21, 31, 36, 24, 20, 18, 28], "hlc": [921585, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [28, 24, 30, 20, 18, 38, 26, 17, 18, 20], "hlc": [921585, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [36, 28, 33, 21, 31, 36, 24, 20, 18, 28], "hlc": [921587, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [28, 30, 33, 20, 27, 38, 26, 19, 18, 24], "hlc": [921587, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [31, 22, 29, 27, 18, 31, 28, 17, 20, 25], "hlc": [921586, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [33, 24, 34, 20, 27, 34, 24, 22, 18, 24], "hlc": [921586, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [35, 28, 33, 20, 27, 34, 24, 19, 22, 24], "hlc": [921587, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [31, 29, 33, 25, 27, 34, 24, 19, 20, 30], "hlc": [921587, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [37, 28, 33, 21, 31, 36, 24, 20, 18, 28], "hlc": [921587, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [28, 24, 35, 20, 27, 34, 24, 19, 18, 24], "hlc": [921585, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [31, 20, 22, 28, 18, 31, 24, 16, 20, 25], "hlc": [921587, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [28, 26, 30, 21, 32, 36, 24, 20, 18, 28], "hlc": [921585, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [28, 24, 30, 20, 18, 39, 26, 17, 18, 20], "hlc": [921585, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [35, 28, 33, 20, 27, 34, 24, 19, 23, 24], "hlc": [921587, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [31, 29, 33, 25, 27, 34, 24, 19, 20, 31], "hlc": [921587, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [31, 31, 33, 28, 27, 38, 26, 19, 20, 25], "hlc": [921588, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [31, 32, 33, 28, 27, 39, 26, 19, 20, 25], "hlc": [921588, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [37, 28, 33, 21, 33, 36, 24, 20, 18, 28], "hlc": [921587, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [31, 26, 30, 27, 32, 36, 29, 20, 20, 28], "hlc": [921587, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [31, 29, 33, 27, 32, 36, 30, 20, 20, 31], "hlc": [921587, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [33, 24, 35, 20, 27, 34, 24, 23, 18, 24], "hlc": [921586, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [35, 29, 33, 25, 27, 34, 24, 19, 23, 32], "hlc": [921587, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [38, 28, 33, 21, 31, 36, 24, 20, 18, 28], "hlc": [921588, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [28, 24, 36, 20, 27, 34, 24, 19, 18, 24], "hlc": [921585, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [28, 24, 30, 20, 18, 40, 26, 17, 18, 20], "hlc": [921585, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [33, 24, 35, 20, 27, 34, 24, 24, 18, 24], "hlc": [921586, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [35, 28, 33, 20, 27, 34, 24, 19, 24, 24], "hlc": [921587, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [35, 29, 33, 25, 27, 34, 24, 19, 23, 33], "hlc": [921587, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [35, 33, 33, 28, 27, 39, 26, 19, 23, 33], "hlc": [921588, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [28, 24, 37, 20, 27, 40, 26, 19, 18, 24], "hlc": [921585, 11]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [28, 24, 36, 20, 27, 41, 26, 19, 18, 24], "hlc": [921586, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [33, 24, 36, 20, 27, 42, 26, 24, 18, 24], "hlc": [921586, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [38, 28, 35, 21, 31, 36, 24, 25, 18, 28], "hlc": [921588, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [35, 29, 33, 25, 27, 34, 24, 19, 24, 34], "hlc": [921587, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [39, 28, 33, 21, 31, 36, 24, 20, 18, 28], "hlc": [921588, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [28, 24, 38, 20, 27, 40, 26, 19, 18, 24], "hlc": [921585, 12]}
