INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 60600, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 9.5, actual clock drifts: [7.999770279463277, -3.181810852089362, -8.06894121172104, 4.0464282901894695, -0.5252321431411922, 7.551715214138667, 2.367465263375582, 8.287410226459514, -1.1854641268384878, -6.760127648980847]
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [8, 9, 8, 17, 17, 8, 22, 9, 15, 9], "hlc": [921743, 14]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [15, 6, 8, 15, 12, 8, 18, 18, 10, 8], "hlc": [921747, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [16, 6, 8, 12, 12, 7, 15, 15, 10, 8], "hlc": [921747, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [12, 14, 11, 15, 20, 10, 20, 9, 11, 9], "hlc": [921745, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [10, 3, 14, 16, 11, 8, 18, 17, 13, 8], "hlc": [921747, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [12, 12, 8, 20, 17, 10, 21, 9, 11, 9], "hlc": [921745, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [8, 9, 11, 15, 21, 8, 20, 9, 11, 9], "hlc": [921743, 15]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [12, 10, 8, 10, 15, 14, 14, 9, 11, 11], "hlc": [921746, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [15, 6, 8, 15, 12, 8, 18, 19, 10, 8], "hlc": [921747, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [8, 3, 8, 17, 11, 8, 14, 9, 16, 5], "hlc": [921743, 13]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [17, 6, 8, 17, 12, 8, 15, 15, 16, 8], "hlc": [921747, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [12, 15, 11, 15, 21, 10, 20, 9, 11, 9], "hlc": [921745, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [12, 16, 11, 15, 21, 14, 20, 9, 11, 11], "hlc": [921746, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [16, 12, 8, 21, 17, 10, 21, 15, 11, 9], "hlc": [921747, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [16, 12, 8, 22, 17, 10, 21, 19, 11, 9], "hlc": [921747, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [12, 14, 11, 15, 22, 10, 20, 9, 11, 9], "hlc": [921745, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [12, 14, 14, 16, 23, 10, 20, 17, 13, 9], "hlc": [921747, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [12, 12, 8, 20, 17, 13, 21, 9, 11, 13], "hlc": [921745, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [18, 6, 8, 17, 12, 8, 15, 15, 16, 8], "hlc": [921747, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [10, 3, 15, 16, 11, 8, 18, 17, 13, 8], "hlc": [921747, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [16, 12, 8, 23, 17, 10, 21, 19, 11, 9], "hlc": [921747, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [12, 14, 14, 16, 24, 10, 20, 17, 13, 9], "hlc": [921747, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [12, 10, 8, 10, 15, 15, 14, 9, 11, 11], "hlc": [921747, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [15, 6, 8, 15, 12, 8, 18, 20, 10, 8], "hlc": [921748, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [8, 3, 8, 17, 11, 8, 14, 9, 17, 5], "hlc": [921743, 14]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [12, 10, 16, 16, 15, 15, 18, 17, 13, 11], "hlc": [921747, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [16, 12, 8, 24, 17, 10, 21, 19, 17, 9], "hlc": [921747, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [15, 14, 14, 16, 25, 10, 20, 20, 13, 9], "hlc": [921748, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [16, 12, 8, 23, 17, 10, 23, 19, 15, 9], "hlc": [921747, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [15, 14, 14, 16, 24, 10, 20, 21, 13, 9], "hlc": [921748, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [18, 12, 8, 20, 17, 13, 21, 15, 16, 14], "hlc": [921747, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [18, 12, 15, 20, 17, 13, 21, 17, 16, 15], "hlc": [921747, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [19, 6, 8, 17, 12, 8, 15, 15, 16, 8], "hlc": [921748, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [12, 17, 11, 15, 21, 14, 20, 9, 11, 11], "hlc": [921746, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [12, 10, 17, 16, 15, 15, 18, 17, 13, 11], "hlc": [921747, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [16, 12, 8, 25, 17, 10, 21, 19, 17, 9], "hlc": [921747, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [15, 14, 14, 16, 26, 10, 20, 20, 13, 9], "hlc": [921748, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [16, 12, 8, 23, 17, 10, 24, 19, 15, 9], "hlc": [921747, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [15, 14, 14, 16, 24, 10, 20, 22, 13, 9], "hlc": [921748, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [18, 12, 15, 20, 17, 13, 21, 17, 16, 16], "hlc": [921747, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [20, 12, 8, 25, 17, 10, 21, 19, 17, 9], "hlc": [921748, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [15, 14, 18, 16, 24, 15, 20, 22, 13, 11], "hlc": [921748, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [16, 14, 14, 26, 26, 10, 21, 20, 17, 9], "hlc": [921748, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [18, 14, 15, 27, 26, 13, 21, 20, 17, 16], "hlc": [921748, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [19, 10, 8, 17, 15, 16, 15, 15, 16, 11], "hlc": [921748, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [19, 10, 17, 17, 15, 17, 18, 17, 16, 11], "hlc": [921748, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [16, 14, 14, 23, 24, 10, 24, 23, 15, 9], "hlc": [921749, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [18, 17, 15, 20, 21, 14, 21, 17, 16, 17], "hlc": [921747, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [15, 14, 19, 16, 24, 15, 20, 22, 13, 11], "hlc": [921748, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [18, 14, 15, 28, 26, 13, 21, 20, 17, 16], "hlc": [921748, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [19, 10, 17, 17, 15, 18, 18, 17, 16, 11], "hlc": [921748, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [16, 12, 8, 23, 17, 10, 25, 19, 15, 9], "hlc": [921747, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [18, 17, 15, 20, 21, 14, 21, 17, 16, 18], "hlc": [921747, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [21, 14, 19, 25, 24, 15, 21, 22, 17, 11], "hlc": [921749, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [18, 18, 15, 28, 26, 14, 21, 20, 17, 16], "hlc": [921748, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [18, 14, 15, 29, 26, 13, 25, 20, 17, 16], "hlc": [921748, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [18, 17, 15, 20, 27, 14, 21, 20, 16, 18], "hlc": [921748, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [19, 10, 17, 17, 15, 18, 18, 17, 18, 11], "hlc": [921748, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [18, 19, 15, 28, 26, 14, 21, 20, 17, 16], "hlc": [921748, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [15, 14, 20, 16, 24, 15, 20, 22, 13, 11], "hlc": [921748, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [18, 17, 15, 20, 28, 14, 21, 20, 16, 18], "hlc": [921748, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [19, 10, 17, 17, 15, 19, 18, 17, 16, 11], "hlc": [921748, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [16, 12, 8, 23, 17, 10, 26, 19, 15, 9], "hlc": [921747, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [16, 14, 14, 23, 24, 10, 24, 24, 15, 9], "hlc": [921749, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [19, 10, 17, 17, 15, 18, 18, 17, 19, 11], "hlc": [921748, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [22, 19, 19, 28, 26, 15, 21, 22, 17, 16], "hlc": [921749, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [18, 20, 15, 28, 28, 14, 21, 20, 17, 18], "hlc": [921748, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [19, 12, 17, 23, 17, 20, 26, 19, 16, 11], "hlc": [921749, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [19, 12, 17, 23, 17, 21, 26, 19, 19, 11], "hlc": [921749, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [16, 14, 20, 23, 24, 15, 27, 22, 15, 11], "hlc": [921748, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [19, 14, 20, 23, 24, 19, 28, 22, 16, 11], "hlc": [921748, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [19, 14, 20, 23, 24, 19, 29, 24, 16, 11], "hlc": [921749, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [23, 19, 19, 28, 26, 15, 21, 22, 17, 16], "hlc": [921749, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [15, 14, 21, 16, 24, 15, 20, 22, 13, 11], "hlc": [921748, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [18, 17, 15, 20, 29, 14, 21, 20, 16, 18], "hlc": [921748, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [19, 14, 20, 23, 24, 19, 30, 24, 16, 11], "hlc": [921749, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [16, 14, 14, 23, 24, 10, 24, 25, 15, 9], "hlc": [921750, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [19, 10, 17, 17, 15, 18, 18, 17, 20, 11], "hlc": [921748, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [18, 17, 15, 20, 21, 14, 21, 17, 16, 19], "hlc": [921747, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [24, 19, 21, 28, 26, 15, 21, 22, 17, 16], "hlc": [921750, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [25, 19, 21, 28, 26, 15, 21, 22, 17, 19], "hlc": [921750, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [19, 14, 17, 30, 26, 18, 25, 20, 20, 16], "hlc": [921748, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [19, 17, 20, 23, 30, 19, 30, 24, 16, 18], "hlc": [921749, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [19, 17, 20, 23, 29, 19, 31, 24, 16, 18], "hlc": [921749, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [23, 19, 19, 28, 26, 18, 21, 22, 21, 16], "hlc": [921749, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [23, 19, 19, 28, 26, 18, 24, 25, 22, 16], "hlc": [921750, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [18, 21, 15, 28, 28, 14, 21, 20, 17, 18], "hlc": [921748, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [19, 12, 17, 23, 17, 22, 26, 19, 19, 11], "hlc": [921749, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [23, 19, 19, 28, 26, 18, 24, 25, 23, 16], "hlc": [921750, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [19, 14, 17, 31, 26, 22, 26, 20, 20, 16], "hlc": [921749, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [23, 19, 19, 32, 26, 22, 26, 25, 23, 16], "hlc": [921750, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [19, 21, 20, 28, 29, 19, 32, 24, 17, 18], "hlc": [921749, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [18, 22, 15, 28, 28, 14, 21, 20, 17, 18], "hlc": [921748, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [19, 17, 20, 23, 31, 19, 30, 24, 16, 18], "hlc": [921749, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [19, 12, 17, 23, 17, 23, 26, 19, 19, 11], "hlc": [921750, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [19, 21, 20, 28, 29, 19, 33, 24, 17, 18], "hlc": [921749, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [18, 17, 15, 20, 21, 14, 21, 17, 16, 20], "hlc": [921747, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [26, 22, 21, 28, 28, 15, 21, 22, 17, 19], "hlc": [921751, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [18, 17, 22, 20, 24, 15, 21, 22, 16, 20], "hlc": [921748, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [19, 17, 20, 23, 31, 24, 30, 24, 19, 18], "hlc": [921750, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [19, 17, 17, 23, 21, 23, 26, 19, 19, 21], "hlc": [921750, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [19, 21, 20, 28, 29, 23, 33, 24, 19, 22], "hlc": [921750, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [18, 17, 23, 20, 24, 15, 21, 22, 16, 20], "hlc": [921748, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [19, 17, 20, 23, 32, 19, 30, 24, 16, 18], "hlc": [921749, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [19, 17, 20, 23, 31, 25, 30, 24, 19, 18], "hlc": [921750, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [16, 14, 14, 23, 24, 10, 24, 26, 15, 9], "hlc": [921751, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [19, 21, 20, 28, 29, 23, 33, 24, 19, 23], "hlc": [921750, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [23, 19, 23, 33, 26, 22, 26, 25, 23, 20], "hlc": [921750, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [19, 17, 20, 23, 33, 25, 30, 24, 19, 18], "hlc": [921750, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [19, 21, 20, 28, 31, 26, 33, 24, 19, 23], "hlc": [921751, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [19, 21, 20, 28, 29, 19, 34, 26, 17, 18], "hlc": [921751, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [19, 21, 20, 28, 32, 23, 33, 24, 19, 24], "hlc": [921750, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [27, 22, 21, 28, 28, 15, 21, 22, 17, 19], "hlc": [921751, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [18, 23, 15, 28, 28, 14, 21, 20, 17, 18], "hlc": [921748, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [16, 14, 14, 23, 24, 10, 24, 27, 15, 9], "hlc": [921752, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [23, 19, 19, 28, 26, 18, 24, 25, 24, 16], "hlc": [921750, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [19, 21, 20, 28, 32, 23, 33, 24, 19, 25], "hlc": [921750, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [28, 22, 21, 28, 28, 15, 24, 27, 17, 19], "hlc": [921752, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [29, 22, 21, 28, 32, 23, 33, 27, 19, 25], "hlc": [921752, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [23, 19, 24, 28, 26, 18, 24, 25, 24, 20], "hlc": [921750, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [27, 22, 23, 34, 28, 22, 26, 25, 23, 20], "hlc": [921751, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [19, 23, 20, 28, 34, 25, 30, 24, 19, 18], "hlc": [921750, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [30, 22, 21, 28, 32, 23, 33, 27, 19, 25], "hlc": [921752, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [27, 22, 23, 35, 28, 22, 26, 25, 23, 20], "hlc": [921751, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [19, 23, 20, 28, 35, 25, 30, 24, 19, 18], "hlc": [921750, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [19, 21, 20, 28, 29, 19, 35, 26, 17, 18], "hlc": [921751, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [16, 14, 14, 23, 24, 10, 24, 28, 15, 9], "hlc": [921752, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [19, 21, 20, 28, 32, 23, 33, 24, 19, 26], "hlc": [921750, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [27, 22, 25, 35, 28, 22, 26, 25, 24, 20], "hlc": [921751, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [19, 23, 20, 28, 36, 25, 33, 24, 19, 26], "hlc": [921750, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [19, 21, 20, 28, 31, 27, 35, 26, 19, 23], "hlc": [921752, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [30, 22, 21, 28, 32, 23, 36, 27, 19, 25], "hlc": [921752, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [30, 22, 21, 28, 32, 23, 37, 28, 19, 25], "hlc": [921752, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [23, 23, 20, 28, 35, 25, 30, 25, 25, 18], "hlc": [921750, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [27, 22, 26, 35, 28, 22, 26, 25, 24, 20], "hlc": [921751, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [19, 21, 20, 28, 31, 28, 35, 26, 19, 23], "hlc": [921752, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [30, 22, 21, 28, 32, 23, 38, 28, 19, 25], "hlc": [921752, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [16, 14, 14, 23, 24, 10, 24, 29, 15, 9], "hlc": [921753, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [19, 21, 20, 28, 32, 23, 33, 24, 19, 27], "hlc": [921750, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [31, 22, 26, 35, 32, 23, 33, 27, 24, 25], "hlc": [921753, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [30, 24, 21, 28, 32, 23, 38, 28, 19, 25], "hlc": [921752, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [30, 25, 21, 28, 32, 23, 38, 29, 19, 25], "hlc": [921753, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [27, 22, 27, 35, 31, 28, 35, 26, 24, 23], "hlc": [921752, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [27, 22, 23, 36, 32, 23, 33, 25, 23, 27], "hlc": [921751, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [32, 22, 26, 35, 32, 23, 33, 27, 24, 25], "hlc": [921753, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [30, 26, 21, 28, 32, 23, 38, 29, 19, 25], "hlc": [921753, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [27, 22, 28, 35, 31, 28, 35, 26, 24, 23], "hlc": [921752, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [19, 21, 20, 28, 31, 29, 35, 26, 19, 23], "hlc": [921752, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [30, 22, 21, 28, 32, 23, 39, 28, 19, 25], "hlc": [921752, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [16, 14, 14, 23, 24, 10, 24, 30, 15, 9], "hlc": [921753, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [23, 23, 20, 28, 35, 25, 30, 25, 26, 18], "hlc": [921750, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [33, 22, 28, 35, 32, 28, 35, 27, 24, 25], "hlc": [921753, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [27, 22, 29, 35, 31, 28, 35, 30, 24, 23], "hlc": [921753, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [27, 23, 30, 35, 35, 28, 35, 30, 26, 23], "hlc": [921753, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [19, 23, 20, 28, 37, 29, 35, 26, 19, 26], "hlc": [921752, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [32, 22, 26, 35, 32, 30, 35, 27, 24, 25], "hlc": [921753, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [30, 26, 21, 28, 32, 23, 40, 29, 19, 25], "hlc": [921753, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [30, 22, 21, 28, 32, 23, 39, 31, 19, 25], "hlc": [921754, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [27, 23, 31, 35, 35, 28, 35, 30, 26, 23], "hlc": [921753, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [27, 22, 23, 37, 32, 23, 33, 25, 23, 27], "hlc": [921751, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [19, 23, 20, 28, 38, 29, 35, 26, 19, 26], "hlc": [921752, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [32, 22, 26, 35, 32, 31, 35, 27, 24, 25], "hlc": [921753, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [30, 26, 21, 28, 32, 23, 41, 29, 19, 25], "hlc": [921753, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [19, 21, 20, 28, 32, 23, 33, 24, 19, 28], "hlc": [921750, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [30, 27, 31, 35, 35, 28, 38, 30, 26, 25], "hlc": [921753, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [30, 28, 31, 35, 35, 28, 41, 30, 26, 25], "hlc": [921753, 6]}
